strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,AMPX,2025-10-01,10.48,10.05,0.429999,2025-10-03,12.736074,atr_trail_stop,972,10186.56,2192.9,0.215274,5.246692,-0.27907,6.33722,2,99.0,setup_rsi2=3.81; next_open_entry; avg_value_10=112.0482M; adr20=9.8740; close=12.0400; ma50=8.3636
rsi2,APP,2025-10-07,595.215027,545.0,50.215027,2025-10-08,625.40579,atr_trail_stop,17,10118.66,513.24,0.050722,0.60123,-0.058847,1.190181,1,92.0,setup_rsi2=2.10; next_open_entry; avg_value_10=5271.9606M; adr20=5.3873; close=631.8500; ma50=521.9628
rsi2,WBD,2025-10-09,17.84,17.68,0.16,2025-10-09,17.68,same_day_stop_loss,572,10204.48,-91.52,-0.008969,-1.0,-3.687504,2.562501,0,92.0,setup_rsi2=3.24; next_open_entry; avg_value_10=616.9858M; adr20=5.1571; close=17.6700; ma50=14.8776
rsi2,DK,2025-10-08,31.024628,29.640299,1.384329,2025-10-10,33.282746,atr_trail_stop,328,10176.08,740.66,0.072785,1.631201,-0.276596,3.09219,2,91.0,setup_rsi2=2.70; next_open_entry; avg_value_10=54.6354M; adr20=5.2106; close=33.9995; ma50=27.0606
rsi2,NKTR,2025-10-10,55.700001,53.75,1.950001,2025-10-10,53.75,same_day_stop_loss,183,10193.1,-356.85,-0.035009,-1.0,-1.430769,0.405129,0,98.0,setup_rsi2=4.05; next_open_entry; avg_value_10=46.4214M; adr20=6.3165; close=54.3400; ma50=41.0016
rsi2,STX,2025-10-10,219.440482,217.678191,1.762291,2025-10-10,217.678191,same_day_stop_loss,46,10094.26,-81.07,-0.008031,-1.0,-4.389832,2.180795,0,92.0,setup_rsi2=4.63; next_open_entry; avg_value_10=1362.7821M; adr20=4.7587; close=213.4467; ma50=189.5475
rsi2,WBD,2025-10-10,17.719999,17.25,0.469999,2025-10-10,17.25,same_day_stop_loss,576,10206.72,-270.72,-0.026524,-1.0,-1.361703,1.680855,0,90.0,setup_rsi2=2.27; next_open_entry; avg_value_10=610.3729M; adr20=4.9630; close=17.1000; ma50=14.9562
rsi2,NKTR,2025-10-13,55.299999,52.91,2.389999,2025-10-14,56.125515,atr_trail_stop,184,10175.2,151.89,0.014928,0.345404,-0.493724,1.251047,1,98.0,setup_rsi2=1.91; next_open_entry; avg_value_10=42.4650M; adr20=6.4371; close=57.4000; ma50=41.6904
rsi2,UMAC,2025-10-13,13.78,13.26,0.52,2025-10-14,13.26,stop_loss,740,10197.2,-384.8,-0.037736,-1.0,-1.21154,3.40385,1,93.0,setup_rsi2=2.34; next_open_entry; avg_value_10=67.7619M; adr20=11.3554; close=14.3200; ma50=11.6690
rsi2,STX,2025-10-13,224.578016,211.70432,12.873696,2025-10-14,211.70432,stop_loss,45,10106.01,-579.32,-0.057324,-1.0,-1.159319,0.00696,1,92.0,setup_rsi2=1.80; next_open_entry; avg_value_10=1319.7935M; adr20=4.6053; close=218.5544; ma50=190.8456
rsi2,AEHR,2025-10-13,24.610001,23.440001,1.17,2025-10-14,24.286102,atr_trail_stop,414,10188.54,-134.09,-0.013161,-0.276836,-0.957266,2.880341,1,91.0,setup_rsi2=2.24; next_open_entry; avg_value_10=72.4905M; adr20=8.1269; close=25.5200; ma50=25.1414
rsi2,TTMI,2025-10-13,55.810001,53.5,2.310001,2025-10-14,53.5,stop_loss,183,10213.23,-422.73,-0.04139,-1.0,-1.060606,0.290042,1,91.0,setup_rsi2=4.74; next_open_entry; avg_value_10=160.2711M; adr20=5.2680; close=55.5300; ma50=49.2512
rsi2,RZLV,2025-10-13,5.38,5.07,0.31,2025-10-15,5.364675,atr_trail_stop,1898,10211.24,-29.09,-0.002849,-0.049436,-0.838711,1.129032,2,92.0,setup_rsi2=3.67; next_open_entry; avg_value_10=210.2421M; adr20=13.3381; close=5.4600; ma50=4.8310
rsi2,INOD,2025-10-15,80.760002,73.279999,7.480003,2025-10-16,80.84182,atr_trail_stop,126,10175.76,10.31,0.001013,0.010938,-0.532086,1.203208,1,94.0,setup_rsi2=4.75; next_open_entry; avg_value_10=160.2399M; adr20=8.0200; close=82.9800; ma50=58.9568
rsi2,BETR,2025-10-15,52.5,47.275002,5.224998,2025-10-17,56.939999,atr_trail_stop,194,10185.0,861.36,0.084571,0.849761,-0.334928,2.392345,2,99.0,setup_rsi2=4.32; next_open_entry; avg_value_10=59.2870M; adr20=23.6684; close=59.8700; ma50=34.2751
rsi2,DGNX,2025-10-17,126.400002,125.279999,1.120003,2025-10-17,125.279999,same_day_stop_loss,80,10112.0,-89.6,-0.008861,-1.0,-13.857113,3.499997,0,96.0,setup_rsi2=4.10; next_open_entry; avg_value_10=36.6254M; adr20=20.4750; close=118.4000; ma50=100.3646
rsi2,NBIS,2025-10-20,116.790001,110.879997,5.910004,2025-10-20,110.879997,same_day_stop_loss,87,10160.73,-514.17,-0.050604,-1.0,-1.570219,0.115059,0,96.0,setup_rsi2=4.36; next_open_entry; avg_value_10=2156.5319M; adr20=7.5425; close=109.0000; ma50=94.1804
rsi2,DGNX,2025-10-20,141.360001,110.879997,30.480003,2025-10-20,110.879997,same_day_stop_loss,72,10177.92,-2194.56,-0.21562,-1.0,-1.015748,0.007874,0,95.0,setup_rsi2=2.60; next_open_entry; avg_value_10=36.8583M; adr20=20.6642; close=117.4400; ma50=101.8314
rsi2,JMIA,2025-10-20,10.89,10.615,0.275001,2025-10-21,10.615,stop_loss,936,10193.04,-257.4,-0.025253,-1.0,-1.745453,0.94545,1,96.0,setup_rsi2=4.89; next_open_entry; avg_value_10=36.8526M; adr20=6.4580; close=11.0300; ma50=10.0816
rsi2,KTOS,2025-10-20,87.279999,81.709999,5.57,2025-10-21,85.871244,atr_trail_stop,116,10124.48,-163.42,-0.016141,-0.252918,-0.373429,0.631958,1,93.0,setup_rsi2=1.75; next_open_entry; avg_value_10=497.2144M; adr20=6.0920; close=86.6500; ma50=78.0876
rsi2,HOOD,2025-10-20,133.425003,125.599998,7.825005,2025-10-21,135.289993,atr_trail_stop,76,10140.3,141.74,0.013978,0.238337,-0.265175,0.865558,1,93.0,setup_rsi2=4.27; next_open_entry; avg_value_10=3725.0914M; adr20=5.3517; close=135.8000; ma50=121.8932
rsi2,SKYT,2025-10-20,15.89,14.92,0.97,2025-10-21,15.593786,atr_trail_stop,640,10169.6,-189.58,-0.018642,-0.305375,-0.474227,0.57732,1,90.0,setup_rsi2=3.33; next_open_entry; avg_value_10=36.6383M; adr20=10.4115; close=15.9000; ma50=14.1343
rsi2,NBIS,2025-10-21,107.879997,107.510002,0.369995,2025-10-21,107.510002,same_day_stop_loss,94,10140.72,-34.78,-0.00343,-1.0,-17.513733,0.81083,0,96.0,setup_rsi2=2.61; next_open_entry; avg_value_10=2118.6041M; adr20=7.6020; close=104.2800; ma50=94.8612
rsi2,AVAV,2025-10-20,361.109985,349.089996,12.019989,2025-10-22,349.089996,stop_loss,28,10111.08,-336.56,-0.033286,-1.0,-1.316972,1.544097,2,93.0,setup_rsi2=3.56; next_open_entry; avg_value_10=498.3162M; adr20=5.2290; close=364.0400; ma50=292.1590
rsi2,DPRO,2025-10-21,8.81,8.52,0.29,2025-10-22,8.52,stop_loss,1154,10166.74,-334.66,-0.032917,-1.0,-4.344829,1.858619,1,97.0,setup_rsi2=4.41; next_open_entry; avg_value_10=69.1691M; adr20=17.0927; close=8.9500; ma50=6.8137
rsi2,DGNX,2025-10-21,120.239998,110.400002,9.839996,2025-10-22,110.400002,stop_loss,84,10100.16,-826.56,-0.081836,-1.0,-1.829269,0.169919,1,95.0,setup_rsi2=2.48; next_open_entry; avg_value_10=34.7557M; adr20=20.4061; close=121.6000; ma50=103.3404
rsi2,IREN,2025-10-22,53.650002,52.645,1.005001,2025-10-22,52.645,same_day_stop_loss,189,10139.85,-189.95,-0.018733,-1.0,-5.422881,4.201985,0,99.0,setup_rsi2=4.19; next_open_entry; avg_value_10=3027.4737M; adr20=11.4200; close=51.8300; ma50=39.5513
rsi2,NBIS,2025-10-22,106.675003,101.400002,5.275002,2025-10-22,101.400002,same_day_stop_loss,95,10134.13,-501.13,-0.049449,-1.0,-2.283413,0.21327,0,96.0,setup_rsi2=1.41; next_open_entry; avg_value_10=2161.5720M; adr20=7.8210; close=98.6200; ma50=95.3270
rsi2,RGTI,2025-10-23,40.380001,34.139999,6.240002,2025-10-24,39.372894,atr_trail_stop,251,10135.38,-252.78,-0.024941,-0.161395,-0.435898,0.493589,1,98.0,setup_rsi2=1.68; next_open_entry; avg_value_10=6161.9988M; adr20=13.4498; close=39.5950; ma50=28.1433
rsi2,WWR,2025-10-23,1.53,1.37,0.16,2025-10-24,1.554047,atr_trail_stop,6638,10156.14,159.62,0.015717,0.150294,0.0,1.312501,1,98.0,setup_rsi2=4.18; next_open_entry; avg_value_10=53.3270M; adr20=21.9563; close=1.5600; ma50=1.1450
rsi2,HBM,2025-10-23,15.445193,14.805393,0.6398,2025-10-24,15.239216,atr_trail_stop,659,10178.38,-135.74,-0.013336,-0.321939,-0.328126,0.71875,1,90.0,setup_rsi2=2.62; next_open_entry; avg_value_10=120.8047M; adr20=3.9711; close=15.4252; ma50=13.9589
rsi2,METC,2025-10-24,36.950001,35.560001,1.389999,2025-10-24,35.560001,same_day_stop_loss,278,10272.1,-386.42,-0.037618,-1.0,-2.050362,0.654676,0,96.0,setup_rsi2=4.80; next_open_entry; avg_value_10=190.4145M; adr20=9.6835; close=34.8700; ma50=32.4920
rsi2,TMC,2025-10-24,7.35,7.125,0.225,2025-10-24,7.125,same_day_stop_loss,1401,10297.35,-315.22,-0.030612,-1.0,-1.066666,0.844445,0,94.0,setup_rsi2=4.95; next_open_entry; avg_value_10=116.6080M; adr20=9.9045; close=7.1300; ma50=6.5273
rsi2,BE,2025-10-23,94.239998,88.230003,6.009995,2025-10-27,106.446482,atr_trail_stop,107,10083.68,1306.09,0.129526,2.031031,-0.168052,3.148922,4,99.0,setup_rsi2=2.36; next_open_entry; avg_value_10=1487.6426M; adr20=10.1869; close=101.4200; ma50=73.8470
rsi2,KEEL,2025-10-23,4.01,3.701,0.309,2025-10-27,4.480823,atr_trail_stop,2533,10157.33,1192.59,0.117412,1.523696,-0.226538,2.847893,4,99.0,setup_rsi2=3.84; next_open_entry; avg_value_10=829.9740M; adr20=13.4998; close=4.1650; ma50=2.7448
rsi2,NAK,2025-10-23,1.83,1.74,0.09,2025-10-27,1.911644,atr_trail_stop,5551,10158.33,453.2,0.044614,0.907153,-0.444445,2.333332,4,97.0,setup_rsi2=3.64; next_open_entry; avg_value_10=89.5526M; adr20=14.8922; close=1.8900; ma50=1.2626
rsi2,BKKT,2025-10-23,28.030001,27.049999,0.980001,2025-10-27,28.193234,atr_trail_stop,362,10146.86,59.09,0.005824,0.166564,-0.785714,3.549995,4,97.0,setup_rsi2=2.32; next_open_entry; avg_value_10=83.8104M; adr20=20.6655; close=28.5800; ma50=20.3910
rsi2,OKLO,2025-10-23,119.989998,114.0,5.989998,2025-10-27,130.654216,atr_trail_stop,84,10079.16,895.79,0.088876,1.780338,-0.599332,4.175294,4,97.0,setup_rsi2=1.40; next_open_entry; avg_value_10=4046.7389M; adr20=11.1453; close=124.7000; ma50=107.3826
rsi2,WULF,2025-10-23,12.77,11.78,0.990001,2025-10-27,13.581688,atr_trail_stop,796,10164.92,646.1,0.063562,0.819886,-0.373738,1.464645,4,97.0,setup_rsi2=3.73; next_open_entry; avg_value_10=578.7328M; adr20=9.3000; close=12.8800; ma50=11.1050
rsi2,SEI,2025-10-23,46.943579,43.708494,3.235085,2025-10-27,49.407931,atr_trail_stop,216,10139.81,532.3,0.052496,0.761758,-0.435385,1.676924,4,94.0,setup_rsi2=3.24; next_open_entry; avg_value_10=180.3261M; adr20=7.8626; close=47.4811; ma50=37.1121
rsi2,INBX,2025-10-24,49.130001,28.16,20.970001,2025-10-27,56.25,atr_trail_stop,209,10268.17,1488.08,0.144922,0.339533,-0.148784,0.576061,3,99.0,setup_rsi2=3.25; next_open_entry; avg_value_10=43.3025M; adr20=9.9185; close=57.2900; ma50=30.5744
rsi2,IREN,2025-10-23,52.73,48.200001,4.529999,2025-10-28,63.446942,atr_trail_stop,192,10124.16,2057.65,0.203242,2.365771,-0.145695,3.220751,5,99.0,setup_rsi2=2.01; next_open_entry; avg_value_10=2832.2375M; adr20=11.3004; close=55.8600; ma50=40.3139
rsi2,QBTS,2025-10-23,32.599998,26.370001,6.229998,2025-10-28,35.110814,atr_trail_stop,311,10138.6,780.86,0.077019,0.40302,-0.47191,0.751204,5,98.0,setup_rsi2=2.01; next_open_entry; avg_value_10=2473.9153M; adr20=13.7535; close=31.0600; ma50=24.4200
rsi2,NBIS,2025-10-23,100.330002,94.629997,5.700005,2025-10-28,121.854032,atr_trail_stop,101,10133.33,2173.93,0.214532,3.776143,-0.152632,5.035083,5,96.0,setup_rsi2=0.67; next_open_entry; avg_value_10=2088.9404M; adr20=7.7937; close=106.1600; ma50=96.0376
rsi2,HIVE,2025-10-23,4.97,4.74,0.23,2025-10-28,5.86,atr_trail_stop,2047,10173.59,1821.83,0.179075,3.869566,-0.260869,5.78261,5,96.0,setup_rsi2=0.75; next_open_entry; avg_value_10=199.0861M; adr20=11.1425; close=5.1200; ma50=4.0374
rsi2,PLUG,2025-10-23,3.04,2.77,0.27,2025-10-28,2.953864,atr_trail_stop,3348,10177.92,-288.38,-0.028334,-0.319022,-0.962963,0.370371,5,95.0,setup_rsi2=1.69; next_open_entry; avg_value_10=507.4935M; adr20=13.4768; close=2.8800; ma50=2.3714
rsi2,UI,2025-10-23,693.233542,664.067825,29.165717,2025-10-28,737.209484,atr_trail_stop,14,9705.27,615.66,0.063436,1.507796,0.0,2.322842,5,93.0,setup_rsi2=3.72; next_open_entry; avg_value_10=142.7017M; adr20=4.8213; close=713.1229; ma50=605.1674
rsi2,COGT,2025-10-23,14.86,14.2,0.66,2025-10-28,16.132027,atr_trail_stop,684,10164.24,870.07,0.085601,1.927315,-0.401514,2.568183,5,93.0,setup_rsi2=3.17; next_open_entry; avg_value_10=40.2930M; adr20=5.7030; close=14.8400; ma50=13.6389
rsi2,P,2025-10-23,89.599998,86.522003,3.077995,2025-10-28,95.27524,atr_trail_stop,113,10124.8,641.3,0.06334,1.843811,0.0,2.404163,5,91.0,setup_rsi2=1.46; next_open_entry; avg_value_10=230.2496M; adr20=3.9933; close=93.6300; ma50=80.5082
rsi2,MLYS,2025-10-27,40.259998,39.330002,0.929996,2025-10-28,40.34,atr_trail_stop,256,10306.56,20.48,0.001987,0.086024,-0.491396,1.440866,1,97.0,setup_rsi2=3.23; next_open_entry; avg_value_10=42.8018M; adr20=5.7007; close=40.5600; ma50=34.0912
rsi2,ASTS,2025-10-23,71.875,66.670998,5.204002,2025-10-29,77.854341,atr_trail_stop,141,10134.38,843.09,0.083191,1.148989,-0.205611,2.329937,6,95.0,setup_rsi2=1.71; next_open_entry; avg_value_10=1296.0112M; adr20=10.2140; close=71.7200; ma50=57.0876
rsi2,ALM,2025-10-28,7.27,6.174,1.096,2025-10-29,7.136206,atr_trail_stop,1416,10294.32,-189.45,-0.018404,-0.122074,-0.241788,0.529197,1,96.0,setup_rsi2=3.54; next_open_entry; avg_value_10=34.1203M; adr20=10.1243; close=7.4300; ma50=5.9476
rsi2,TMC,2025-10-28,6.85,6.64,0.21,2025-10-30,6.870567,atr_trail_stop,1503,10295.55,30.91,0.003003,0.09794,-0.666666,2.119048,2,94.0,setup_rsi2=1.88; next_open_entry; avg_value_10=73.1618M; adr20=9.8829; close=6.9900; ma50=6.6105
rsi2,NG,2025-10-29,8.44,7.67,0.77,2025-10-30,8.03,atr_trail_stop,1219,10288.36,-499.79,-0.048578,-0.532468,-0.662338,0.012987,1,91.0,setup_rsi2=3.57; next_open_entry; avg_value_10=29.8367M; adr20=6.2413; close=8.1000; ma50=8.0624
rsi2,UAMY,2025-10-30,9.25,8.15,1.1,2025-10-30,8.15,same_day_stop_loss,1112,10286.0,-1223.2,-0.118919,-1.0,-1.236363,0.072727,0,98.0,setup_rsi2=4.37; next_open_entry; avg_value_10=240.7969M; adr20=16.4339; close=8.3400; ma50=7.7912
rsi2,IE,2025-10-30,14.0,13.882,0.118,2025-10-30,13.882,same_day_stop_loss,735,10290.0,-86.73,-0.008429,-1.0,-3.474574,4.57627,0,94.0,setup_rsi2=4.56; next_open_entry; avg_value_10=36.6143M; adr20=7.8674; close=14.3600; ma50=11.8098
rsi2,IDR,2025-10-30,30.99,28.629999,2.360001,2025-10-31,33.293202,atr_trail_stop,331,10257.69,762.36,0.074321,0.975933,-0.673729,1.80678,1,95.0,setup_rsi2=0.78; next_open_entry; avg_value_10=26.3296M; adr20=11.2291; close=34.9600; ma50=33.2098
rsi2,NG,2025-10-30,8.03,7.93,0.1,2025-10-31,7.93,stop_loss,1281,10286.43,-128.1,-0.012453,-1.0,-2.0,3.000005,1,91.0,setup_rsi2=2.95; next_open_entry; avg_value_10=27.7843M; adr20=5.8729; close=8.2900; ma50=8.1098
rsi2,UAMY,2025-10-31,8.14,7.89,0.25,2025-10-31,7.89,same_day_stop_loss,1263,10280.82,-315.75,-0.030713,-1.0,-1.719998,0.679999,0,98.0,setup_rsi2=4.09; next_open_entry; avg_value_10=229.7960M; adr20=16.1930; close=8.0700; ma50=7.8618
rsi2,PLUG,2025-10-31,2.66,2.64,0.02,2025-10-31,2.64,same_day_stop_loss,3871,10296.86,-77.42,-0.007519,-1.0,-5.000012,3.0,0,93.0,setup_rsi2=3.17; next_open_entry; avg_value_10=285.1859M; adr20=11.7058; close=2.6900; ma50=2.5136
rsi2,LAC,2025-10-31,5.6,5.524,0.076,2025-10-31,5.524,same_day_stop_loss,1838,10292.8,-139.69,-0.013571,-1.0,-2.763168,0.263159,0,92.0,setup_rsi2=4.98; next_open_entry; avg_value_10=158.5916M; adr20=11.3366; close=5.5000; ma50=5.2890
rsi2,BKKT,2025-10-31,24.0,22.950001,1.049999,2025-11-03,25.798782,atr_trail_stop,428,10272.0,769.88,0.074949,1.713126,-0.552381,4.285717,3,95.0,setup_rsi2=1.47; next_open_entry; avg_value_10=49.2421M; adr20=16.3398; close=27.6700; ma50=22.5456
rsi2,CAN,2025-10-31,1.41,1.23,0.18,2025-11-03,1.364902,atr_trail_stop,7301,10294.41,-329.26,-0.031984,-0.250544,-0.777778,0.388889,3,92.0,setup_rsi2=4.24; next_open_entry; avg_value_10=120.1388M; adr20=17.7224; close=1.4300; ma50=1.1175
rsi2,BTU,2025-10-31,26.873121,24.479424,2.393697,2025-11-04,27.962975,atr_trail_stop,383,10292.41,417.41,0.040556,0.455302,-0.395011,1.384617,4,90.0,setup_rsi2=1.53; next_open_entry; avg_value_10=122.0638M; adr20=5.9773; close=27.2911; ma50=24.7253
rsi2,BETR,2025-11-05,66.050003,63.509998,2.540005,2025-11-05,63.509998,same_day_stop_loss,155,10237.75,-393.7,-0.038456,-1.0,-2.1811,0.893698,0,99.0,setup_rsi2=4.73; next_open_entry; avg_value_10=54.3652M; adr20=15.9723; close=61.2200; ma50=51.0243
rsi2,DVLT,2025-11-05,1.92,1.68,0.24,2025-11-05,1.68,same_day_stop_loss,5356,10283.52,-1285.44,-0.125,-1.0,-1.458333,0.083334,0,97.0,setup_rsi2=2.89; next_open_entry; avg_value_10=214.2707M; adr20=23.1501; close=1.6000; ma50=1.3730
rsi2,REZI,2025-11-05,41.529999,41.419998,0.110001,2025-11-05,41.419998,same_day_stop_loss,247,10257.91,-27.17,-0.002649,-1.0,-6.181787,8.727251,0,92.0,setup_rsi2=1.09; next_open_entry; avg_value_10=64.4893M; adr20=3.3733; close=41.0600; ma50=40.3666
rsi2,COGT,2025-11-05,14.29,13.98,0.31,2025-11-05,13.98,same_day_stop_loss,719,10274.51,-222.89,-0.021694,-1.0,-1.64516,1.45161,0,90.0,setup_rsi2=3.67; next_open_entry; avg_value_10=43.3249M; adr20=6.0266; close=14.4200; ma50=14.2936
rsi2,MVST,2025-11-05,5.05,4.96,0.09,2025-11-06,4.96,stop_loss,2033,10266.65,-182.97,-0.017822,-1.0,-3.111108,2.999995,1,97.0,setup_rsi2=4.15; next_open_entry; avg_value_10=36.6807M; adr20=9.9436; close=5.3000; ma50=4.2656
rsi2,OKLO,2025-11-05,116.370003,111.790001,4.580002,2025-11-06,111.790001,stop_loss,88,10240.56,-403.04,-0.039357,-1.0,-2.266376,1.543667,1,97.0,setup_rsi2=4.04; next_open_entry; avg_value_10=1899.5600M; adr20=11.6834; close=121.2300; ma50=118.3968
rsi2,REAL,2025-11-05,11.87,11.16,0.71,2025-11-06,11.16,stop_loss,866,10279.42,-614.86,-0.059815,-1.0,-1.633803,0.492958,1,94.0,setup_rsi2=2.45; next_open_entry; avg_value_10=37.3679M; adr20=5.9670; close=11.4800; ma50=10.3419
rsi2,INTC,2025-11-05,37.419998,36.630001,0.789997,2025-11-06,37.757321,atr_trail_stop,274,10253.08,92.43,0.009015,0.426993,-0.784812,3.063305,1,94.0,setup_rsi2=2.94; next_open_entry; avg_value_10=4805.8690M; adr20=4.7883; close=38.3800; ma50=32.8416
rsi2,MUX,2025-11-05,17.690001,16.719999,0.970001,2025-11-06,16.5,stop_loss,581,10277.89,-691.39,-0.06727,-1.226803,-2.134019,0.061855,1,93.0,setup_rsi2=4.40; next_open_entry; avg_value_10=25.1634M; adr20=6.2897; close=17.4000; ma50=16.6568
rsi2,TAC,2025-11-05,16.807856,16.489033,0.318823,2025-11-06,13.759127,stop_loss,611,10269.6,-1862.77,-0.181387,-9.562456,-10.468701,0.593743,1,92.0,setup_rsi2=4.94; next_open_entry; avg_value_10=29.3500M; adr20=3.7967; close=16.8079; ma50=14.6619
rsi2,CLSK,2025-11-05,16.309999,16.030001,0.279999,2025-11-06,16.030001,stop_loss,630,10275.3,-176.4,-0.017167,-1.0,-3.428583,2.275014,1,91.0,setup_rsi2=3.48; next_open_entry; avg_value_10=448.4282M; adr20=10.4293; close=16.5800; ma50=15.0940
rsi2,IAG,2025-11-05,12.28,10.87,1.41,2025-11-06,12.04,atr_trail_stop,837,10278.36,-200.88,-0.019544,-0.170213,-0.326241,0.411348,1,90.0,setup_rsi2=3.62; next_open_entry; avg_value_10=156.3198M; adr20=4.8196; close=11.9200; ma50=11.7796
rsi2,BETR,2025-11-06,61.919998,60.509998,1.41,2025-11-06,60.509998,same_day_stop_loss,165,10216.8,-232.65,-0.022771,-1.0,-2.156027,1.510642,0,99.0,setup_rsi2=2.67; next_open_entry; avg_value_10=45.9046M; adr20=15.6905; close=60.5800; ma50=51.8099
rsi2,REPL,2025-11-06,8.56,8.3,0.26,2025-11-06,8.3,same_day_stop_loss,1195,10229.2,-310.7,-0.030374,-1.0,-1.076925,0.307692,0,91.0,setup_rsi2=3.55; next_open_entry; avg_value_10=29.1655M; adr20=8.7502; close=8.5000; ma50=6.0798
rsi2,AVAV,2025-11-06,350.809998,345.799988,5.01001,2025-11-06,345.799988,same_day_stop_loss,29,10173.49,-145.29,-0.014281,-1.0,-5.255476,0.0,0,90.0,setup_rsi2=3.52; next_open_entry; avg_value_10=256.2803M; adr20=5.2951; close=328.2300; ma50=324.0274
rsi2,TMQ,2025-11-05,4.0,3.79,0.21,2025-11-07,3.79,stop_loss,2570,10280.0,-539.7,-0.0525,-1.0,-1.190476,0.857142,2,97.0,setup_rsi2=2.86; next_open_entry; avg_value_10=42.0927M; adr20=15.5263; close=4.0000; ma50=3.6862
rsi2,HBM,2025-11-05,15.155283,14.84538,0.309903,2025-11-07,15.565156,atr_trail_stop,678,10275.28,277.89,0.027045,1.322586,-0.354838,3.193558,2,91.0,setup_rsi2=4.87; next_open_entry; avg_value_10=100.1104M; adr20=4.0554; close=15.6351; ma50=14.7724
rsi2,PRAX,2025-11-06,164.009995,154.449997,9.559998,2025-11-07,168.418879,atr_trail_stop,62,10168.62,273.35,0.026882,0.46118,-0.447175,1.291842,1,99.0,setup_rsi2=3.70; next_open_entry; avg_value_10=146.5052M; adr20=9.6070; close=172.3500; ma50=91.1369
rsi2,ATRO,2025-11-06,47.580002,41.5,6.080002,2025-11-07,46.619999,atr_trail_stop,215,10229.7,-206.4,-0.020177,-0.157895,-0.439145,0.09046,1,93.0,setup_rsi2=1.82; next_open_entry; avg_value_10=31.6940M; adr20=4.4710; close=47.0100; ma50=44.6954
rsi2,TMQ,2025-11-07,3.9,3.88,0.02,2025-11-07,3.88,same_day_stop_loss,2620,10218.0,-52.4,-0.005128,-1.0,-7.500012,10.500012,0,97.0,setup_rsi2=2.21; next_open_entry; avg_value_10=31.5697M; adr20=14.9423; close=4.0600; ma50=3.7796
rsi2,DMRA,2025-11-10,21.440001,4.95,16.490001,2025-11-11,18.200001,atr_trail_stop,476,10205.44,-1542.24,-0.151119,-0.196483,-0.39054,0.737416,1,99.0,setup_rsi2=0.26; next_open_entry; avg_value_10=75.8653M; adr20=12.9781; close=17.2500; ma50=6.4260
rsi2,BETR,2025-11-10,64.620003,52.380001,12.240002,2025-11-11,63.818416,atr_trail_stop,157,10145.34,-125.85,-0.012405,-0.065489,-0.410131,0.320997,1,99.0,setup_rsi2=0.99; next_open_entry; avg_value_10=40.1800M; adr20=15.3246; close=66.0700; ma50=53.4025
rsi2,NVTS,2025-11-10,8.4,7.18,1.22,2025-11-11,8.986557,atr_trail_stop,1214,10197.6,712.08,0.069828,0.480785,-0.040983,1.262295,1,97.0,setup_rsi2=1.72; next_open_entry; avg_value_10=359.9353M; adr20=13.1919; close=9.6000; ma50=9.2423
rsi2,SEI,2025-11-10,51.263663,46.147251,5.116411,2025-11-11,46.147251,stop_loss,199,10201.47,-1018.17,-0.099806,-1.0,-1.044747,0.077821,1,95.0,setup_rsi2=3.55; next_open_entry; avg_value_10=234.8153M; adr20=8.3072; close=50.1289; ma50=42.6733
rsi2,MOVE,2025-11-10,9.963181,3.438881,6.5243,2025-11-11,8.65243,atr_trail_stop,1025,10212.26,-1343.52,-0.131559,-0.200903,-0.3307,0.869075,1,91.0,setup_rsi2=4.30; next_open_entry; avg_value_10=55.8681M; adr20=13.1555; close=8.7703; ma50=5.0980
rsi2,ATRO,2025-11-10,47.709999,44.91,2.799999,2025-11-11,47.680358,atr_trail_stop,213,10162.23,-6.31,-0.000621,-0.010586,-0.385714,0.367858,1,91.0,setup_rsi2=1.10; next_open_entry; avg_value_10=30.8523M; adr20=4.4275; close=47.8300; ma50=45.1076
rsi2,SEI,2025-11-11,49.163346,48.27743,0.885917,2025-11-11,48.27743,same_day_stop_loss,207,10176.81,-183.38,-0.01802,-1.0,-3.662916,0.887641,0,95.0,setup_rsi2=2.87; next_open_entry; avg_value_10=245.6380M; adr20=8.2934; close=49.9199; ma50=43.0793
rsi2,REPL,2025-11-10,8.46,7.985,0.475,2025-11-12,9.07,atr_trail_stop,1205,10194.3,735.05,0.072104,1.28421,-0.315789,2.326315,2,91.0,setup_rsi2=1.61; next_open_entry; avg_value_10=27.1055M; adr20=9.0113; close=8.7100; ma50=6.2046
rsi2,INBX,2025-11-12,77.540001,76.815002,0.724998,2025-11-12,76.815002,same_day_stop_loss,131,10157.74,-94.97,-0.00935,-1.0,-5.931051,1.379313,0,99.0,setup_rsi2=4.22; next_open_entry; avg_value_10=31.7561M; adr20=12.5358; close=73.3200; ma50=43.9439
rsi2,DGXX,2025-11-12,4.24,4.1,0.14,2025-11-12,4.1,same_day_stop_loss,2403,10188.72,-336.42,-0.033019,-1.0,-2.357143,0.871431,0,96.0,setup_rsi2=1.28; next_open_entry; avg_value_10=38.3101M; adr20=19.0310; close=4.0900; ma50=3.5476
