strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_2d_open_no_stop,DJT,2024-05-21,48.18,,,2024-05-23,45.29,hold_2d_open,1037,49962.66,-2996.93,-0.059983,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,HLF,2026-03-04,17.73,,,2026-03-06,15.73,hold_2d_open,4061,72001.53,-8122.0,-0.112803,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:17.7300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=17.7400; filter_ma50=16.2242; filter_avg_value_10=47.32; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,MT,2026-03-04,61.4709,,,2026-03-06,55.3857,hold_2d_open,1169,71859.5,-7113.65,-0.098994,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:61.4709; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=59.9247; filter_ma50=54.4162; filter_avg_value_10=123.45; filter_adr20=2.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,LRCX,2026-03-04,221.71,,,2026-03-06,205.45,hold_2d_open,324,71834.04,-5268.24,-0.073339,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.51; raw_entry=open:221.7100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=217.0100; filter_ma50=216.2114; filter_avg_value_10=2366.69; filter_adr20=4.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,RRX,2026-03-05,206.773,,,2026-03-09,183.4889,hold_2d_open,340,70302.84,-7916.61,-0.112607,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.57; raw_entry=open:206.7730; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=209.0985; filter_ma50=177.4552; filter_avg_value_10=200.56; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,CGNX,2026-03-05,52.23,,,2026-03-09,48.95,hold_2d_open,1347,70353.81,-4418.16,-0.062799,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:52.2300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=53.1700; filter_ma50=43.8558; filter_avg_value_10=135.33; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,BELFB,2026-03-05,209.0283,,,2026-03-09,189.0842,hold_2d_open,336,70233.52,-6701.22,-0.095413,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:209.0283; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=213.7370; filter_ma50=205.1349; filter_avg_value_10=36.08; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,FORM,2026-03-06,82.44,,,2026-03-10,88.78,hold_2d_open,827,68177.88,5243.18,0.076904,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:82.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=86.6700; filter_ma50=79.0196; filter_avg_value_10=147.99; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,NESR,2026-03-06,21.96,,,2026-03-10,20.97,hold_2d_open,3110,68295.6,-3078.9,-0.045082,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=0.75; raw_entry=open:21.9600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.0200; filter_ma50=20.0118; filter_avg_value_10=55.79; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,GOLD,2026-03-06,53.59,,,2026-03-10,50.49,hold_2d_open,1271,68112.89,-3940.1,-0.057847,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:53.5900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=54.6000; filter_ma50=47.9888; filter_avg_value_10=38.80; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,SKE,2026-03-06,32.49,,,2026-03-10,34.4,hold_2d_open,2094,68034.06,3999.54,0.058787,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:32.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=33.3100; filter_ma50=30.2130; filter_avg_value_10=34.25; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ASX,2026-03-06,21.45,,,2026-03-10,21.87,hold_2d_open,3179,68189.55,1335.18,0.01958,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:21.4500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.0600; filter_ma50=20.0928; filter_avg_value_10=193.71; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,CDE,2026-03-06,21.82,,,2026-03-10,23.19,hold_2d_open,3123,68143.86,4278.51,0.062786,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:21.8200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.6300; filter_ma50=22.1002; filter_avg_value_10=530.10; filter_adr20=6.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,NEOG,2026-03-06,10.5,,,2026-03-10,9.71,hold_2d_open,6502,68271.0,-5136.58,-0.075238,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:10.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=10.6900; filter_ma50=9.7050; filter_avg_value_10=33.45; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,AU,2026-03-06,102.4881,,,2026-03-10,109.1462,hold_2d_open,663,67949.61,4414.35,0.064965,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:102.4881; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=106.1073; filter_ma50=101.6820; filter_avg_value_10=390.47; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ORLA,2026-03-06,17.63,,,2026-03-10,18.29,hold_2d_open,3862,68087.06,2548.93,0.037436,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:17.6300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=18.3600; filter_ma50=16.5894; filter_avg_value_10=41.32; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,EQX,2026-03-06,16.0949,,,2026-03-10,16.8942,hold_2d_open,4236,68178.18,3385.63,0.049659,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:16.0949; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=16.4047; filter_ma50=15.5838; filter_avg_value_10=162.95; filter_adr20=5.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,SA,2026-03-06,32.28,,,2026-03-10,34.75,hold_2d_open,2115,68272.2,5224.05,0.076518,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:32.2800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=33.2300; filter_ma50=32.7896; filter_avg_value_10=32.49; filter_adr20=5.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,KYMR,2026-03-06,81.55,,,2026-03-10,84.86,hold_2d_open,839,68420.45,2777.09,0.040589,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:81.5500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=83.5200; filter_ma50=79.1792; filter_avg_value_10=89.50; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,AEM,2026-03-06,217.42,,,2026-03-10,228.47,hold_2d_open,315,68487.3,3480.75,0.050823,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:217.4200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=221.4900; filter_ma50=205.6716; filter_avg_value_10=629.93; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,SCCO,2026-03-06,183.011,,,2026-03-10,190.9594,hold_2d_open,374,68446.1,2972.72,0.043432,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:183.0110; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=188.9797; filter_ma50=180.8487; filter_avg_value_10=380.19; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,NVST,2026-03-06,27.39,,,2026-03-10,26.82,hold_2d_open,2502,68529.78,-1426.14,-0.020811,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:27.3900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=27.9300; filter_ma50=25.5004; filter_avg_value_10=69.35; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,LITE,2026-03-09,578.0,,,2026-03-11,651.07,hold_2d_open,118,68204.0,8622.26,0.126419,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:578.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=558.4400; filter_ma50=481.2698; filter_avg_value_10=4387.73; filter_adr20=9.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,VICR,2026-03-09,160.62,,,2026-03-11,173.04,hold_2d_open,430,69066.6,5340.6,0.077325,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:160.6200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=162.6700; filter_ma50=155.9578; filter_avg_value_10=182.57; filter_adr20=9.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,UCTT,2026-03-09,49.34,,,2026-03-11,55.94,hold_2d_open,1404,69273.36,9266.4,0.133766,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:49.3400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=50.5600; filter_ma50=45.6460; filter_avg_value_10=187.96; filter_adr20=8.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,TER,2026-03-09,265.4,,,2026-03-11,301.03,hold_2d_open,261,69269.4,9299.43,0.13425,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:265.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=273.0500; filter_ma50=262.2579; filter_avg_value_10=1145.49; filter_adr20=5.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,GLW,2026-03-09,121.0,,,2026-03-11,133.67,hold_2d_open,577,69817.0,7310.59,0.104711,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:121.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=123.2900; filter_ma50=112.4047; filter_avg_value_10=2394.02; filter_adr20=6.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,DHT,2026-03-09,18.07,,,2026-03-11,18.45,hold_2d_open,3883,70165.81,1475.54,0.021029,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:18.0700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=18.0700; filter_ma50=14.5904; filter_avg_value_10=146.71; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,IPGP,2026-03-09,119.39,,,2026-03-11,116.61,hold_2d_open,589,70320.71,-1637.42,-0.023285,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:119.3900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=120.7000; filter_ma50=101.4580; filter_avg_value_10=72.99; filter_adr20=8.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,KEYS,2026-03-09,267.93,,,2026-03-11,284.2,hold_2d_open,262,70197.66,4262.75,0.060725,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:267.9300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=272.4300; filter_ma50=233.6410; filter_avg_value_10=810.72; filter_adr20=4.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,FTI,2026-03-09,62.4085,,,2026-03-11,63.1174,hold_2d_open,1131,70583.96,801.83,0.01136,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:62.4085; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=62.9277; filter_ma50=56.0150; filter_avg_value_10=282.40; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,POWL,2026-03-09,157.5633,,,2026-03-11,174.6633,hold_2d_open,448,70588.38,7660.8,0.108528,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:157.5633; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=161.2167; filter_ma50=152.9760; filter_avg_value_10=114.80; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,OII,2026-03-09,33.54,,,2026-03-11,35.91,hold_2d_open,2117,71004.18,5017.29,0.070662,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.55; raw_entry=open:33.5400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=34.2100; filter_ma50=30.3766; filter_avg_value_10=50.49; filter_adr20=5.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,MOG-A,2026-03-09,310.4022,,,2026-03-11,309.7028,hold_2d_open,229,71082.1,-160.15,-0.002253,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:310.4022; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=316.4963; filter_ma50=300.2656; filter_avg_value_10=66.06; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,NESR,2026-03-10,20.97,,,2026-03-12,20.18,hold_2d_open,3470,72765.9,-2741.3,-0.037673,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=0.25; raw_entry=open:20.9700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-09 00:00:00; filter_close=20.7400; filter_ma50=20.2444; filter_avg_value_10=58.41; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,GOLD,2026-03-10,50.49,,,2026-03-12,49.92,hold_2d_open,1441,72756.09,-821.38,-0.011289,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=0.49; raw_entry=open:50.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-09 00:00:00; filter_close=50.1000; filter_ma50=48.6944; filter_avg_value_10=37.08; filter_adr20=7.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ORLA,2026-03-10,18.29,,,2026-03-12,17.55,hold_2d_open,3979,72775.91,-2944.47,-0.040459,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:18.2900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-09 00:00:00; filter_close=17.9800; filter_ma50=16.7292; filter_avg_value_10=39.44; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,DAR,2026-03-10,52.3,,,2026-03-12,55.07,hold_2d_open,1391,72749.3,3853.07,0.052964,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:52.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-09 00:00:00; filter_close=51.9200; filter_ma50=45.3964; filter_avg_value_10=121.39; filter_adr20=3.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,IBRX,2026-03-11,8.04,,,2026-03-13,8.21,hold_2d_open,8990,72279.6,1528.3,0.021144,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:8.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-10 00:00:00; filter_close=8.0100; filter_ma50=6.0997; filter_avg_value_10=322.75; filter_adr20=13.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,KOS,2026-03-12,2.09,,,2026-03-16,2.31,hold_2d_open,34457,72015.13,7580.54,0.105263,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.86; raw_entry=open:2.0900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-11 00:00:00; filter_close=2.0100; filter_ma50=1.5994; filter_avg_value_10=91.30; filter_adr20=10.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,YOU,2026-03-12,44.32,,,2026-03-16,45.14,hold_2d_open,1632,72330.24,1338.24,0.018502,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:44.3200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-11 00:00:00; filter_close=44.7900; filter_ma50=36.6201; filter_avg_value_10=100.27; filter_adr20=5.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,NAT,2026-03-13,4.95,,,2026-03-17,5.27,hold_2d_open,14672,72626.4,4695.04,0.064647,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:4.9500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-12 00:00:00; filter_close=4.9700; filter_ma50=4.3553; filter_avg_value_10=42.67; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,FRO,2026-03-13,30.43,,,2026-03-17,31.75,hold_2d_open,2388,72666.84,3152.16,0.043378,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:30.4300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-12 00:00:00; filter_close=30.7700; filter_ma50=28.6602; filter_avg_value_10=234.53; filter_adr20=4.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,EQX,2026-03-13,15.73,,,2026-03-17,15.0,hold_2d_open,4618,72641.14,-3371.14,-0.046408,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:15.7300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-12 00:00:00; filter_close=15.9200; filter_ma50=15.7528; filter_avg_value_10=147.47; filter_adr20=5.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ERAS,2026-03-16,14.15,,,2026-03-18,13.36,hold_2d_open,5149,72858.35,-4067.71,-0.05583,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.25; raw_entry=open:14.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=13.6200; filter_ma50=10.9646; filter_avg_value_10=73.22; filter_adr20=7.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,PVLA,2026-03-16,124.08,,,2026-03-18,119.08,hold_2d_open,585,72586.8,-2925.0,-0.040297,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:124.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=122.0600; filter_ma50=101.2256; filter_avg_value_10=37.84; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,SPHR,2026-03-16,106.15,,,2026-03-18,111.01,hold_2d_open,685,72712.75,3329.1,0.045784,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:106.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=105.7000; filter_ma50=102.8782; filter_avg_value_10=107.10; filter_adr20=4.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,YOU,2026-03-16,45.14,,,2026-03-18,48.11,hold_2d_open,1615,72901.1,4796.55,0.065795,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:45.1400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=44.6300; filter_ma50=37.0068; filter_avg_value_10=75.96; filter_adr20=5.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ECPG,2026-03-16,67.44,,,2026-03-18,67.54,hold_2d_open,1083,73037.52,108.3,0.001483,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:67.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=66.7100; filter_ma50=59.4630; filter_avg_value_10=25.41; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ECO,2026-03-16,44.72,,,2026-03-18,46.95,hold_2d_open,1632,72983.04,3639.36,0.049866,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:44.7200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=43.8600; filter_ma50=41.7893; filter_avg_value_10=37.13; filter_adr20=4.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,DAN,2026-03-16,31.6597,,,2026-03-18,32.5566,hold_2d_open,2308,73070.56,2069.98,0.028329,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.29; raw_entry=open:31.6597; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=31.2710; filter_ma50=30.6060; filter_avg_value_10=47.27; filter_adr20=3.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,SII,2026-03-17,146.5151,,,2026-03-19,138.6794,hold_2d_open,500,73257.54,-3917.83,-0.05348,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.33; raw_entry=open:146.5151; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-16 00:00:00; filter_close=145.9767; filter_ma50=132.0586; filter_avg_value_10=38.93; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,RNG,2026-03-17,37.71,,,2026-03-19,36.64,hold_2d_open,1945,73345.95,-2081.15,-0.028374,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:37.7100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-16 00:00:00; filter_close=37.3800; filter_ma50=31.1074; filter_avg_value_10=91.88; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ERAS,2026-03-18,13.36,,,2026-03-20,15.36,hold_2d_open,5472,73105.92,10944.0,0.149701,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:13.3600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-17 00:00:00; filter_close=13.3600; filter_ma50=11.3558; filter_avg_value_10=79.53; filter_adr20=7.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ALM,2026-03-19,15.57,,,2026-03-23,16.33,hold_2d_open,4716,73428.12,3584.16,0.048812,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:15.5700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-18 00:00:00; filter_close=17.7800; filter_ma50=14.2931; filter_avg_value_10=122.63; filter_adr20=9.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,FIGS,2026-03-20,14.84,,,2026-03-24,14.61,hold_2d_open,4959,73591.56,-1140.57,-0.015499,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:14.8400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-19 00:00:00; filter_close=14.2200; filter_ma50=12.5562; filter_avg_value_10=50.64; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open_no_stop,ALM,2026-03-23,16.33,,,2026-03-25,14.99,hold_2d_open,4511,73664.63,-6044.74,-0.082058,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:16.3300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-20 00:00:00; filter_close=16.2000; filter_ma50=14.5757; filter_avg_value_10=129.25; filter_adr20=9.84; rs_bucket=rs90_100
