strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,TALO,2026-04-02,15.805,14.65,1.155001,2026-04-08,14.35,stop_loss,657,10383.89,-955.93,-0.092059,-1.259739,-1.82251,0.593073,6,94.0,setup_rsi2=4.20; next_open_entry; avg_value_10=61.1960M; adr20=4.5472; close=15.6500; ma50=13.3776
rsi2,CRGY,2026-04-02,13.45,12.52,0.929999,2026-04-08,12.52,stop_loss,772,10383.4,-717.96,-0.069145,-1.0,-1.365592,0.537635,6,94.0,setup_rsi2=4.59; next_open_entry; avg_value_10=128.4567M; adr20=4.1651; close=13.4400; ma50=11.0856
rsi2,BFRG,2026-03-30,1.05,0.491,0.559,2026-04-10,0.9,pivot_low_break,9707,10192.35,-1456.05,-0.142857,-0.268336,-0.300537,1.627907,11,91.0,setup_rsi2=3.64; next_open_entry; avg_value_10=43.9270M; adr20=13.2240; close=1.0500; ma50=0.6021
rsi2,SEDG,2026-04-10,42.25,41.262001,0.987999,2026-04-10,41.262001,same_day_stop_loss,248,10478.0,-245.02,-0.023385,-1.0,-1.87247,0.455467,0,90.0,setup_rsi2=3.19; next_open_entry; avg_value_10=151.2495M; adr20=8.8474; close=41.7600; ma50=40.2316
rsi2,ERAS,2026-03-18,13.36,12.91,0.45,2026-04-13,16.120001,pivot_low_break,763,10193.68,2105.88,0.206587,6.133339,-0.444444,10.755563,26,99.0,setup_rsi2=1.47; next_open_entry; avg_value_10=78.4843M; adr20=7.1655; close=13.5000; ma50=11.5560
rsi2,FSLY,2026-04-13,23.1,22.629999,0.470001,2026-04-13,22.629999,same_day_stop_loss,455,10510.5,-213.85,-0.020346,-1.0,-1.808507,3.404247,0,98.0,setup_rsi2=4.79; next_open_entry; avg_value_10=460.4198M; adr20=12.0360; close=24.3700; ma50=21.1581
rsi2,SEDG,2026-04-13,43.0,40.400002,2.599998,2026-04-14,44.130001,pivot_low_break,244,10492.0,275.72,0.026279,0.434616,-0.384616,0.807692,1,90.0,setup_rsi2=3.03; next_open_entry; avg_value_10=145.6924M; adr20=8.7837; close=43.2100; ma50=40.4150
rsi2,ANDE,2026-03-23,67.202235,65.307525,1.894709,2026-04-15,71.089996,pivot_low_break,151,10147.54,587.05,0.057852,2.051904,-0.452631,4.47972,23,90.0,setup_rsi2=2.48; next_open_entry; avg_value_10=31.6812M; adr20=3.3811; close=67.4515; ma50=64.2329
rsi2,TYRA,2026-04-13,35.619999,34.939999,0.68,2026-04-15,34.939999,stop_loss,295,10507.9,-200.6,-0.01909,-1.0,-1.102941,1.544116,2,96.0,setup_rsi2=3.47; next_open_entry; avg_value_10=39.9003M; adr20=6.1867; close=35.6200; ma50=34.2989
rsi2,DAR,2026-04-15,59.490002,59.439999,0.050003,2026-04-15,59.439999,same_day_stop_loss,177,10529.73,-8.85,-0.000841,-1.0,-31.998093,8.599405,0,91.0,setup_rsi2=4.34; next_open_entry; avg_value_10=203.8699M; adr20=3.8683; close=58.4400; ma50=55.2186
rsi2,CLMT,2026-04-16,32.080002,31.67,0.410002,2026-04-17,31.67,stop_loss,329,10554.32,-134.89,-0.012781,-1.0,-2.365847,2.024377,1,94.0,setup_rsi2=3.94; next_open_entry; avg_value_10=35.7284M; adr20=5.4558; close=32.5400; ma50=29.8278
rsi2,DAR,2026-04-16,58.470001,57.889999,0.580002,2026-04-17,57.889999,stop_loss,180,10524.6,-104.4,-0.00992,-1.0,-4.551709,3.344815,1,91.0,setup_rsi2=2.11; next_open_entry; avg_value_10=192.2550M; adr20=3.9560; close=60.3600; ma50=55.4686
rsi2,AGX,2026-03-27,505.189198,398.625879,106.563318,2026-04-20,589.210867,pivot_low_break,20,10103.78,1680.43,0.166317,0.788467,-0.043882,1.072668,24,98.0,setup_rsi2=1.12; next_open_entry; avg_value_10=397.7959M; adr20=6.9322; close=566.1596; ma50=417.9162
rsi2,EWTX,2026-03-09,27.299999,26.823999,0.476,2026-04-21,32.57,pivot_low_break,373,10182.9,1965.71,0.19304,11.071433,-0.567224,16.176478,43,91.0,setup_rsi2=4.51; next_open_entry; avg_value_10=29.1450M; adr20=5.2359; close=28.6600; ma50=28.0225
rsi2,XENE,2026-03-25,53.904999,52.544998,1.360001,2026-04-21,55.851002,pivot_low_break,190,10241.95,369.74,0.036101,1.430884,-0.209559,4.474265,27,92.0,setup_rsi2=2.74; next_open_entry; avg_value_10=104.2650M; adr20=5.1403; close=55.5700; ma50=45.8583
rsi2,SNAL,2026-04-14,0.77,0.363,0.407,2026-04-21,0.75,pivot_low_break,13687,10538.99,-273.74,-0.025974,-0.04914,-0.061425,3.415234,7,99.0,setup_rsi2=3.38; next_open_entry; avg_value_10=147.3013M; adr20=20.3207; close=1.7000; ma50=0.6230
rsi2,AA,2026-04-20,66.209999,63.029999,3.18,2026-04-21,66.660004,pivot_low_break,160,10593.6,72.0,0.006797,0.141511,-0.314465,0.313837,1,90.0,setup_rsi2=1.25; next_open_entry; avg_value_10=377.3671M; adr20=4.2608; close=66.5300; ma50=63.8849
rsi2,ATI,2026-03-31,139.729996,135.479996,4.25,2026-04-22,154.389999,pivot_low_break,74,10340.02,1084.84,0.104917,3.449413,-0.590587,6.324707,22,91.0,setup_rsi2=4.18; next_open_entry; avg_value_10=309.0092M; adr20=4.3826; close=145.4600; ma50=143.0328
rsi2,BW,2026-04-22,16.5,15.845,0.655,2026-04-22,15.845,same_day_stop_loss,643,10609.5,-421.16,-0.039697,-1.0,-2.809162,0.610687,0,99.0,setup_rsi2=3.85; next_open_entry; avg_value_10=49.2297M; adr20=9.4899; close=15.9100; ma50=13.4330
rsi2,NBIS,2026-03-31,97.980003,89.653,8.327003,2026-04-24,154.039993,pivot_low_break,105,10287.9,5886.3,0.572157,6.732313,-0.270205,8.494052,24,92.0,setup_rsi2=0.90; next_open_entry; avg_value_10=1872.0253M; adr20=7.3829; close=103.7600; ma50=99.7371
rsi2,BW,2026-04-23,16.02,14.66,1.360001,2026-04-24,14.66,stop_loss,662,10605.24,-900.32,-0.084894,-1.0,-1.42647,0.397058,1,99.0,setup_rsi2=3.28; next_open_entry; avg_value_10=49.1187M; adr20=9.5716; close=15.6600; ma50=13.5518
rsi2,ZNTL,2026-04-23,3.83,3.77,0.06,2026-04-24,3.77,stop_loss,2768,10601.44,-166.08,-0.015666,-1.0,-1.333333,5.333341,1,97.0,setup_rsi2=4.01; next_open_entry; avg_value_10=41.5077M; adr20=17.0829; close=3.8900; ma50=3.0151
rsi2,BW,2026-04-24,15.42,14.945,0.475,2026-04-24,14.945,same_day_stop_loss,687,10593.54,-326.33,-0.030804,-1.0,-2.821051,0.378948,0,99.0,setup_rsi2=2.10; next_open_entry; avg_value_10=50.8251M; adr20=9.4914; close=14.5000; ma50=13.6496
rsi2,LITE,2026-03-09,578.0,548.23999,29.76001,2026-04-27,818.0,pivot_low_break,17,9826.0,4080.0,0.415225,8.064513,-0.145834,12.836017,49,99.0,setup_rsi2=4.88; next_open_entry; avg_value_10=4585.7634M; adr20=9.3241; close=640.6900; ma50=486.3354
rsi2,FLY,2026-04-27,35.18,35.0,0.18,2026-04-27,35.0,same_day_stop_loss,300,10554.0,-54.0,-0.005117,-1.0,-12.111092,4.611092,0,94.0,setup_rsi2=2.14; next_open_entry; avg_value_10=249.7904M; adr20=11.8784; close=34.5100; ma50=27.8549
rsi2,BW,2026-04-27,14.97,14.08,0.89,2026-04-28,15.12,pivot_low_break,706,10568.82,105.9,0.01002,0.168539,-0.730337,1.202247,1,99.0,setup_rsi2=0.48; next_open_entry; avg_value_10=52.0574M; adr20=9.4865; close=15.4500; ma50=13.7662
rsi2,VSAT,2026-04-28,57.990002,57.799999,0.190002,2026-04-28,57.799999,same_day_stop_loss,182,10554.18,-34.58,-0.003276,-1.0,-7.210448,4.368354,0,96.0,setup_rsi2=3.90; next_open_entry; avg_value_10=90.9565M; adr20=6.6024; close=58.0600; ma50=51.1216
rsi2,FLY,2026-04-28,33.560001,33.0,0.560001,2026-04-28,33.0,same_day_stop_loss,314,10537.84,-175.84,-0.016687,-1.0,-1.374997,2.294637,0,94.0,setup_rsi2=1.74; next_open_entry; avg_value_10=224.8925M; adr20=11.7905; close=34.2150; ma50=28.1532
rsi2,SPIR,2026-04-28,16.030001,15.57,0.460001,2026-04-28,15.57,same_day_stop_loss,658,10547.74,-302.68,-0.028696,-1.0,-1.369565,0.369565,0,93.0,setup_rsi2=4.78; next_open_entry; avg_value_10=36.2856M; adr20=12.2289; close=15.9500; ma50=13.4986
rsi2,INFQ,2026-04-29,12.41,12.3,0.11,2026-04-29,12.3,same_day_stop_loss,849,10536.09,-93.39,-0.008864,-1.0,-6.000017,0.636363,0,97.0,setup_rsi2=3.32; next_open_entry; avg_value_10=234.9499M; adr20=11.6928; close=12.0600; ma50=11.9844
rsi2,RLAY,2026-04-29,13.17,12.81,0.36,2026-04-29,12.81,same_day_stop_loss,800,10536.0,-288.0,-0.027335,-1.0,-1.750002,0.555556,0,96.0,setup_rsi2=1.42; next_open_entry; avg_value_10=48.6582M; adr20=8.3080; close=12.5700; ma50=11.7186
rsi2,BKSY,2026-04-29,31.1,30.1,1.0,2026-04-29,30.1,same_day_stop_loss,338,10511.8,-338.0,-0.032154,-1.0,-1.280001,0.67,0,95.0,setup_rsi2=4.61; next_open_entry; avg_value_10=69.5118M; adr20=11.8720; close=31.6600; ma50=27.7986
rsi2,FLY,2026-04-29,33.700001,32.790001,0.91,2026-04-29,32.790001,same_day_stop_loss,312,10514.4,-283.92,-0.027003,-1.0,-2.707694,0.0,0,95.0,setup_rsi2=1.47; next_open_entry; avg_value_10=218.0766M; adr20=11.3317; close=33.4900; ma50=28.4154
rsi2,SPIR,2026-04-29,16.01,15.4,0.610001,2026-04-29,15.4,same_day_stop_loss,657,10518.57,-400.77,-0.038101,-1.0,-1.409836,0.065572,0,94.0,setup_rsi2=2.47; next_open_entry; avg_value_10=33.0019M; adr20=12.0900; close=15.8100; ma50=13.6322
rsi2,NBIS,2026-04-29,140.095001,132.699997,7.395004,2026-04-30,145.184998,pivot_low_break,75,10507.13,381.75,0.036332,0.688302,-0.794455,0.931033,1,96.0,setup_rsi2=1.30; next_open_entry; avg_value_10=2188.9360M; adr20=7.7511; close=141.1900; ma50=119.9797
rsi2,TNGX,2026-04-30,22.0,21.92,0.08,2026-04-30,21.92,same_day_stop_loss,481,10582.0,-38.48,-0.003636,-1.0,-14.812507,6.750018,0,97.0,setup_rsi2=4.32; next_open_entry; avg_value_10=80.2614M; adr20=7.4381; close=21.6200; ma50=19.3120
rsi2,RLAY,2026-04-30,12.82,12.54,0.28,2026-04-30,12.54,same_day_stop_loss,827,10602.14,-231.56,-0.021841,-1.0,-1.464287,0.750001,0,96.0,setup_rsi2=1.00; next_open_entry; avg_value_10=46.4960M; adr20=8.2218; close=12.9600; ma50=11.7958
rsi2,SKM,2026-04-30,36.299999,35.860001,0.439999,2026-04-30,35.860001,same_day_stop_loss,292,10599.6,-128.48,-0.012121,-1.0,-1.045456,3.022741,0,92.0,setup_rsi2=3.32; next_open_entry; avg_value_10=86.7149M; adr20=4.0155; close=37.4100; ma50=32.3188
rsi2,DNTH,2026-04-30,84.099998,82.0,2.099998,2026-05-01,87.620003,pivot_low_break,126,10596.6,443.52,0.041855,1.676194,-0.499998,2.709527,1,97.0,setup_rsi2=1.66; next_open_entry; avg_value_10=40.4967M; adr20=4.4679; close=87.8000; ma50=78.0624
rsi2,SPIR,2026-04-30,15.99,15.15,0.84,2026-05-01,17.940001,pivot_low_break,663,10601.37,1292.85,0.121951,2.321429,0.0,3.154761,1,96.0,setup_rsi2=1.90; next_open_entry; avg_value_10=28.9993M; adr20=12.2574; close=17.8300; ma50=13.8010
rsi2,TER,2026-04-30,327.0,301.859985,25.140015,2026-05-01,343.410004,pivot_low_break,32,10464.0,525.12,0.050183,0.652744,-0.010739,1.073985,1,95.0,setup_rsi2=3.71; next_open_entry; avg_value_10=1556.4241M; adr20=4.6717; close=343.4700; ma50=329.2116
rsi2,FLY,2026-04-30,33.75,31.236,2.514,2026-05-01,34.080002,pivot_low_break,315,10631.25,103.95,0.009778,0.131266,-0.471361,0.676214,1,92.0,setup_rsi2=0.84; next_open_entry; avg_value_10=192.0031M; adr20=11.2481; close=34.6000; ma50=28.6780
rsi2,TNGX,2026-05-01,21.5,20.815001,0.684999,2026-05-01,20.815001,same_day_stop_loss,495,10642.5,-339.07,-0.03186,-1.0,-1.080292,1.065694,0,97.0,setup_rsi2=3.53; next_open_entry; avg_value_10=79.1104M; adr20=7.4085; close=20.9800; ma50=19.4846
rsi2,INFQ,2026-05-01,11.99,11.61,0.38,2026-05-01,11.61,same_day_stop_loss,888,10647.12,-337.44,-0.031693,-1.0,-1.684208,1.105263,0,97.0,setup_rsi2=1.23; next_open_entry; avg_value_10=171.2803M; adr20=11.2383; close=12.4100; ma50=11.9026
rsi2,DAN,2026-03-16,31.659687,30.882397,0.777291,2026-05-04,34.539655,pivot_low_break,321,10162.76,924.47,0.090966,3.705135,-0.974359,9.987194,49,91.0,setup_rsi2=2.29; next_open_entry; avg_value_10=44.2740M; adr20=3.8489; close=31.7195; ma50=30.7685
rsi2,NKTR,2026-03-31,66.860001,64.099998,2.760002,2026-05-08,81.300003,pivot_low_break,154,10296.44,2223.76,0.215974,5.231881,-0.960145,15.268104,38,98.0,setup_rsi2=1.67; next_open_entry; avg_value_10=63.0034M; adr20=6.5756; close=71.9500; ma50=60.6652
rsi2,ALM,2026-04-30,20.08,19.075001,1.004999,2026-05-08,19.075001,stop_loss,526,10562.08,-528.63,-0.05005,-1.0,-1.192041,1.676618,8,98.0,setup_rsi2=3.10; next_open_entry; avg_value_10=101.3213M; adr20=8.8525; close=21.6800; ma50=18.6498
rsi2,SEI,2026-03-31,53.630001,51.66,1.970001,2026-05-12,71.0,pivot_low_break,192,10296.96,3335.04,0.323886,8.817253,-0.664975,14.015218,42,92.0,setup_rsi2=1.30; next_open_entry; avg_value_10=175.6055M; adr20=8.2335; close=56.5100; ma50=54.3349
rsi2,TNGX,2026-05-04,21.059999,20.76,0.299999,2026-05-13,22.915001,pivot_low_break,505,10635.3,936.78,0.088082,6.183354,-0.366663,15.666709,9,98.0,setup_rsi2=2.31; next_open_entry; avg_value_10=80.3869M; adr20=7.5774; close=22.7100; ma50=19.6948
rsi2,AXGN,2026-05-12,40.860001,40.060001,0.799999,2026-05-13,40.93,pivot_low_break,264,10787.04,18.48,0.001713,0.0875,-0.962501,0.937501,1,93.0,setup_rsi2=4.19; next_open_entry; avg_value_10=38.1197M; adr20=5.1576; close=40.9300; ma50=35.1970
rsi2,AUGO,2026-04-30,85.110001,78.800003,6.309998,2026-05-14,78.800003,stop_loss,124,10553.64,-782.44,-0.074139,-1.0,-1.125991,1.232964,14,93.0,setup_rsi2=4.53; next_open_entry; avg_value_10=67.0421M; adr20=5.2875; close=84.7700; ma50=84.5004
rsi2,MKSI,2026-04-30,270.179993,261.230011,8.949982,2026-05-15,298.160004,pivot_low_break,39,10537.02,1091.22,0.103561,3.126265,-0.72067,6.33074,15,94.0,setup_rsi2=4.31; next_open_entry; avg_value_10=303.3011M; adr20=4.7226; close=283.7500; ma50=247.0438
rsi2,MOD,2026-04-30,238.789993,229.830002,8.959991,2026-05-15,267.660004,pivot_low_break,44,10506.76,1270.28,0.120901,3.222102,-0.189732,6.168533,15,92.0,setup_rsi2=4.18; next_open_entry; avg_value_10=195.5518M; adr20=5.9599; close=254.6300; ma50=223.6270
rsi2,LAR,2026-05-15,9.87,9.84,0.03,2026-05-15,9.84,same_day_stop_loss,1150,11350.5,-34.5,-0.003039,-1.0,-8.666751,5.000064,0,95.0,setup_rsi2=4.78; next_open_entry; avg_value_10=41.9514M; adr20=6.5374; close=9.9600; ma50=8.3552
rsi2,PLPC,2026-05-05,314.410004,306.910004,7.5,2026-05-18,334.720001,pivot_low_break,34,10689.94,690.54,0.064597,2.708,-0.015999,7.651998,13,93.0,setup_rsi2=4.80; next_open_entry; avg_value_10=56.9373M; adr20=6.4636; close=358.6600; ma50=289.4576
rsi2,LAR,2026-05-18,10.09,9.61,0.48,2026-05-18,9.61,same_day_stop_loss,1134,11442.06,-544.32,-0.047572,-1.0,-1.416666,0.165832,0,95.0,setup_rsi2=3.34; next_open_entry; avg_value_10=38.9469M; adr20=6.7024; close=9.4550; ma50=8.4113
rsi2,AEHR,2026-03-31,33.509998,29.129999,4.379999,2026-05-18,86.499901,end_of_backtest,307,10287.57,16267.9,1.581316,12.098154,-0.116438,17.178086,48,95.0,setup_rsi2=4.61; next_open_entry; avg_value_10=58.3533M; adr20=11.8265; close=37.0800; ma50=33.4640
rsi2,COHR,2026-03-31,224.080002,215.550003,8.529999,2026-05-18,362.394989,end_of_backtest,46,10307.68,6362.49,0.617257,16.215124,-0.454866,22.147717,48,94.0,setup_rsi2=4.31; next_open_entry; avg_value_10=3069.2432M; adr20=9.0838; close=238.2100; ma50=238.0868
rsi2,PURR,2026-04-22,6.01,5.54,0.47,2026-05-18,7.035,end_of_backtest,1766,10613.66,1810.15,0.170549,2.180849,-0.638298,2.893615,26,97.0,setup_rsi2=4.10; next_open_entry; avg_value_10=33.9095M; adr20=8.3808; close=6.1400; ma50=5.1548
rsi2,MANE,2026-04-27,81.07,65.800003,15.269997,2026-05-18,99.565002,end_of_backtest,130,10539.1,2404.35,0.228136,1.211199,-0.502292,2.399477,21,99.0,setup_rsi2=4.43; next_open_entry; avg_value_10=57.5828M; adr20=11.5350; close=100.1000; ma50=59.0066
rsi2,SATS,2026-04-27,118.0,116.32,1.68,2026-05-18,140.339996,end_of_backtest,89,10502.0,1988.26,0.189322,13.297614,-0.869047,17.411901,21,93.0,setup_rsi2=3.01; next_open_entry; avg_value_10=689.8180M; adr20=5.6591; close=121.6300; ma50=116.8096
rsi2,VSAT,2026-04-29,58.450001,56.619999,1.830002,2026-05-18,71.0,end_of_backtest,180,10521.0,2259.0,0.214713,6.857916,-0.994534,9.120209,19,96.0,setup_rsi2=3.00; next_open_entry; avg_value_10=90.8777M; adr20=6.4839; close=59.2800; ma50=51.3828
rsi2,PL,2026-04-30,34.529999,32.57,1.959999,2026-05-18,43.014999,end_of_backtest,306,10566.18,2596.41,0.245728,4.329084,-0.113775,5.739799,18,98.0,setup_rsi2=4.01; next_open_entry; avg_value_10=351.7641M; adr20=9.3141; close=36.9700; ma50=30.7348
rsi2,HUT,2026-04-30,74.410004,69.300003,5.110001,2026-05-18,97.43,end_of_backtest,142,10566.22,3268.84,0.309367,4.504891,-0.217221,7.407044,18,97.0,setup_rsi2=4.77; next_open_entry; avg_value_10=321.6166M; adr20=7.1244; close=75.7800; ma50=58.3416
rsi2,IRDM,2026-04-30,36.93,35.939999,0.990002,2026-05-18,43.509998,end_of_backtest,287,10598.91,1888.46,0.178175,6.646451,-0.323231,8.070691,18,96.0,setup_rsi2=3.66; next_open_entry; avg_value_10=120.3524M; adr20=7.0013; close=39.0700; ma50=30.1684
rsi2,SKYT,2026-04-30,30.459999,30.0,0.459999,2026-05-18,33.549999,end_of_backtest,348,10600.08,1075.32,0.101445,6.717405,-0.952175,12.869595,18,93.0,setup_rsi2=3.46; next_open_entry; avg_value_10=34.6443M; adr20=4.0328; close=31.9000; ma50=29.4726
rsi2,SOLS,2026-04-30,78.040001,76.029999,2.010002,2026-05-18,82.067497,end_of_backtest,136,10613.44,547.74,0.051608,2.003727,-0.791046,6.348253,18,90.0,setup_rsi2=2.38; next_open_entry; avg_value_10=149.8703M; adr20=3.8678; close=81.9500; ma50=77.2835
rsi2,WCC,2026-04-30,350.619995,297.480011,53.139984,2026-05-18,355.01001,end_of_backtest,30,10518.6,131.7,0.012521,0.082612,-0.306172,0.43997,18,90.0,setup_rsi2=5.00; next_open_entry; avg_value_10=227.5004M; adr20=3.4102; close=349.1200; ma50=287.4595
rsi2,KOS,2026-05-11,2.85,2.75,0.1,2026-05-18,3.255,end_of_backtest,3810,10858.5,1543.05,0.142105,4.050006,-0.8,4.500005,7,94.0,setup_rsi2=4.27; next_open_entry; avg_value_10=56.4664M; adr20=5.9015; close=2.8800; ma50=2.7232
rsi2,QUCY,2026-05-13,0.585,0.3,0.285,2026-05-18,4.26,end_of_backtest,18549,10851.16,68167.58,6.282052,12.894739,-0.34386,15.245615,5,95.0,setup_rsi2=2.91; next_open_entry; avg_value_10=71.9030M; adr20=23.4048; close=1.3400; ma50=0.5501
rsi2,GOVX,2026-05-18,3.03,1.2,1.83,2026-05-18,3.51,end_of_backtest,3776,11441.28,1812.48,0.158416,0.262295,-0.10929,0.743169,0,94.0,setup_rsi2=4.39; next_open_entry; avg_value_10=51.7598M; adr20=16.3535; close=3.5100; ma50=1.4277
rsi2,SBFM,2026-05-18,1.85,0.281,1.569,2026-05-18,1.7,end_of_backtest,6194,11458.9,-929.1,-0.081081,-0.095602,-0.395156,0.299554,0,92.0,setup_rsi2=0.76; next_open_entry; avg_value_10=43.0970M; adr20=14.7134; close=1.7000; ma50=1.0233
rsi2,SNEX,2026-05-18,110.580002,108.879997,1.700005,2026-05-18,111.900002,end_of_backtest,103,11389.74,135.96,0.011937,0.776468,-0.535295,1.670582,0,92.0,setup_rsi2=4.08; next_open_entry; avg_value_10=86.6840M; adr20=3.7441; close=111.9000; ma50=93.5229
