strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_open,FIGS,2026-03-20,14.8415,13.85,0.9915,2026-03-24,14.6085,hold_1d_open,683,10136.73,-159.1,-0.015696,-0.2349,-0.7428,0.4877,2,96.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:14.8400; slippage_bps=1.0; decision_date=2026-03-19 00:00:00; filter_close=14.2200; filter_ma50=12.5562; filter_avg_value_10=50.64; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,UNF,2026-03-23,260.7861,259.95,0.8361,2026-03-25,265.9734,hold_1d_open,38,9909.87,197.12,0.019891,6.2044,-0.713,8.3173,2,93.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:260.7600; slippage_bps=1.0; decision_date=2026-03-20 00:00:00; filter_close=260.7600; filter_ma50=229.4798; filter_avg_value_10=193.70; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,ANDE,2026-03-23,67.209,65.3075,1.9014,2026-03-25,71.2039,hold_1d_open,151,10148.55,603.24,0.059441,2.101,-0.4546,3.4474,2,90.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:67.2022; slippage_bps=1.0; decision_date=2026-03-20 00:00:00; filter_close=66.2549; filter_ma50=63.9629; filter_avg_value_10=31.68; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CRCL,2026-03-25,106.7807,98.31,8.4707,2026-03-26,98.3002,stop_loss,95,10144.16,-805.65,-0.07942,-1.0012,-1.1181,0.4096,1,91.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:106.7700; slippage_bps=1.0; decision_date=2026-03-24 00:00:00; filter_close=101.1700; filter_ma50=83.8294; filter_avg_value_10=2571.25; filter_adr20=9.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,RLAY,2026-03-25,9.541,9.265,0.276,2026-03-27,9.999,hold_1d_open,1063,10142.03,486.9,0.048008,1.6599,-0.692,2.3882,2,95.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:9.5400; slippage_bps=1.0; decision_date=2026-03-24 00:00:00; filter_close=9.4400; filter_ma50=8.9744; filter_avg_value_10=26.77; filter_adr20=7.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,VIR,2026-03-25,8.7609,8.51,0.2509,2026-03-27,8.5091,stop_loss,1158,10145.09,-291.5,-0.028733,-1.0034,-1.4783,2.5077,2,92.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:8.7600; slippage_bps=1.0; decision_date=2026-03-24 00:00:00; filter_close=8.5700; filter_ma50=8.1327; filter_avg_value_10=25.52; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,XENE,2026-03-25,53.9104,52.545,1.3654,2026-03-27,55.4345,hold_1d_open,188,10135.15,286.52,0.02827,1.1162,-0.0039,1.7428,2,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:53.9050; slippage_bps=1.0; decision_date=2026-03-24 00:00:00; filter_close=53.3800; filter_ma50=45.5715; filter_avg_value_10=126.82; filter_adr20=5.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NBIS,2026-03-27,105.8406,105.41,0.4306,2026-03-27,105.3995,same_day_stop_loss_red_candle,95,10054.86,-41.91,-0.004168,-1.0245,-12.9374,0.9741,0,90.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:105.8300; slippage_bps=1.0; decision_date=2026-03-26 00:00:00; filter_close=105.9700; filter_ma50=100.0922; filter_avg_value_10=2667.86; filter_adr20=7.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AMPX,2026-03-30,16.1616,15.9,0.2616,2026-03-30,15.8984,same_day_stop_loss_red_candle,627,10133.33,-165.03,-0.016286,-1.0061,-6.3513,0.529,0,98.0,entry=rsi2_next_open; setup_rsi2=4.86; raw_entry=open:16.1600; slippage_bps=1.0; decision_date=2026-03-27 00:00:00; filter_close=16.1200; filter_ma50=13.5776; filter_avg_value_10=136.50; filter_adr20=9.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NKTR,2026-03-30,69.0569,67.63,1.4269,2026-03-30,67.6232,same_day_stop_loss_red_candle,146,10082.31,-209.32,-0.020761,-1.0047,-3.4739,0.6679,0,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:69.0500; slippage_bps=1.0; decision_date=2026-03-27 00:00:00; filter_close=68.6600; filter_ma50=59.3820; filter_avg_value_10=54.91; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,UNF,2026-03-30,249.925,248.47,1.455,2026-03-31,248.4452,stop_loss,40,9997.0,-59.19,-0.005921,-1.0171,-1.6667,2.8076,1,90.0,entry=rsi2_next_open; setup_rsi2=3.68; raw_entry=open:249.9000; slippage_bps=1.0; decision_date=2026-03-27 00:00:00; filter_close=248.6200; filter_ma50=235.1777; filter_avg_value_10=121.86; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TPL,2026-03-31,468.8169,465.59,3.2269,2026-04-01,464.9535,stop_loss,21,9845.15,-81.13,-0.008241,-1.1972,-9.3084,3.4656,1,90.0,entry=rsi2_next_open; setup_rsi2=1.42; raw_entry=open:468.7700; slippage_bps=1.0; decision_date=2026-03-30 00:00:00; filter_close=467.3700; filter_ma50=453.0284; filter_avg_value_10=270.78; filter_adr20=4.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AROC,2026-03-31,34.5551,34.0746,0.4806,2026-04-01,34.0712,stop_loss,294,10159.21,-142.29,-0.014006,-1.0071,-1.9308,1.2752,1,90.0,entry=rsi2_next_open; setup_rsi2=4.00; raw_entry=open:34.5517; slippage_bps=1.0; decision_date=2026-03-30 00:00:00; filter_close=34.2833; filter_ma50=32.7930; filter_avg_value_10=67.47; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AMPX,2026-03-31,15.0115,14.5,0.5115,2026-04-02,14.9985,hold_1d_open,675,10132.76,-8.78,-0.000866,-0.0254,-0.4135,4.5327,2,98.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:15.0100; slippage_bps=1.0; decision_date=2026-03-30 00:00:00; filter_close=14.7200; filter_ma50=13.6690; filter_avg_value_10=135.96; filter_adr20=9.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NKTR,2026-03-31,66.8667,64.1,2.7667,2026-04-02,73.5426,hold_1d_open,151,10096.87,1008.07,0.09984,2.413,-0.9602,4.3168,2,97.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:66.8600; slippage_bps=1.0; decision_date=2026-03-30 00:00:00; filter_close=65.2500; filter_ma50=59.9798; filter_avg_value_10=56.64; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,ESLT,2026-03-31,812.5621,809.1246,3.4376,2026-04-02,878.961,hold_1d_open,12,9750.75,796.79,0.081715,19.3157,-0.1428,27.3993,2,95.0,entry=rsi2_next_open; setup_rsi2=3.34; raw_entry=open:812.4809; slippage_bps=1.0; decision_date=2026-03-30 00:00:00; filter_close=815.8873; filter_ma50=787.2067; filter_avg_value_10=194.95; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PUMP,2026-04-02,13.6914,13.49,0.2014,2026-04-06,13.8086,hold_1d_open,741,10145.3,86.88,0.008564,0.5823,-0.2054,2.9728,2,95.0,entry=rsi2_next_open; setup_rsi2=1.50; raw_entry=open:13.6900; slippage_bps=1.0; decision_date=2026-04-01 00:00:00; filter_close=13.5000; filter_ma50=12.4906; filter_avg_value_10=42.48; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NBR,2026-04-02,81.1381,77.86,3.2781,2026-04-06,79.792,hold_1d_open,125,10142.26,-168.26,-0.01659,-0.4106,-0.9298,1.0164,2,95.0,entry=rsi2_next_open; setup_rsi2=3.01; raw_entry=open:81.1300; slippage_bps=1.0; decision_date=2026-04-01 00:00:00; filter_close=79.3400; filter_ma50=75.4070; filter_avg_value_10=30.59; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SOC,2026-04-02,15.7116,14.56,1.1516,2026-04-06,14.5585,stop_loss,646,10149.67,-744.86,-0.073387,-1.0013,-1.4906,0.181,2,93.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:15.7100; slippage_bps=1.0; decision_date=2026-04-01 00:00:00; filter_close=14.7000; filter_ma50=12.0208; filter_avg_value_10=98.69; filter_adr20=13.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TALO,2026-04-02,15.8066,14.65,1.1566,2026-04-06,15.3985,hold_1d_open,642,10147.82,-262.01,-0.02582,-0.3529,-0.4726,0.1586,2,92.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:15.8050; slippage_bps=1.0; decision_date=2026-04-01 00:00:00; filter_close=14.9300; filter_ma50=13.2930; filter_avg_value_10=60.85; filter_adr20=4.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CRGY,2026-04-02,13.3276,12.4048,0.9228,2026-04-06,13.3051,hold_1d_open,761,10142.27,-17.11,-0.001687,-0.0244,-0.4041,0.2842,2,92.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:13.3262; slippage_bps=1.0; decision_date=2026-04-01 00:00:00; filter_close=12.6129; filter_ma50=10.8865; filter_avg_value_10=124.04; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,FSLY,2026-04-13,23.1023,22.63,0.4723,2026-04-14,22.6277,stop_loss,439,10141.91,-208.34,-0.020542,-1.0048,-5.1286,3.3827,1,98.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:23.1000; slippage_bps=1.0; decision_date=2026-04-10 00:00:00; filter_close=23.0700; filter_ma50=20.8631; filter_avg_value_10=446.83; filter_adr20=11.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TYRA,2026-04-13,35.6236,34.94,0.6836,2026-04-15,34.9365,stop_loss,284,10117.09,-195.12,-0.019287,-1.0051,-1.1024,1.5309,2,96.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:35.6200; slippage_bps=1.0; decision_date=2026-04-10 00:00:00; filter_close=35.2600; filter_ma50=34.2333; filter_avg_value_10=37.98; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SEDG,2026-04-13,43.0043,40.4,2.6043,2026-04-15,40.396,stop_loss,236,10149.01,-615.57,-0.060653,-1.0016,-2.3516,0.8047,2,90.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:43.0000; slippage_bps=1.0; decision_date=2026-04-10 00:00:00; filter_close=41.7600; filter_ma50=40.2316; filter_avg_value_10=151.25; filter_adr20=8.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,DAR,2026-04-15,59.496,59.44,0.056,2026-04-15,59.4341,same_day_stop_loss_red_candle,170,10114.31,-10.52,-0.00104,-1.1062,-28.7023,7.5788,0,93.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:59.4900; slippage_bps=1.0; decision_date=2026-04-14 00:00:00; filter_close=59.6000; filter_ma50=54.9968; filter_avg_value_10=205.19; filter_adr20=3.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CLMT,2026-04-16,32.0832,31.67,0.4132,2026-04-17,31.6668,stop_loss,315,10106.21,-131.16,-0.012978,-1.0077,-2.3552,2.0009,1,94.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:32.0800; slippage_bps=1.0; decision_date=2026-04-15 00:00:00; filter_close=32.0000; filter_ma50=29.6568; filter_avg_value_10=40.19; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,DAR,2026-04-16,58.4758,57.89,0.5858,2026-04-17,57.8842,stop_loss,173,10116.32,-102.35,-0.010118,-1.0099,-4.5163,3.3015,1,91.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:58.4700; slippage_bps=1.0; decision_date=2026-04-15 00:00:00; filter_close=58.4400; filter_ma50=55.2186; filter_avg_value_10=203.87; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BW,2026-04-22,16.5017,15.845,0.6566,2026-04-22,15.8434,same_day_stop_loss_red_candle,614,10132.01,-404.16,-0.039889,-1.0024,-2.8046,0.6066,0,99.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:16.5000; slippage_bps=1.0; decision_date=2026-04-21 00:00:00; filter_close=16.0400; filter_ma50=13.3052; filter_avg_value_10=46.72; filter_adr20=9.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PURR,2026-04-22,6.0106,5.54,0.4706,2026-04-24,6.1394,hold_1d_open,1685,10127.86,217.0,0.021426,0.2737,-0.3413,0.5618,2,95.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:6.0100; slippage_bps=1.0; decision_date=2026-04-21 00:00:00; filter_close=5.6400; filter_ma50=5.1298; filter_avg_value_10=34.57; filter_adr20=8.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BW,2026-04-23,16.0216,14.66,1.3616,2026-04-24,14.6585,stop_loss,632,10125.65,-861.46,-0.085077,-1.0011,-1.426,0.3954,1,99.0,entry=rsi2_next_open; setup_rsi2=3.28; raw_entry=open:16.0200; slippage_bps=1.0; decision_date=2026-04-22 00:00:00; filter_close=15.9100; filter_ma50=13.4330; filter_avg_value_10=49.23; filter_adr20=9.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,ZNTL,2026-04-23,3.8304,3.77,0.0604,2026-04-24,3.7696,stop_loss,2643,10123.7,-160.59,-0.015863,-1.0062,-1.3312,5.2932,1,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:3.8300; slippage_bps=1.0; decision_date=2026-04-22 00:00:00; filter_close=3.8400; filter_ma50=2.9853; filter_avg_value_10=47.97; filter_adr20=16.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BW,2026-04-24,15.4215,14.945,0.4765,2026-04-24,14.9435,same_day_stop_loss_red_candle,656,10116.53,-313.59,-0.030998,-1.0031,-2.8152,0.3745,0,99.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:15.4200; slippage_bps=1.0; decision_date=2026-04-23 00:00:00; filter_close=15.6600; filter_ma50=13.5518; filter_avg_value_10=49.12; filter_adr20=9.57; rs_bucket=rs90_100
