strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SIMO,2022-05-24,81.6648,,,2022-05-25,80.8215,hold_1d_close,1224,99957.73,-1032.16,-0.010326,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:81.5832; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-23 00:00:00; filter_close=81.9512; filter_ma50=71.7197; filter_avg_value_10=74.11; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,WSM,2024-04-17,138.1399,,,2024-04-18,135.4906,hold_1d_close,434,59952.71,-1149.8,-0.019178,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.31; raw_entry=open:138.0019; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=136.5425; filter_ma50=126.8652; filter_avg_value_10=256.11; filter_adr20=2.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,NTRA,2024-04-17,91.1511,,,2024-04-18,87.1927,hold_1d_close,657,59886.24,-2600.63,-0.043426,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:91.0600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=90.3200; filter_ma50=84.5286; filter_avg_value_10=121.41; filter_adr20=3.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TDW,2024-04-17,92.6826,,,2024-04-18,88.6912,hold_1d_close,645,59780.27,-2574.43,-0.043065,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:92.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=92.2000; filter_ma50=82.5246; filter_avg_value_10=75.60; filter_adr20=3.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MMYT,2024-04-17,64.064,,,2024-04-18,61.1588,hold_1d_close,931,59643.58,-2704.76,-0.045349,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.58; raw_entry=open:64.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=63.5800; filter_ma50=63.5744; filter_avg_value_10=63.49; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AROC,2024-04-17,18.161,,,2024-04-18,17.6223,hold_1d_close,3279,59549.92,-1766.45,-0.029663,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:18.1429; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=18.0590; filter_ma50=17.3249; filter_avg_value_10=27.91; filter_adr20=3.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AG,2024-04-17,6.886,,,2024-04-18,6.733,hold_1d_close,8631,59432.72,-1320.48,-0.022218,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:6.8791; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-16 00:00:00; filter_close=6.8094; filter_ma50=5.5271; filter_avg_value_10=125.05; filter_adr20=7.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ROOT,2024-04-18,52.9729,,,2024-04-19,51.3886,hold_1d_close,1133,60018.32,-1795.08,-0.029909,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.09; raw_entry=open:52.9200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=53.7200; filter_ma50=42.0505; filter_avg_value_10=48.70; filter_adr20=12.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,CGC,2024-04-18,6.5566,,,2024-04-19,7.9221,hold_1d_close,9132,59874.42,12469.93,0.208268,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=0.68; raw_entry=open:6.5500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=6.4900; filter_ma50=5.2524; filter_avg_value_10=133.15; filter_adr20=22.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,WSM,2024-04-18,137.4568,,,2024-04-19,135.3306,hold_1d_close,444,61030.84,-944.03,-0.015468,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.12; raw_entry=open:137.3195; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=136.3588; filter_ma50=127.6624; filter_avg_value_10=247.41; filter_adr20=2.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,CART,2024-04-18,36.6366,,,2024-04-19,35.1948,hold_1d_close,1663,60926.66,-2397.76,-0.039355,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:36.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=36.3500; filter_ma50=33.7400; filter_avg_value_10=103.24; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TDW,2024-04-18,90.7006,,,2024-04-19,89.4205,hold_1d_close,671,60860.11,-858.96,-0.014114,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.79; raw_entry=open:90.6100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=90.0600; filter_ma50=83.0242; filter_avg_value_10=67.41; filter_adr20=3.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AG,2024-04-18,6.9059,,,2024-04-19,6.6932,hold_1d_close,8803,60792.55,-1872.43,-0.0308,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:6.8990; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=6.8094; filter_ma50=5.5718; filter_avg_value_10=113.10; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AROC,2024-04-18,17.872,,,2024-04-19,18.0875,hold_1d_close,3393,60639.66,731.21,0.012058,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:17.8541; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=17.7610; filter_ma50=17.3853; filter_avg_value_10=26.63; filter_adr20=3.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,META,2024-04-18,496.9508,,,2024-04-19,477.3529,hold_1d_close,121,60131.05,-2371.35,-0.039436,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:496.4544; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=490.8424; filter_ma50=489.5434; filter_avg_value_10=7090.83; filter_adr20=2.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,YPF,2024-04-18,19.4895,,,2024-04-19,19.3207,hold_1d_close,3108,60573.27,-524.66,-0.008662,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:19.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-17 00:00:00; filter_close=19.4700; filter_ma50=18.6896; filter_avg_value_10=56.01; filter_adr20=3.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ROOT,2024-04-19,50.6906,,,2024-04-22,54.4155,hold_1d_close,1189,60271.17,4428.9,0.073483,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:50.6400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=51.4300; filter_ma50=42.9265; filter_avg_value_10=47.23; filter_adr20=11.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MU,2024-04-19,109.0051,,,2024-04-22,108.2516,hold_1d_close,553,60279.8,-416.69,-0.006913,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:108.8962; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=111.1503; filter_ma50=101.2063; filter_avg_value_10=2785.82; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,GEO,2024-04-19,14.7147,,,2024-04-22,14.8451,hold_1d_close,4092,60212.55,533.76,0.008865,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.17; raw_entry=open:14.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=14.7700; filter_ma50=13.1822; filter_avg_value_10=43.05; filter_adr20=3.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,WSM,2024-04-19,135.2276,,,2024-04-22,135.8251,hold_1d_close,444,60041.05,265.27,0.004418,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.30; raw_entry=open:135.0925; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=135.6262; filter_ma50=128.3966; filter_avg_value_10=245.25; filter_adr20=2.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,NTRA,2024-04-19,87.097,,,2024-04-22,88.5214,hold_1d_close,690,60096.94,982.82,0.016354,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=0.97; raw_entry=open:87.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=87.2800; filter_ma50=85.3000; filter_avg_value_10=107.77; filter_adr20=3.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AG,2024-04-19,6.7166,,,2024-04-22,6.5142,hold_1d_close,8940,60045.97,-1809.28,-0.030132,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:6.7098; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=6.7397; filter_ma50=5.6125; filter_avg_value_10=103.54; filter_adr20=6.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,KRYS,2024-04-19,162.8527,,,2024-04-22,157.0927,hold_1d_close,368,59929.79,-2119.66,-0.035369,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.16; raw_entry=open:162.6900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=163.9700; filter_ma50=157.4134; filter_avg_value_10=42.62; filter_adr20=3.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TDW,2024-04-19,88.5885,,,2024-04-22,89.1707,hold_1d_close,675,59797.24,393.01,0.006572,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.09; raw_entry=open:88.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-18 00:00:00; filter_close=88.7800; filter_ma50=83.4766; filter_avg_value_10=60.90; filter_adr20=3.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ROOT,2024-04-22,51.6716,,,2024-04-23,59.1108,hold_1d_close,1171,60507.47,8711.31,0.143971,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.72; raw_entry=open:51.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=51.4400; filter_ma50=43.8083; filter_avg_value_10=40.86; filter_adr20=11.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,VRT,2024-04-22,75.6847,,,2024-04-23,78.8916,hold_1d_close,804,60850.49,2578.36,0.042372,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:75.6091; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=74.8211; filter_ma50=73.7455; filter_avg_value_10=679.05; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,APP,2024-04-22,67.3673,,,2024-04-23,71.1138,hold_1d_close,903,60832.67,3383.1,0.055613,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:67.3000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=66.8000; filter_ma50=64.5347; filter_avg_value_10=235.64; filter_adr20=4.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,CEG,2024-04-22,179.3558,,,2024-04-23,185.5522,hold_1d_close,339,60801.62,2100.56,0.034548,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:179.1766; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=178.4859; filter_ma50=165.3919; filter_avg_value_10=470.63; filter_adr20=4.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,GEO,2024-04-22,14.7047,,,2024-04-23,14.975,hold_1d_close,4145,60950.94,1120.48,0.018383,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.05; raw_entry=open:14.6900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=14.5700; filter_ma50=13.2446; filter_avg_value_10=38.86; filter_adr20=3.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ATMU,2024-04-22,30.7088,,,2024-04-23,30.7068,hold_1d_close,1987,61018.37,-3.86,-6.3e-05,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:30.6781; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=30.5988; filter_ma50=26.9716; filter_avg_value_10=75.72; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,CNM,2024-04-22,54.7347,,,2024-04-23,55.914,hold_1d_close,1114,60974.43,1313.8,0.021547,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:54.6800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=54.1700; filter_ma50=51.6458; filter_avg_value_10=92.98; filter_adr20=2.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MU,2024-04-22,106.9574,,,2024-04-23,111.565,hold_1d_close,570,60965.7,2626.34,0.043079,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.48; raw_entry=open:106.8505; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=106.0263; filter_ma50=101.6369; filter_avg_value_10=2857.79; filter_adr20=4.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,WDC,2024-04-22,49.9856,,,2024-04-23,52.5698,hold_1d_close,1221,61032.37,3155.38,0.0517,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.92; raw_entry=open:49.9356; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=49.7098; filter_ma50=47.8202; filter_avg_value_10=444.65; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AG,2024-04-22,6.2482,,,2024-04-23,6.7827,hold_1d_close,9780,61107.26,5227.48,0.085546,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.26; raw_entry=open:6.2419; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=6.6999; filter_ma50=5.6536; filter_avg_value_10=98.45; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TGLS,2024-04-22,54.3423,,,2024-04-23,55.1506,hold_1d_close,1129,61352.45,912.58,0.014874,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.41; raw_entry=open:54.2880; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=53.9920; filter_ma50=48.7641; filter_avg_value_10=28.02; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,KRYS,2024-04-22,158.4783,,,2024-04-23,161.878,hold_1d_close,386,61172.63,1312.26,0.021452,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.25; raw_entry=open:158.3200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=158.5300; filter_ma50=158.3602; filter_avg_value_10=43.91; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,CART,2024-04-22,35.5255,,,2024-04-23,33.3866,hold_1d_close,1724,61245.95,-3687.49,-0.060208,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:35.4900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-19 00:00:00; filter_close=35.2300; filter_ma50=34.1940; filter_avg_value_10=116.02; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SG,2024-04-23,20.6206,,,2024-04-24,21.6983,hold_1d_close,3074,63387.73,3312.79,0.052262,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:20.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-22 00:00:00; filter_close=20.3200; filter_ma50=19.2898; filter_avg_value_10=38.67; filter_adr20=5.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SPOT,2024-04-23,301.4311,,,2024-04-24,280.9488,hold_1d_close,211,63601.97,-4321.78,-0.06795,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.99; raw_entry=open:301.1300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-22 00:00:00; filter_close=272.2400; filter_ma50=266.9694; filter_avg_value_10=673.68; filter_adr20=3.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,ATMU,2024-04-23,30.6096,,,2024-04-24,30.4494,hold_1d_close,2088,63912.78,-334.46,-0.005233,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.27; raw_entry=open:30.5790; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-22 00:00:00; filter_close=30.5195; filter_ma50=27.1488; filter_avg_value_10=66.10; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,AG,2024-04-23,6.4375,,,2024-04-24,6.7628,hold_1d_close,9936,63963.25,3231.97,0.050529,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=0.41; raw_entry=open:6.4311; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-22 00:00:00; filter_close=6.5207; filter_ma50=5.6915; filter_avg_value_10=92.42; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,TGLS,2024-04-23,54.1447,,,2024-04-24,55.1112,hold_1d_close,1187,64269.8,1147.16,0.017849,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:54.0906; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-22 00:00:00; filter_close=53.9130; filter_ma50=48.8871; filter_avg_value_10=26.18; filter_adr20=3.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SCCO,2024-04-24,99.2629,,,2024-04-25,100.3024,hold_1d_close,641,63627.5,666.33,0.010472,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.94; raw_entry=open:99.1637; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-23 00:00:00; filter_close=98.4454; filter_ma50=87.4066; filter_avg_value_10=147.54; filter_adr20=3.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SCCO,2024-04-25,98.6067,,,2024-04-26,104.895,hold_1d_close,646,63699.95,4062.23,0.063771,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.02; raw_entry=open:98.5082; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-04-24 00:00:00; filter_close=98.0772; filter_ma50=87.9265; filter_avg_value_10=149.96; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,CENX,2024-05-02,16.3163,,,2024-05-03,16.7932,hold_1d_close,3933,64172.0,1875.61,0.029228,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.71; raw_entry=open:16.3000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-01 00:00:00; filter_close=16.0100; filter_ma50=14.1810; filter_avg_value_10=25.44; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,JANX,2024-05-10,52.9729,,,2024-05-13,49.94,hold_1d_close,1215,64362.1,-3684.98,-0.057254,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:52.9200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-09 00:00:00; filter_close=51.9400; filter_ma50=45.4864; filter_avg_value_10=59.06; filter_adr20=8.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,JANX,2024-05-13,50.05,,,2024-05-14,47.8621,hold_1d_close,1278,63963.9,-2796.15,-0.043714,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:50.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-10 00:00:00; filter_close=48.9200; filter_ma50=45.4972; filter_avg_value_10=61.39; filter_adr20=8.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,VCTR,2024-05-13,46.2695,,,2024-05-14,48.4859,hold_1d_close,1382,63944.42,3063.06,0.047902,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:46.2233; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-10 00:00:00; filter_close=45.9308; filter_ma50=42.0117; filter_avg_value_10=25.24; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,GE,2024-05-14,156.9144,,,2024-05-15,161.3687,hold_1d_close,407,63864.14,1812.94,0.028387,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:156.7576; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-13 00:00:00; filter_close=157.6074; filter_ma50=147.1045; filter_avg_value_10=866.30; filter_adr20=2.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SPOT,2024-05-14,288.0077,,,2024-05-15,302.737,hold_1d_close,222,63937.71,3269.89,0.051142,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:287.7200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-13 00:00:00; filter_close=289.7100; filter_ma50=280.1944; filter_avg_value_10=398.79; filter_adr20=3.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,SNAP,2024-05-15,15.991,,,2024-05-16,16.004,hold_1d_close,4035,64523.59,52.48,0.000813,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:15.9750; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-14 00:00:00; filter_close=15.6200; filter_ma50=12.4772; filter_avg_value_10=506.35; filter_adr20=5.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,DJT,2024-05-21,48.2282,,,2024-05-22,44.5454,hold_1d_close,1338,64529.31,-4927.55,-0.076361,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,IBRX,2024-05-21,6.977,,,2024-05-22,6.9331,hold_1d_close,9172,63992.77,-402.74,-0.006294,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:6.9700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-20 00:00:00; filter_close=7.0400; filter_ma50=6.3470; filter_avg_value_10=46.58; filter_adr20=15.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,IBRX,2024-05-22,6.7868,,,2024-05-23,6.6733,hold_1d_close,9430,63999.34,-1069.93,-0.016718,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:6.7800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-21 00:00:00; filter_close=6.8050; filter_ma50=6.3803; filter_avg_value_10=41.99; filter_adr20=14.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,DJT,2024-05-22,43.5535,,,2024-05-23,43.8661,hold_1d_close,1472,64110.76,460.12,0.007177,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:43.5100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-21 00:00:00; filter_close=44.1900; filter_ma50=43.4630; filter_avg_value_10=220.86; filter_adr20=10.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,JMIA,2024-05-23,5.7557,,,2024-05-24,6.1538,hold_1d_close,11108,63934.87,4421.98,0.069164,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:5.7500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-22 00:00:00; filter_close=5.7000; filter_ma50=5.3830; filter_avg_value_10=27.41; filter_adr20=9.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_no_stop,MOD,2024-05-23,98.9088,,,2024-05-24,103.6462,hold_1d_close,645,63796.18,3055.65,0.047897,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:98.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-22 00:00:00; filter_close=96.7500; filter_ma50=95.3636; filter_avg_value_10=99.40; filter_adr20=5.39; rs_bucket=rs90_100
