strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_4d_close,ECO,2026-03-16,44.7245,,,2026-03-20,46.1154,hold_4d_close,6157,275368.58,8563.86,0.0311,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:44.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=43.8600; filter_ma50=41.7893; filter_avg_value_10=37.13; filter_adr20=4.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,DAN,2026-03-16,31.6629,,,2026-03-20,31.2978,hold_4d_close,8717,276005.09,-3182.1,-0.011529,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.29; raw_entry=open:31.6597; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=31.2710; filter_ma50=30.6060; filter_avg_value_10=47.27; filter_adr20=3.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SII,2026-03-17,146.9847,,,2026-03-23,136.2364,hold_4d_close,1885,277066.16,-20260.59,-0.073125,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.33; raw_entry=open:146.9700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-16 00:00:00; filter_close=146.4300; filter_ma50=132.4687; filter_avg_value_10=39.05; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,RNG,2026-03-17,37.7138,,,2026-03-23,38.6361,hold_4d_close,7363,277686.49,6791.38,0.024457,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:37.7100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-16 00:00:00; filter_close=37.3800; filter_ma50=31.1074; filter_avg_value_10=91.88; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ALM,2026-03-19,15.5716,,,2026-03-25,16.3384,hold_4d_close,18005,280365.88,13806.4,0.049244,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:15.5700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-18 00:00:00; filter_close=17.7800; filter_ma50=14.2931; filter_avg_value_10=122.63; filter_adr20=9.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,FIGS,2026-03-20,14.8415,,,2026-03-26,15.4285,hold_4d_close,18640,276645.26,10941.18,0.039549,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:14.8400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-19 00:00:00; filter_close=14.2200; filter_ma50=12.5562; filter_avg_value_10=50.64; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,UNF,2026-03-23,260.7861,,,2026-03-27,248.5951,hold_4d_close,1071,279301.9,-13056.51,-0.046747,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:260.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-20 00:00:00; filter_close=260.7600; filter_ma50=229.4798; filter_avg_value_10=193.70; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ANDE,2026-03-23,67.209,,,2026-03-27,72.9788,hold_4d_close,4164,279858.09,24025.54,0.085849,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:67.2022; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-20 00:00:00; filter_close=66.2549; filter_ma50=63.9629; filter_avg_value_10=31.68; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,RLAY,2026-03-25,9.541,,,2026-03-31,9.949,hold_4d_close,29600,282412.24,12078.31,0.042768,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:9.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-24 00:00:00; filter_close=9.4400; filter_ma50=8.9744; filter_avg_value_10=26.77; filter_adr20=7.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VIR,2026-03-25,8.7609,,,2026-03-31,8.9591,hold_4d_close,32256,282590.82,6394.04,0.022626,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:8.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-24 00:00:00; filter_close=8.5700; filter_ma50=8.1327; filter_avg_value_10=25.52; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,XENE,2026-03-25,53.9104,,,2026-03-31,58.1442,hold_4d_close,5255,283299.1,22248.6,0.078534,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:53.9050; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-24 00:00:00; filter_close=53.3800; filter_ma50=45.5715; filter_avg_value_10=126.82; filter_adr20=5.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,CRCL,2026-03-25,106.7807,,,2026-03-31,95.4005,hold_4d_close,2661,284143.37,-30282.74,-0.106576,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:106.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-24 00:00:00; filter_close=101.1700; filter_ma50=83.8294; filter_avg_value_10=2571.25; filter_adr20=9.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AGX,2026-03-26,429.8835,,,2026-04-01,570.8587,hold_4d_close,653,280713.91,92056.81,0.327938,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:429.8405; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-25 00:00:00; filter_close=437.1246; filter_ma50=410.9935; filter_avg_value_10=296.84; filter_adr20=6.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SNDK,2026-03-27,599.81,,,2026-04-02,701.5199,hold_4d_close,474,284309.93,48210.49,0.16957,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:599.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-26 00:00:00; filter_close=603.1700; filter_ma50=597.8078; filter_avg_value_10=13718.82; filter_adr20=7.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PURR,2026-03-27,4.7255,,,2026-04-02,4.9495,hold_4d_close,60452,285664.26,13543.21,0.04741,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:4.7250; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-26 00:00:00; filter_close=4.8800; filter_ma50=4.6462; filter_avg_value_10=40.01; filter_adr20=12.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NBIS,2026-03-27,105.8406,,,2026-04-02,108.8091,hold_4d_close,2711,286933.83,8047.69,0.028047,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:105.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-26 00:00:00; filter_close=105.9700; filter_ma50=100.0922; filter_avg_value_10=2667.86; filter_adr20=7.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AMPX,2026-03-30,16.1616,,,2026-04-06,17.5582,hold_4d_close,17120,276686.86,23910.26,0.086416,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.86; raw_entry=open:16.1600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-27 00:00:00; filter_close=16.1200; filter_ma50=13.5776; filter_avg_value_10=136.50; filter_adr20=9.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NKTR,2026-03-30,69.0569,,,2026-04-06,74.7125,hold_4d_close,3970,274155.92,22452.82,0.081898,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:69.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-27 00:00:00; filter_close=68.6600; filter_ma50=59.3820; filter_avg_value_10=54.91; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,UNF,2026-03-30,249.925,,,2026-04-06,255.9744,hold_4d_close,1091,272668.16,6599.91,0.024205,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.68; raw_entry=open:249.9000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-27 00:00:00; filter_close=248.6200; filter_ma50=235.1777; filter_avg_value_10=121.86; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ESLT,2026-03-31,812.5621,,,2026-04-06,922.5894,hold_4d_close,362,294147.49,39829.86,0.135408,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.34; raw_entry=open:812.4809; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-30 00:00:00; filter_close=815.8873; filter_ma50=787.2067; filter_avg_value_10=194.95; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TPL,2026-03-31,468.8169,,,2026-04-06,448.8151,hold_4d_close,631,295823.44,-12621.11,-0.042664,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=1.42; raw_entry=open:468.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-30 00:00:00; filter_close=467.3700; filter_ma50=453.0284; filter_avg_value_10=270.78; filter_adr20=4.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AROC,2026-03-31,34.5551,,,2026-04-06,34.6874,hold_4d_close,8571,296172.1,1133.43,0.003827,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.00; raw_entry=open:34.5517; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-30 00:00:00; filter_close=34.2833; filter_ma50=32.7930; filter_avg_value_10=67.47; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PUMP,2026-04-02,13.6914,,,2026-04-08,13.8386,hold_4d_close,22062,302058.97,3248.58,0.010755,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=1.50; raw_entry=open:13.6900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-01 00:00:00; filter_close=13.5000; filter_ma50=12.4906; filter_avg_value_10=42.48; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NBR,2026-04-02,81.1381,,,2026-04-08,83.6616,hold_4d_close,3729,302564.01,9410.21,0.031102,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.01; raw_entry=open:81.1300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-01 00:00:00; filter_close=79.3400; filter_ma50=75.4070; filter_avg_value_10=30.59; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SOC,2026-04-02,15.7116,,,2026-04-08,13.7186,hold_4d_close,19233,302180.65,-38330.27,-0.126846,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:15.7100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-01 00:00:00; filter_close=14.7000; filter_ma50=12.0208; filter_avg_value_10=98.69; filter_adr20=13.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TALO,2026-04-02,15.8066,,,2026-04-08,14.9185,hold_4d_close,19076,301526.34,-16940.88,-0.056184,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:15.8050; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-01 00:00:00; filter_close=14.9300; filter_ma50=13.2930; filter_avg_value_10=60.85; filter_adr20=4.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,CRGY,2026-04-02,13.3276,,,2026-04-08,12.6512,hold_4d_close,22602,301229.5,-15286.63,-0.050747,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:13.3262; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-01 00:00:00; filter_close=12.6129; filter_ma50=10.8865; filter_avg_value_10=124.04; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PBF,2026-04-06,44.1856,,,2026-04-10,40.3927,hold_4d_close,6866,303378.1,-26041.79,-0.085839,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:44.1811; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-02 00:00:00; filter_close=45.0850; filter_ma50=39.1355; filter_avg_value_10=208.11; filter_adr20=6.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,FSLY,2026-04-13,23.1023,,,2026-04-17,24.5575,hold_4d_close,12862,297141.92,18717.21,0.062991,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:23.1000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-10 00:00:00; filter_close=23.0700; filter_ma50=20.8631; filter_avg_value_10=446.83; filter_adr20=11.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TYRA,2026-04-13,35.6236,,,2026-04-17,35.5564,hold_4d_close,8387,298774.81,-562.9,-0.001884,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:35.6200; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-10 00:00:00; filter_close=35.2600; filter_ma50=34.2333; filter_avg_value_10=37.98; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SEDG,2026-04-13,43.0043,,,2026-04-17,38.2962,hold_4d_close,6947,298750.87,-32707.38,-0.10948,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:43.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-10 00:00:00; filter_close=41.7600; filter_ma50=40.2316; filter_avg_value_10=151.25; filter_adr20=8.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,DAR,2026-04-15,59.496,,,2026-04-21,60.264,hold_4d_close,4930,293315.04,3786.35,0.012909,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:59.4900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-14 00:00:00; filter_close=59.6000; filter_ma50=54.9968; filter_avg_value_10=205.19; filter_adr20=3.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,CLMT,2026-04-16,32.0832,,,2026-04-22,32.4768,hold_4d_close,9244,296577.19,3637.9,0.012266,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:32.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-15 00:00:00; filter_close=32.0000; filter_ma50=29.6568; filter_avg_value_10=40.19; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BW,2026-04-22,16.5017,,,2026-04-28,14.6185,hold_4d_close,17964,296435.64,-33828.23,-0.114117,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:16.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-21 00:00:00; filter_close=16.0400; filter_ma50=13.3052; filter_avg_value_10=46.72; filter_adr20=9.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PURR,2026-04-22,6.0106,,,2026-04-28,5.9094,hold_4d_close,49143,295378.98,-4972.9,-0.016836,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:6.0100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-21 00:00:00; filter_close=5.6400; filter_ma50=5.1298; filter_avg_value_10=34.57; filter_adr20=8.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ZNTL,2026-04-23,3.8304,,,2026-04-29,3.9596,hold_4d_close,76946,294732.64,9943.05,0.033736,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:3.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-22 00:00:00; filter_close=3.8400; filter_ma50=2.9853; filter_avg_value_10=47.97; filter_adr20=16.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,MANE,2026-04-27,81.0781,,,2026-05-01,100.9899,hold_4d_close,3687,298934.98,73414.78,0.245588,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:81.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-24 00:00:00; filter_close=67.8400; filter_ma50=57.8934; filter_avg_value_10=28.72; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,FLY,2026-04-27,35.1835,,,2026-05-01,33.7966,hold_4d_close,8696,305955.88,-12060.47,-0.039419,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.14; raw_entry=open:35.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-24 00:00:00; filter_close=35.1300; filter_ma50=27.5473; filter_avg_value_10=255.72; filter_adr20=12.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SATS,2026-04-27,118.0118,,,2026-05-01,123.1677,hold_4d_close,2587,305296.53,13338.27,0.04369,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.01; raw_entry=open:118.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-24 00:00:00; filter_close=117.5000; filter_ma50=116.5872; filter_avg_value_10=662.95; filter_adr20=5.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VSAT,2026-04-28,57.9958,,,2026-05-04,63.8136,hold_4d_close,5224,302970.06,30392.28,0.100314,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:57.9900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-27 00:00:00; filter_close=58.6600; filter_ma50=50.9374; filter_avg_value_10=88.56; filter_adr20=6.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NBIS,2026-04-28,138.4138,,,2026-05-04,176.4024,hold_4d_close,2189,302987.88,83156.88,0.274456,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:138.4000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-27 00:00:00; filter_close=144.9600; filter_ma50=118.3563; filter_avg_value_10=2355.72; filter_adr20=8.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SPIR,2026-04-28,16.0316,,,2026-05-04,17.4483,hold_4d_close,18862,302388.11,26720.89,0.088366,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:16.0300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-27 00:00:00; filter_close=16.4100; filter_ma50=13.3698; filter_avg_value_10=46.04; filter_adr20=12.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,RLAY,2026-04-29,13.1713,,,2026-05-05,12.9987,hold_4d_close,22988,302782.24,-3968.12,-0.013106,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.42; raw_entry=open:13.1700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-28 00:00:00; filter_close=13.0300; filter_ma50=11.6504; filter_avg_value_10=50.07; filter_adr20=8.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,DNTH,2026-04-29,83.1583,,,2026-05-05,90.231,hold_4d_close,3624,301365.74,25631.31,0.085051,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.78; raw_entry=open:83.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-28 00:00:00; filter_close=83.6700; filter_ma50=76.5700; filter_avg_value_10=44.91; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,COHR,2026-04-29,308.4908,,,2026-05-05,335.6964,hold_4d_close,977,301395.55,26579.87,0.088189,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.46; raw_entry=open:308.4600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-28 00:00:00; filter_close=303.9700; filter_ma50=273.0556; filter_avg_value_10=1839.85; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SIDU,2026-04-29,3.0503,,,2026-05-05,2.9497,hold_4d_close,98740,301187.11,-9933.23,-0.03298,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:3.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-28 00:00:00; filter_close=3.0800; filter_ma50=2.8763; filter_avg_value_10=120.08; filter_adr20=21.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,INFQ,2026-04-29,12.4112,,,2026-05-05,12.0988,hold_4d_close,24306,301667.62,-7594.42,-0.025175,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:12.4100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-28 00:00:00; filter_close=12.6200; filter_ma50=12.0550; filter_avg_value_10=246.28; filter_adr20=11.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,BKSY,2026-04-29,31.1031,,,2026-05-05,35.9564,hold_4d_close,9671,300798.18,46936.19,0.156039,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:31.1000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-28 00:00:00; filter_close=31.2200; filter_ma50=27.5914; filter_avg_value_10=70.91; filter_adr20=12.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,CGON,2026-04-29,65.0765,,,2026-05-05,67.1683,hold_4d_close,4630,301304.23,9684.94,0.032143,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:65.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-28 00:00:00; filter_close=65.5500; filter_ma50=64.3908; filter_avg_value_10=69.48; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TNGX,2026-04-30,22.0022,,,2026-05-06,23.6176,hold_4d_close,14397,316765.67,23257.47,0.073422,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:22.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-29 00:00:00; filter_close=22.0600; filter_ma50=19.1278; filter_avg_value_10=78.16; filter_adr20=7.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ALM,2026-04-30,20.082,,,2026-05-06,21.3579,hold_4d_close,15746,316211.3,20089.64,0.063532,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:20.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-29 00:00:00; filter_close=19.7700; filter_ma50=18.5064; filter_avg_value_10=114.53; filter_adr20=8.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PL,2026-04-30,34.5335,,,2026-05-06,39.686,hold_4d_close,9229,318709.23,47553.14,0.149205,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:34.5300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-29 00:00:00; filter_close=34.0800; filter_ma50=30.4702; filter_avg_value_10=400.04; filter_adr20=9.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,HUT,2026-04-30,74.4174,,,2026-05-06,108.9291,hold_4d_close,4313,320962.44,148848.81,0.463758,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.77; raw_entry=open:74.4100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-29 00:00:00; filter_close=71.0000; filter_ma50=57.8983; filter_avg_value_10=312.56; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NKTR,2026-04-30,83.2083,,,2026-05-06,85.0815,hold_4d_close,3864,321516.94,7237.93,0.022512,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:83.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-29 00:00:00; filter_close=83.2000; filter_ma50=76.3388; filter_avg_value_10=167.66; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,IRDM,2026-04-30,36.9337,,,2026-05-06,40.5859,hold_4d_close,8725,322246.47,31865.86,0.098887,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:36.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-04-29 00:00:00; filter_close=36.3900; filter_ma50=29.8456; filter_avg_value_10=132.54; filter_adr20=6.95; rs_bucket=rs90_100
