strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_trail_0_5atr,ORGO,2025-11-19,5.5206,,,2025-11-20,5.2798,trail_0_5atr,20591,113673.69,-4957.46,-0.043611,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:5.5200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=5.5200; filter_ma50=4.6004; filter_avg_value_10=28.11; filter_adr20=7.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,FORM,2025-11-19,49.3049,,,2025-11-20,49.8018,trail_0_5atr,2289,112858.98,1137.35,0.010078,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:49.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=48.6800; filter_ma50=42.4060; filter_avg_value_10=46.78; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,LRCX,2025-11-19,146.3681,,,2025-11-20,146.353,trail_0_5atr,772,112996.14,-11.61,-0.000103,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.63; raw_entry=open:146.3534; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=142.8334; filter_ma50=141.8977; filter_avg_value_10=1747.13; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,BMA,2025-11-19,77.1545,,,2025-11-20,77.2514,trail_0_5atr,1468,113262.82,142.21,0.001256,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.60; raw_entry=open:77.1468; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=76.5237; filter_ma50=58.6982; filter_avg_value_10=36.77; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GGAL,2025-11-19,49.3342,,,2025-11-20,48.8778,trail_0_5atr,2296,113271.39,-1047.85,-0.009251,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.24; raw_entry=open:49.3293; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=49.1843; filter_ma50=37.7028; filter_avg_value_10=88.44; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ASX,2025-11-19,13.8914,,,2025-11-20,13.8408,trail_0_5atr,8133,112978.67,-411.78,-0.003645,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.26; raw_entry=open:13.8900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=14.1700; filter_ma50=12.7618; filter_avg_value_10=118.53; filter_adr20=2.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,DDOG,2025-11-19,177.2877,,,2025-11-20,174.3926,trail_0_5atr,638,113109.57,-1847.12,-0.01633,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:177.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=176.4600; filter_ma50=157.2209; filter_avg_value_10=1280.74; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,NEGG,2025-11-20,60.7761,,,2025-11-21,58.8441,trail_0_5atr,1854,112678.85,-3581.86,-0.031788,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.60; raw_entry=open:60.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=59.0000; filter_ma50=58.1514; filter_avg_value_10=27.88; filter_adr20=15.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,VIAV,2025-11-20,16.7117,,,2025-11-21,15.9984,trail_0_5atr,6722,112335.85,-4794.6,-0.042681,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=0.79; raw_entry=open:16.7100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=16.1400; filter_ma50=14.1246; filter_avg_value_10=62.58; filter_adr20=4.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AMD,2025-11-20,232.7233,,,2025-11-21,208.7891,trail_0_5atr,480,111707.17,-11488.39,-0.102844,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:232.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=223.5500; filter_ma50=212.6000; filter_avg_value_10=13993.89; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,LVS,2025-11-20,63.9488,,,2025-11-21,63.1646,trail_0_5atr,1728,110503.52,-1355.06,-0.012263,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:63.9424; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=63.3490; filter_ma50=55.3627; filter_avg_value_10=380.45; filter_adr20=3.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,HCC,2025-11-20,76.737,,,2025-11-21,72.5696,trail_0_5atr,1437,110271.01,-5988.44,-0.054307,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:76.7293; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=75.6113; filter_ma50=67.2286; filter_avg_value_10=88.51; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MIAX,2025-11-20,45.0845,,,2025-11-21,42.6157,trail_0_5atr,2435,109780.78,-6011.46,-0.054759,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:45.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=44.3600; filter_ma50=43.0308; filter_avg_value_10=27.24; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,DDOG,2025-11-20,174.4274,,,2025-11-21,157.8462,trail_0_5atr,625,109017.15,-10363.27,-0.095061,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:174.4100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=176.3100; filter_ma50=157.9645; filter_avg_value_10=1260.75; filter_adr20=3.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,NEGG,2025-11-21,58.8559,,,2025-11-24,67.6864,trail_0_5atr,1840,108294.83,16248.23,0.150037,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.58; raw_entry=open:58.8500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=58.8500; filter_ma50=58.5730; filter_avg_value_10=26.25; filter_adr20=15.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ATI,2025-11-21,94.8095,,,2025-11-24,95.4308,trail_0_5atr,1181,111970.0,733.79,0.006553,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:94.8000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=94.8000; filter_ma50=87.7860; filter_avg_value_10=116.00; filter_adr20=3.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MU,2025-11-21,204.382,,,2025-11-25,216.6415,trail_0_5atr,540,110366.27,6620.16,0.059984,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:204.3615; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=201.2041; filter_ma50=200.1643; filter_avg_value_10=7313.24; filter_adr20=5.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,SANM,2025-11-21,144.4644,,,2025-11-25,149.3901,trail_0_5atr,765,110515.3,3768.1,0.034096,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:144.4500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=144.4500; filter_ma50=135.2508; filter_avg_value_10=119.23; filter_adr20=6.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,FSLR,2025-11-21,244.6645,,,2025-11-25,254.9181,trail_0_5atr,456,111567.0,4675.65,0.041909,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:244.6400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=245.8400; filter_ma50=236.6146; filter_avg_value_10=524.99; filter_adr20=5.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ASX,2025-11-21,13.5914,,,2025-11-25,13.9286,trail_0_5atr,8254,112183.08,2783.65,0.024813,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=0.25; raw_entry=open:13.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=13.7500; filter_ma50=12.8700; filter_avg_value_10=110.00; filter_adr20=2.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,INCY,2025-11-20,102.5102,,,2025-11-26,105.5994,trail_0_5atr,1064,109070.91,3286.9,0.030135,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:102.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-19 00:00:00; filter_close=101.3200; filter_ma50=91.3564; filter_avg_value_10=230.98; filter_adr20=4.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,VIAV,2025-11-21,16.0016,,,2025-11-28,17.7946,trail_0_5atr,6914,110635.06,12397.14,0.112054,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=0.46; raw_entry=open:16.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=15.9200; filter_ma50=14.1978; filter_avg_value_10=63.97; filter_adr20=4.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,HCC,2025-11-21,72.5842,,,2025-11-28,78.089,trail_0_5atr,1534,111344.1,8444.37,0.07584,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=1.34; raw_entry=open:72.5769; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=72.9362; filter_ma50=67.5060; filter_avg_value_10=69.07; filter_adr20=4.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GTX,2025-11-21,15.4849,,,2025-12-01,16.2542,trail_0_5atr,7154,110778.79,5504.1,0.049686,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:15.4833; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=15.5032; filter_ma50=14.6184; filter_avg_value_10=45.45; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,CHRW,2025-11-21,147.9448,,,2025-12-01,157.4203,trail_0_5atr,751,111106.51,7116.14,0.064048,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:147.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=147.4734; filter_ma50=136.6212; filter_avg_value_10=210.55; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,LVS,2025-11-21,63.1773,,,2025-12-02,68.7127,trail_0_5atr,1758,111065.61,9731.26,0.087617,,,,7,92.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:63.1709; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-20 00:00:00; filter_close=62.7852; filter_ma50=55.5405; filter_avg_value_10=372.36; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,DMRA,2025-11-24,16.3516,,,2025-12-02,16.7483,trail_0_5atr,7054,115344.44,2798.25,0.02426,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:16.3500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-21 00:00:00; filter_close=16.7700; filter_ma50=9.9004; filter_avg_value_10=130.32; filter_adr20=22.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AUPH,2025-12-04,14.7615,,,2025-12-05,15.0576,trail_0_5atr,7900,116615.66,2339.11,0.020058,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:14.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-03 00:00:00; filter_close=14.9100; filter_ma50=13.3350; filter_avg_value_10=28.27; filter_adr20=4.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ADPT,2025-12-04,16.8617,,,2025-12-05,16.2384,trail_0_5atr,6941,117036.97,-4326.4,-0.036966,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.79; raw_entry=open:16.8600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-03 00:00:00; filter_close=17.1300; filter_ma50=16.1072; filter_avg_value_10=53.88; filter_adr20=7.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,W,2025-12-04,95.3195,,,2025-12-08,94.157,trail_0_5atr,1232,117433.66,-1432.26,-0.012196,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:95.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-03 00:00:00; filter_close=95.2000; filter_ma50=94.1422; filter_avg_value_10=354.89; filter_adr20=5.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ALB,2025-12-05,123.1447,,,2025-12-08,125.6797,trail_0_5atr,949,116864.33,2405.68,0.020585,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:123.1324; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-04 00:00:00; filter_close=118.4880; filter_ma50=101.8430; filter_avg_value_10=434.11; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,BKD,2025-12-04,10.5911,,,2025-12-09,10.7789,trail_0_5atr,11005,116554.61,2067.43,0.017738,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:10.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-03 00:00:00; filter_close=10.6100; filter_ma50=9.3750; filter_avg_value_10=43.28; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,FSLY,2025-12-08,10.5611,,,2025-12-09,10.8447,trail_0_5atr,11081,117027.07,3142.67,0.026854,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:10.5600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-05 00:00:00; filter_close=10.5200; filter_ma50=9.6044; filter_avg_value_10=61.35; filter_adr20=7.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,INSM,2025-12-09,194.5195,,,2025-12-10,194.8505,trail_0_5atr,608,118267.83,201.28,0.001702,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.37; raw_entry=open:194.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-08 00:00:00; filter_close=196.5500; filter_ma50=180.3672; filter_avg_value_10=706.41; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ABVX,2025-12-04,112.5113,,,2025-12-11,125.3475,trail_0_5atr,1037,116674.17,13311.15,0.114088,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:112.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-03 00:00:00; filter_close=110.9300; filter_ma50=100.0527; filter_avg_value_10=183.48; filter_adr20=5.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,INSM,2025-12-10,194.8895,,,2025-12-11,190.221,trail_0_5atr,612,119272.36,-2857.12,-0.023955,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.55; raw_entry=open:194.8700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-09 00:00:00; filter_close=194.1700; filter_ma50=181.4176; filter_avg_value_10=426.93; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,IONS,2025-12-10,79.3879,,,2025-12-11,78.5096,trail_0_5atr,1499,119002.51,-1316.55,-0.011063,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.72; raw_entry=open:79.3800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-09 00:00:00; filter_close=78.8600; filter_ma50=73.8632; filter_avg_value_10=168.40; filter_adr20=3.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AU,2025-12-09,77.0237,,,2025-12-12,83.2899,trail_0_5atr,1535,118231.46,9618.5,0.081353,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=1.06; raw_entry=open:77.0160; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-08 00:00:00; filter_close=77.5078; filter_ma50=73.2719; filter_avg_value_10=243.47; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,IONS,2025-12-11,78.6379,,,2025-12-12,78.6986,trail_0_5atr,1515,119136.36,91.96,0.000772,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=1.48; raw_entry=open:78.6300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-10 00:00:00; filter_close=78.6300; filter_ma50=74.1274; filter_avg_value_10=168.73; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,INSM,2025-12-11,190.259,,,2025-12-12,192.0897,trail_0_5atr,626,119102.15,1146.01,0.009622,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=0.69; raw_entry=open:190.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-10 00:00:00; filter_close=189.8500; filter_ma50=182.3344; filter_avg_value_10=428.18; filter_adr20=3.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,PARR,2025-12-11,42.0242,,,2025-12-12,41.7473,trail_0_5atr,2845,119558.86,-787.92,-0.00659,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:42.0200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-10 00:00:00; filter_close=42.9200; filter_ma50=40.3890; filter_avg_value_10=36.31; filter_adr20=5.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,GRAL,2025-12-15,92.2492,,,2025-12-16,90.071,trail_0_5atr,1291,119093.75,-2812.09,-0.023612,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:92.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=90.8200; filter_ma50=86.6257; filter_avg_value_10=88.72; filter_adr20=9.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ARQT,2025-12-15,29.2029,,,2025-12-16,28.6371,trail_0_5atr,4073,118943.5,-2304.44,-0.019374,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:29.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=29.0200; filter_ma50=25.0490; filter_avg_value_10=58.45; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,WGS,2025-12-15,151.7552,,,2025-12-16,148.7151,trail_0_5atr,784,118976.06,-2383.4,-0.020033,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.31; raw_entry=open:151.7400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=151.5100; filter_ma50=138.3131; filter_avg_value_10=64.30; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ARQT,2025-12-16,28.6429,,,2025-12-17,28.5771,trail_0_5atr,4145,118724.67,-272.42,-0.002295,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:28.6400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-15 00:00:00; filter_close=28.9500; filter_ma50=25.2296; filter_avg_value_10=60.32; filter_adr20=4.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,WGS,2025-12-16,148.7449,,,2025-12-17,143.3457,trail_0_5atr,798,118698.41,-4308.56,-0.036298,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.58; raw_entry=open:148.7300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-15 00:00:00; filter_close=150.6100; filter_ma50=138.9601; filter_avg_value_10=63.25; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ARQT,2025-12-17,28.5829,,,2025-12-18,28.1317,trail_0_5atr,4140,118333.03,-1868.0,-0.015786,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:28.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-16 00:00:00; filter_close=28.5300; filter_ma50=25.4050; filter_avg_value_10=63.71; filter_adr20=4.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,VICR,2025-12-17,97.0997,,,2025-12-18,98.0541,trail_0_5atr,1217,118170.34,1161.53,0.009829,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:97.0900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-16 00:00:00; filter_close=93.4500; filter_ma50=83.3782; filter_avg_value_10=31.34; filter_adr20=5.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AMKR,2025-12-17,40.9057,,,2025-12-18,39.9182,trail_0_5atr,2890,118217.51,-2853.8,-0.02414,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:40.9016; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-16 00:00:00; filter_close=40.2030; filter_ma50=35.0176; filter_avg_value_10=185.76; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,PUMP,2025-12-17,9.631,,,2025-12-18,9.1391,trail_0_5atr,12214,117632.58,-6007.78,-0.051072,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:9.6300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-16 00:00:00; filter_close=9.5200; filter_ma50=8.8318; filter_avg_value_10=28.38; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,RCUS,2025-12-15,21.5122,,,2025-12-19,21.9778,trail_0_5atr,5525,118854.64,2572.72,0.021646,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:21.5100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=21.5300; filter_ma50=20.1202; filter_avg_value_10=59.44; filter_adr20=6.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,SVRA,2025-12-18,6.2406,,,2025-12-19,6.0521,trail_0_5atr,18783,117217.64,-3541.54,-0.030213,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:6.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=6.1100; filter_ma50=4.7946; filter_avg_value_10=30.89; filter_adr20=8.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,NRIX,2025-12-18,18.2418,,,2025-12-19,17.9209,trail_0_5atr,6407,116875.36,-2056.25,-0.017594,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:18.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=18.2100; filter_ma50=14.0115; filter_avg_value_10=45.14; filter_adr20=7.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,VISN,2025-12-18,8.8673,,,2025-12-19,8.724,trail_0_5atr,13148,116586.62,-1883.72,-0.016157,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:8.8664; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=8.6712; filter_ma50=8.4198; filter_avg_value_10=37.38; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ARQT,2025-12-18,28.5429,,,2025-12-19,27.9922,trail_0_5atr,4077,116369.22,-2245.01,-0.019292,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=0.65; raw_entry=open:28.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=28.3400; filter_ma50=25.5604; filter_avg_value_10=62.24; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,AMKR,2025-12-18,40.7061,,,2025-12-19,39.3207,trail_0_5atr,2848,115930.9,-3945.51,-0.034033,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.63; raw_entry=open:40.7020; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=38.7957; filter_ma50=35.2008; filter_avg_value_10=175.30; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,PRM,2025-12-18,27.9628,,,2025-12-19,27.6322,trail_0_5atr,4131,115514.31,-1365.54,-0.011821,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:27.9600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=27.6200; filter_ma50=25.0820; filter_avg_value_10=33.47; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,MU,2025-12-18,256.3444,,,2025-12-19,251.5175,trail_0_5atr,450,115354.96,-2172.08,-0.01883,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:256.3187; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=225.3343; filter_ma50=224.6722; filter_avg_value_10=5783.14; filter_adr20=5.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,SVRA,2025-12-19,6.0706,,,2025-12-22,5.9678,trail_0_5atr,19308,117211.28,-1985.08,-0.016936,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:6.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-18 00:00:00; filter_close=6.0600; filter_ma50=4.8464; filter_avg_value_10=29.46; filter_adr20=7.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,ARQT,2025-12-19,27.9978,,,2025-12-22,28.0818,trail_0_5atr,4203,117674.75,353.19,0.003001,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=0.21; raw_entry=open:27.9950; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-18 00:00:00; filter_close=27.7800; filter_ma50=25.6912; filter_avg_value_10=61.23; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_0_5atr,PTGX,2025-12-19,86.5887,,,2025-12-22,85.3215,trail_0_5atr,1359,117673.99,-1722.11,-0.014635,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.71; raw_entry=open:86.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-18 00:00:00; filter_close=85.7900; filter_ma50=82.9457; filter_avg_value_10=114.33; filter_adr20=3.58; rs_bucket=rs90_100
