strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_80,FUBO,2025-02-13,43.9244,,,2025-02-14,48.7151,rsi2_gt_80,4583,201305.48,21955.96,0.109068,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.75; raw_entry=open:43.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-12 00:00:00; filter_close=43.8000; filter_ma50=34.7808; filter_avg_value_10=91.80; filter_adr20=8.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CRK,2025-01-28,18.9219,,,2025-02-18,18.9381,rsi2_gt_80,10376,196333.55,168.24,0.000857,,,,15,93.0,entry=rsi2_next_open; setup_rsi2=2.55; raw_entry=open:18.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-01-27 00:00:00; filter_close=18.8200; filter_ma50=16.9934; filter_avg_value_10=54.68; filter_adr20=5.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,LUNR,2025-02-07,19.3919,,,2025-02-18,20.268,rsi2_gt_80,9996,193841.82,8756.85,0.045175,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:19.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-06 00:00:00; filter_close=19.3900; filter_ma50=17.2553; filter_avg_value_10=285.89; filter_adr20=9.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CRDO,2025-02-13,71.1971,,,2025-02-18,75.2325,rsi2_gt_80,2846,202627.01,11484.61,0.056679,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:71.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-12 00:00:00; filter_close=71.3500; filter_ma50=71.0508; filter_avg_value_10=382.78; filter_adr20=9.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TSLA,2025-01-28,396.9497,,,2025-02-19,360.5239,rsi2_gt_80,494,196093.15,-17994.32,-0.091764,,,,16,93.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:396.9100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-01-27 00:00:00; filter_close=397.1500; filter_ma50=392.1594; filter_avg_value_10=29368.01; filter_adr20=5.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,YPF,2025-01-21,42.5743,,,2025-02-20,38.3862,rsi2_gt_80,4578,194904.95,-19173.1,-0.098372,,,,22,93.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:42.5700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-01-17 00:00:00; filter_close=42.7100; filter_ma50=39.7028; filter_avg_value_10=116.49; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ALGT,2025-02-04,98.6499,,,2025-02-20,85.9614,rsi2_gt_80,1969,194241.58,-24983.58,-0.128621,,,,12,93.0,entry=rsi2_next_open; setup_rsi2=4.83; raw_entry=open:98.6400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-03 00:00:00; filter_close=97.8100; filter_ma50=90.6686; filter_avg_value_10=30.48; filter_adr20=3.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ALHC,2025-02-12,14.2514,,,2025-02-20,14.3686,rsi2_gt_80,13923,198422.59,1630.91,0.008219,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:14.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-11 00:00:00; filter_close=14.3800; filter_ma50=12.8818; filter_avg_value_10=25.64; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,EAT,2025-02-11,165.7666,,,2025-02-26,160.074,rsi2_gt_80,1169,193781.13,-6654.63,-0.034341,,,,11,96.0,entry=rsi2_next_open; setup_rsi2=3.16; raw_entry=open:165.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-10 00:00:00; filter_close=167.8700; filter_ma50=144.7478; filter_avg_value_10=326.04; filter_adr20=3.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GEO,2025-01-28,31.1931,,,2025-02-27,27.3373,rsi2_gt_80,6317,197046.94,-24357.43,-0.123612,,,,22,95.0,entry=rsi2_next_open; setup_rsi2=2.52; raw_entry=open:31.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-01-27 00:00:00; filter_close=31.0100; filter_ma50=29.0098; filter_avg_value_10=112.30; filter_adr20=5.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ROOT,2025-02-24,100.48,,,2025-02-27,123.9376,rsi2_gt_80,1632,163983.44,38282.73,0.233455,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:100.4700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=100.2100; filter_ma50=89.9394; filter_avg_value_10=53.97; filter_adr20=9.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SATS,2025-02-26,28.3128,,,2025-02-27,30.407,rsi2_gt_80,5654,160080.74,11840.2,0.073964,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:28.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=28.3400; filter_ma50=25.9006; filter_avg_value_10=47.47; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,LTBR,2025-02-24,11.0711,,,2025-02-28,10.8489,rsi2_gt_80,15139,167605.48,-3363.75,-0.020069,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.83; raw_entry=open:11.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=11.3200; filter_ma50=7.5504; filter_avg_value_10=58.99; filter_adr20=20.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,LRN,2025-02-24,133.9834,,,2025-02-28,136.7863,rsi2_gt_80,1197,160378.13,3355.1,0.02092,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:133.9700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=134.2400; filter_ma50=119.2414; filter_avg_value_10=96.82; filter_adr20=3.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SE,2025-02-26,125.9626,,,2025-03-04,132.2968,rsi2_gt_80,1265,159342.68,8012.73,0.050286,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:125.9500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=123.9200; filter_ma50=117.8198; filter_avg_value_10=602.07; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RDDT,2025-02-19,185.5186,,,2025-03-05,168.5032,rsi2_gt_80,1082,200731.07,-18410.66,-0.091718,,,,10,96.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:185.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-18 00:00:00; filter_close=187.1300; filter_ma50=181.6812; filter_avg_value_10=1698.15; filter_adr20=6.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PDYN,2025-02-21,8.4008,,,2025-03-05,7.8892,rsi2_gt_80,22270,187086.7,-11393.97,-0.060902,,,,8,99.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:8.4000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-20 00:00:00; filter_close=8.3900; filter_ma50=7.9038; filter_avg_value_10=64.17; filter_adr20=13.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,APPS,2025-02-24,4.2704,,,2025-03-05,3.5796,rsi2_gt_80,38763,165534.56,-26776.9,-0.16176,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:4.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=4.2300; filter_ma50=2.6954; filter_avg_value_10=58.54; filter_adr20=14.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PLTR,2025-02-25,90.6591,,,2025-03-05,90.121,rsi2_gt_80,1578,143060.01,-849.09,-0.005935,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=2.68; raw_entry=open:90.6500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-24 00:00:00; filter_close=90.6800; filter_ma50=85.1902; filter_avg_value_10=12867.39; filter_adr20=7.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,QFIN,2025-02-25,36.5265,,,2025-03-05,39.1522,rsi2_gt_80,3886,141941.86,10203.4,0.071884,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:36.5228; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-24 00:00:00; filter_close=36.4777; filter_ma50=35.7238; filter_avg_value_10=65.95; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,YMM,2025-02-25,11.6972,,,2025-03-05,13.0095,rsi2_gt_80,12056,141020.89,15821.65,0.112194,,,,6,90.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:11.6960; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-24 00:00:00; filter_close=11.6469; filter_ma50=11.2213; filter_avg_value_10=116.37; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ASTS,2025-02-26,28.5679,,,2025-03-05,33.7966,rsi2_gt_80,5566,159008.69,29103.29,0.18303,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:28.5650; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=26.1700; filter_ma50=23.9786; filter_avg_value_10=368.87; filter_adr20=10.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FUTU,2025-02-26,110.9125,,,2025-03-05,119.1667,rsi2_gt_80,1428,158383.05,11787.06,0.074421,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:110.9014; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=102.9293; filter_ma50=91.9459; filter_avg_value_10=438.32; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,KC,2025-03-04,14.9115,,,2025-03-06,17.5882,rsi2_gt_80,7714,115027.24,20648.45,0.179509,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:14.9100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-03 00:00:00; filter_close=14.9550; filter_ma50=13.3026; filter_avg_value_10=79.40; filter_adr20=8.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RGTI,2025-02-12,10.9361,,,2025-03-07,9.3491,rsi2_gt_80,17912,195887.31,-28426.86,-0.145118,,,,17,99.0,entry=rsi2_next_open; setup_rsi2=1.51; raw_entry=open:10.9350; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-11 00:00:00; filter_close=11.0200; filter_ma50=10.7916; filter_avg_value_10=1466.28; filter_adr20=16.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DASH,2025-02-26,194.1694,,,2025-03-12,187.6812,rsi2_gt_80,826,160383.93,-5359.24,-0.033415,,,,10,90.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:194.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=191.2700; filter_ma50=182.8332; filter_avg_value_10=1114.22; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NNE,2025-02-07,34.0134,,,2025-03-13,28.3172,rsi2_gt_80,5669,192821.96,-32291.94,-0.16747,,,,24,97.0,entry=rsi2_next_open; setup_rsi2=4.94; raw_entry=open:34.0100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-06 00:00:00; filter_close=33.5600; filter_ma50=28.8464; filter_avg_value_10=328.29; filter_adr20=15.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,QNTM,2025-02-20,7.6908,,,2025-03-14,4.8895,rsi2_gt_80,25843,198752.54,-72392.92,-0.364236,,,,16,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:7.6900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-19 00:00:00; filter_close=7.4100; filter_ma50=5.0744; filter_avg_value_10=74.81; filter_adr20=22.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,BBAI,2025-02-24,6.7207,,,2025-03-14,3.5296,rsi2_gt_80,25232,169575.99,-80515.94,-0.474807,,,,14,99.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:6.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=6.7900; filter_ma50=4.8068; filter_avg_value_10=978.34; filter_adr20=17.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PL,2025-02-24,5.0905,,,2025-03-14,4.1596,rsi2_gt_80,32191,163868.58,-29967.42,-0.182875,,,,14,96.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:5.0900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=4.9700; filter_ma50=4.8044; filter_avg_value_10=35.85; filter_adr20=9.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,KD,2025-02-24,38.5038,,,2025-03-14,35.2665,rsi2_gt_80,4156,160022.0,-13454.54,-0.084079,,,,14,90.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:38.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=38.4200; filter_ma50=37.8296; filter_avg_value_10=69.58; filter_adr20=3.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,EH,2025-02-25,23.9824,,,2025-03-14,24.1776,rsi2_gt_80,5949,142671.28,1161.15,0.008139,,,,13,97.0,entry=rsi2_next_open; setup_rsi2=4.77; raw_entry=open:23.9800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-24 00:00:00; filter_close=23.5300; filter_ma50=17.5242; filter_avg_value_10=92.73; filter_adr20=8.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,APP,2025-02-26,328.5028,,,2025-03-14,292.8607,rsi2_gt_80,483,158666.88,-17215.15,-0.108499,,,,12,98.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:328.4700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=377.0600; filter_ma50=364.1705; filter_avg_value_10=4206.13; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SPOT,2025-02-26,595.6796,,,2025-03-14,574.7325,rsi2_gt_80,265,157855.08,-5550.97,-0.035165,,,,12,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:595.6200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=588.5700; filter_ma50=525.9338; filter_avg_value_10=1223.15; filter_adr20=3.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PRMB,2025-03-06,31.9251,,,2025-03-14,31.3214,rsi2_gt_80,3519,112344.47,-2124.61,-0.018912,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:31.9219; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-05 00:00:00; filter_close=32.1957; filter_ma50=31.7227; filter_avg_value_10=105.72; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AXSM,2025-03-10,120.7321,,,2025-03-14,121.8978,rsi2_gt_80,584,70507.53,680.79,0.009656,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:120.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-07 00:00:00; filter_close=122.1700; filter_ma50=107.9455; filter_avg_value_10=97.86; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,HOOD,2025-02-25,47.5147,,,2025-03-17,42.0158,rsi2_gt_80,2997,142401.7,-16480.36,-0.115731,,,,14,96.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:47.5100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-24 00:00:00; filter_close=49.9300; filter_ma50=46.8894; filter_avg_value_10=2279.54; filter_adr20=6.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CORT,2025-02-25,61.6062,,,2025-03-17,57.8742,rsi2_gt_80,2302,141817.38,-8590.94,-0.060577,,,,14,93.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:61.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-24 00:00:00; filter_close=61.8100; filter_ma50=59.3298; filter_avg_value_10=64.41; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PGY,2025-02-26,13.2313,,,2025-03-17,11.4789,rsi2_gt_80,12086,159913.76,-21180.36,-0.132449,,,,13,92.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:13.2300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=12.8600; filter_ma50=10.5492; filter_avg_value_10=91.95; filter_adr20=10.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,OPCH,2025-03-14,32.4832,,,2025-03-17,33.8866,rsi2_gt_80,3090,100373.23,4336.39,0.043203,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.07; raw_entry=open:32.4800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-13 00:00:00; filter_close=32.2400; filter_ma50=30.3078; filter_avg_value_10=71.70; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GH,2025-02-26,41.4141,,,2025-03-18,43.8456,rsi2_gt_80,3831,158657.57,9314.97,0.058711,,,,14,92.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:41.4100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=40.3500; filter_ma50=40.2808; filter_avg_value_10=116.63; filter_adr20=5.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,BTSG,2025-02-07,22.4322,,,2025-03-19,18.3382,rsi2_gt_80,8629,193567.83,-35327.79,-0.182509,,,,28,94.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:22.4300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-06 00:00:00; filter_close=22.4700; filter_ma50=19.2680; filter_avg_value_10=37.53; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,OPFI,2025-02-14,12.9617,,,2025-03-19,9.3825,rsi2_gt_80,15643,202759.5,-55989.16,-0.276136,,,,23,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:12.9604; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-13 00:00:00; filter_close=12.6308; filter_ma50=9.8813; filter_avg_value_10=42.17; filter_adr20=10.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TKO,2025-02-21,161.157,,,2025-03-19,147.7743,rsi2_gt_80,1132,182429.77,-15149.21,-0.083041,,,,18,90.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:161.1409; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-20 00:00:00; filter_close=161.1213; filter_ma50=148.6535; filter_avg_value_10=277.98; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,IBKR,2025-02-24,54.4915,,,2025-03-19,44.3061,rsi2_gt_80,2934,159877.94,-29883.94,-0.186917,,,,17,93.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:54.4860; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=54.3369; filter_ma50=49.6537; filter_avg_value_10=400.00; filter_adr20=3.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TEAM,2025-02-24,286.2186,,,2025-03-19,229.837,rsi2_gt_80,557,159423.77,-31404.56,-0.196988,,,,17,91.0,entry=rsi2_next_open; setup_rsi2=2.06; raw_entry=open:286.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=285.9900; filter_ma50=274.2062; filter_avg_value_10=560.90; filter_adr20=3.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RELY,2025-02-24,23.7924,,,2025-03-19,20.268,rsi2_gt_80,6700,159408.95,-23613.52,-0.148132,,,,17,90.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:23.7900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=23.8600; filter_ma50=23.3800; filter_avg_value_10=66.18; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SHOP,2025-02-24,115.5716,,,2025-03-19,101.5298,rsi2_gt_80,1379,159373.17,-19363.51,-0.121498,,,,17,90.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:115.5600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=115.5600; filter_ma50=113.2504; filter_avg_value_10=1483.54; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RL,2025-02-26,266.803,,,2025-03-19,221.1376,rsi2_gt_80,598,159548.17,-27307.9,-0.171158,,,,15,92.0,entry=rsi2_next_open; setup_rsi2=2.37; raw_entry=open:266.7763; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-25 00:00:00; filter_close=264.0976; filter_ma50=244.9152; filter_avg_value_10=221.13; filter_adr20=3.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TPR,2025-03-07,75.9974,,,2025-03-19,72.4438,rsi2_gt_80,1401,106472.31,-4978.61,-0.04676,,,,8,96.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:75.9898; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-06 00:00:00; filter_close=76.6108; filter_ma50=73.9998; filter_avg_value_10=416.06; filter_adr20=3.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,OPK,2025-03-14,1.7202,,,2025-03-19,1.8598,rsi2_gt_80,58391,100442.56,8153.84,0.081179,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.77; raw_entry=open:1.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-03-13 00:00:00; filter_close=1.7200; filter_ma50=1.6092; filter_avg_value_10=25.83; filter_adr20=5.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CLS,2025-02-24,120.012,,,2025-03-20,95.6404,rsi2_gt_80,1354,162496.25,-32999.1,-0.203076,,,,18,95.0,entry=rsi2_next_open; setup_rsi2=2.52; raw_entry=open:120.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=119.2500; filter_ma50=109.2044; filter_avg_value_10=469.63; filter_adr20=8.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SLQT,2025-02-24,4.6005,,,2025-03-20,3.8096,rsi2_gt_80,35057,161278.32,-27724.51,-0.171905,,,,18,95.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:4.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=4.5700; filter_ma50=4.1192; filter_avg_value_10=29.89; filter_adr20=8.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TDS,2025-02-25,36.8168,,,2025-03-20,35.9155,rsi2_gt_80,3850,141744.56,-3469.7,-0.024479,,,,17,92.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:36.8131; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-24 00:00:00; filter_close=36.4749; filter_ma50=35.3196; filter_avg_value_10=38.81; filter_adr20=3.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NET,2025-02-21,156.8357,,,2025-03-21,119.2081,rsi2_gt_80,1167,183027.25,-43911.42,-0.239917,,,,20,95.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:156.8200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-20 00:00:00; filter_close=156.3800; filter_ma50=128.2284; filter_avg_value_10=970.45; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AFRM,2025-02-24,68.9169,,,2025-03-21,49.895,rsi2_gt_80,2328,160438.53,-44282.94,-0.276012,,,,19,94.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:68.9100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-21 00:00:00; filter_close=68.5500; filter_ma50=65.0294; filter_avg_value_10=745.68; filter_adr20=6.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,VBIO,2025-02-27,6.4776,,,2025-03-21,3.5496,rsi2_gt_80,22048,142819.18,-64556.61,-0.452016,,,,16,94.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:6.4770; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-26 00:00:00; filter_close=6.8850; filter_ma50=5.4482; filter_avg_value_10=43.33; filter_adr20=19.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RUM,2025-02-12,10.9311,,,2025-03-24,8.0092,rsi2_gt_80,18053,197339.03,-52748.95,-0.267301,,,,28,94.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:10.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-02-11 00:00:00; filter_close=11.1700; filter_ma50=10.9650; filter_avg_value_10=39.85; filter_adr20=9.03; rs_bucket=rs90_100
