strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_5_day_low_no_stop,AVT,2022-05-25,41.4203,,,2022-06-09,42.8291,5_day_low,1206,49952.84,1699.05,0.034013,,,,11,93.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:41.4161; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-24 00:00:00; filter_close=40.9738; filter_ma50=38.3106; filter_avg_value_10=33.65; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,BELFB,2026-03-03,214.4682,,,2026-03-05,208.1578,5_day_low,213,45681.72,-1344.12,-0.029423,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:214.4467; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-02 00:00:00; filter_close=222.3844; filter_ma50=203.1987; filter_avg_value_10=44.34; filter_adr20=5.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,PRAX,2026-03-04,321.8122,,,2026-03-05,314.6086,5_day_low,142,45697.33,-1022.91,-0.022385,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.69; raw_entry=open:321.7800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=318.2200; filter_ma50=307.2814; filter_avg_value_10=146.83; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,CAPR,2026-03-04,26.4426,,,2026-03-05,25.1175,5_day_low,1733,45825.1,-2296.49,-0.050114,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:26.4400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=25.8400; filter_ma50=25.7076; filter_avg_value_10=33.47; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NESR,2026-03-04,23.4023,,,2026-03-05,22.4977,5_day_low,1955,45751.57,-1768.47,-0.038654,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:23.4000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=23.3900; filter_ma50=19.7038; filter_avg_value_10=51.90; filter_adr20=5.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,SYRE,2026-03-04,40.144,,,2026-03-05,39.976,5_day_low,1139,45724.03,-191.37,-0.004185,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:40.1400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=40.0700; filter_ma50=34.7011; filter_avg_value_10=37.49; filter_adr20=6.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,ASX,2026-03-04,22.6023,,,2026-03-05,21.8078,5_day_low,2026,45792.18,-1609.54,-0.035149,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:22.6000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=22.3100; filter_ma50=19.8102; filter_avg_value_10=178.24; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,MKSI,2026-03-04,237.1837,,,2026-03-05,228.5371,5_day_low,192,45539.27,-1660.14,-0.036455,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.68; raw_entry=open:237.1600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=232.5600; filter_ma50=214.1782; filter_avg_value_10=403.88; filter_adr20=5.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NEOG,2026-03-04,11.0511,,,2026-03-05,10.5989,5_day_low,4144,45795.78,-1873.77,-0.040916,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:11.0500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=10.9000; filter_ma50=9.5686; filter_avg_value_10=33.96; filter_adr20=3.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,HLF,2026-03-04,17.7318,,,2026-03-05,16.7983,5_day_low,2579,45730.24,-2407.38,-0.052643,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:17.7300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=17.7400; filter_ma50=16.2242; filter_avg_value_10=47.32; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,MT,2026-03-04,61.4771,,,2026-03-05,57.0659,5_day_low,742,45615.98,-3273.1,-0.071753,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:61.4709; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=59.9247; filter_ma50=54.4162; filter_avg_value_10=123.45; filter_adr20=2.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,LRCX,2026-03-04,221.7322,,,2026-03-05,215.5102,5_day_low,205,45455.1,-1275.51,-0.028061,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.51; raw_entry=open:221.7100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=217.0100; filter_ma50=216.2114; filter_avg_value_10=2366.69; filter_adr20=4.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,SNDK,2026-03-04,586.8987,,,2026-03-06,548.1952,5_day_low,77,45191.2,-2980.17,-0.065946,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:586.8400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=565.4100; filter_ma50=472.3634; filter_avg_value_10=13128.07; filter_adr20=8.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,MU,2026-03-04,393.5141,,,2026-03-06,374.3553,5_day_low,116,45647.63,-2222.42,-0.048686,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:393.4747; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=379.5206; filter_ma50=368.0056; filter_avg_value_10=12550.68; filter_adr20=6.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,RVMD,2026-03-04,101.3501,,,2026-03-06,97.6002,5_day_low,451,45708.91,-1691.2,-0.036999,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:101.3400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=100.4900; filter_ma50=98.7222; filter_avg_value_10=288.12; filter_adr20=3.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,WULF,2026-03-04,15.4515,,,2026-03-06,14.3286,5_day_low,2960,45736.57,-3324.01,-0.072677,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:15.4500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=14.7400; filter_ma50=14.1716; filter_avg_value_10=506.19; filter_adr20=11.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NESR,2026-03-05,22.5523,,,2026-03-06,21.7078,5_day_low,1984,44743.67,-1675.34,-0.037443,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.27; raw_entry=open:22.5500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=22.5900; filter_ma50=19.8658; filter_avg_value_10=53.79; filter_adr20=5.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,ASX,2026-03-05,22.2622,,,2026-03-06,21.4379,5_day_low,2008,44702.55,-1655.33,-0.03703,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:22.2600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=22.1000; filter_ma50=19.9548; filter_avg_value_10=186.64; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NEOG,2026-03-05,10.6011,,,2026-03-06,10.499,5_day_low,4215,44683.47,-430.4,-0.009632,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:10.6000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=10.8000; filter_ma50=9.6352; filter_avg_value_10=32.91; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,HLF,2026-03-05,16.8017,,,2026-03-06,15.7284,5_day_low,2660,44692.47,-2854.85,-0.063878,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:16.8000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=17.2200; filter_ma50=16.2844; filter_avg_value_10=43.87; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,RRX,2026-03-05,206.7937,,,2026-03-06,193.0108,5_day_low,215,44460.65,-2963.33,-0.066651,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.57; raw_entry=open:206.7730; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=209.0985; filter_ma50=177.4552; filter_avg_value_10=200.56; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,CGNX,2026-03-05,52.2352,,,2026-03-06,49.995,5_day_low,852,44504.41,-1908.67,-0.042887,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:52.2300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=53.1700; filter_ma50=43.8558; filter_avg_value_10=135.33; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,BELFB,2026-03-05,209.0492,,,2026-03-06,194.923,5_day_low,212,44318.44,-2994.76,-0.067574,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:209.0283; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=213.7370; filter_ma50=205.1349; filter_avg_value_10=36.08; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,WDC,2026-03-04,256.9027,,,2026-03-09,239.1661,5_day_low,177,45471.79,-3139.39,-0.06904,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:256.8771; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=250.4901; filter_ma50=238.8937; filter_avg_value_10=2779.72; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,ZIM,2026-03-04,27.1662,,,2026-03-09,26.4643,5_day_low,1683,45720.65,-1181.23,-0.025836,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:27.1634; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=26.9990; filter_ma50=22.4712; filter_avg_value_10=130.59; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,FORM,2026-03-06,82.4482,,,2026-03-09,82.3418,5_day_low,527,43450.23,-56.12,-0.001292,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:82.4400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=86.6700; filter_ma50=79.0196; filter_avg_value_10=147.99; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NESR,2026-03-06,21.9622,,,2026-03-09,20.7379,5_day_low,1983,43551.03,-2427.73,-0.055744,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=0.75; raw_entry=open:21.9600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.0200; filter_ma50=20.0118; filter_avg_value_10=55.79; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,GOLD,2026-03-06,53.5954,,,2026-03-09,51.0649,5_day_low,810,43412.24,-2049.68,-0.047214,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:53.5900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=54.6000; filter_ma50=47.9888; filter_avg_value_10=38.80; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,SKE,2026-03-06,32.4933,,,2026-03-09,31.9568,5_day_low,1335,43378.49,-716.16,-0.01651,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:32.4900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=33.3100; filter_ma50=30.2130; filter_avg_value_10=34.25; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,ASX,2026-03-06,21.4521,,,2026-03-09,20.6579,5_day_low,2026,43462.05,-1609.07,-0.037022,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:21.4500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.0600; filter_ma50=20.0928; filter_avg_value_10=193.71; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,CDE,2026-03-06,21.8222,,,2026-03-09,21.6678,5_day_low,1990,43426.14,-307.15,-0.007073,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:21.8200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.6300; filter_ma50=22.1002; filter_avg_value_10=530.10; filter_adr20=6.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NEOG,2026-03-06,10.501,,,2026-03-09,9.4591,5_day_low,4145,43526.85,-4319.07,-0.099228,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:10.5000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=10.6900; filter_ma50=9.7050; filter_avg_value_10=33.45; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,AU,2026-03-06,102.4983,,,2026-03-09,101.0913,5_day_low,423,43356.8,-595.19,-0.013728,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:102.4881; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=106.1073; filter_ma50=101.6820; filter_avg_value_10=390.47; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,ORLA,2026-03-06,17.6318,,,2026-03-09,17.2483,5_day_low,2462,43409.4,-944.15,-0.02175,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:17.6300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=18.3600; filter_ma50=16.5894; filter_avg_value_10=41.32; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,EQX,2026-03-06,16.0966,,,2026-03-09,15.7437,5_day_low,2700,43460.69,-952.71,-0.021921,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:16.0949; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=16.4047; filter_ma50=15.5838; filter_avg_value_10=162.95; filter_adr20=5.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,SA,2026-03-06,32.2832,,,2026-03-09,31.7568,5_day_low,1348,43517.79,-709.59,-0.016306,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:32.2800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=33.2300; filter_ma50=32.7896; filter_avg_value_10=32.49; filter_adr20=5.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,AEM,2026-03-06,217.4417,,,2026-03-09,214.8685,5_day_low,200,43488.35,-514.65,-0.011834,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:217.4200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=221.4900; filter_ma50=205.6716; filter_avg_value_10=629.93; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,SCCO,2026-03-06,183.0293,,,2026-03-09,176.2859,5_day_low,238,43560.96,-1604.91,-0.036843,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:183.0110; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=188.9797; filter_ma50=180.8487; filter_avg_value_10=380.19; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,CGNX,2026-03-06,50.005,,,2026-03-09,48.9451,5_day_low,873,43654.37,-925.29,-0.021196,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=0.58; raw_entry=open:50.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=51.2500; filter_ma50=44.1459; filter_avg_value_10=132.47; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,RRX,2026-03-06,193.0494,,,2026-03-09,183.4705,5_day_low,226,43629.16,-2164.82,-0.049619,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.42; raw_entry=open:193.0301; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=198.5492; filter_ma50=178.6388; filter_avg_value_10=216.90; filter_adr20=4.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NVST,2026-03-06,27.3927,,,2026-03-09,26.3974,5_day_low,1591,43581.85,-1583.65,-0.036337,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:27.3900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=27.9300; filter_ma50=25.5004; filter_avg_value_10=69.35; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,IPGP,2026-03-09,119.4019,,,2026-03-10,116.7183,5_day_low,365,43581.71,-979.52,-0.022475,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:119.3900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=120.7000; filter_ma50=101.4580; filter_avg_value_10=72.99; filter_adr20=8.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,NESR,2026-03-09,20.7521,,,2026-03-11,19.898,5_day_low,2076,43081.31,-1773.04,-0.041156,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=0.28; raw_entry=open:20.7500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=20.8600; filter_ma50=20.1312; filter_avg_value_10=57.40; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,DHT,2026-03-09,18.0718,,,2026-03-11,17.6482,5_day_low,2403,43426.55,-1017.84,-0.023438,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:18.0700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=18.0700; filter_ma50=14.5904; filter_avg_value_10=146.71; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,AU,2026-03-09,103.1278,,,2026-03-11,100.8553,5_day_low,423,43623.07,-961.29,-0.022036,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:103.1175; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=104.7796; filter_ma50=102.0074; filter_avg_value_10=361.24; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,MOG-A,2026-03-09,310.4332,,,2026-03-11,308.1235,5_day_low,143,44391.95,-330.29,-0.00744,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:310.4022; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=316.4963; filter_ma50=300.2656; filter_avg_value_10=66.06; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,KYMR,2026-03-06,81.5582,,,2026-03-12,79.942,5_day_low,534,43552.06,-863.03,-0.019816,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:81.5500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=83.5200; filter_ma50=79.1792; filter_avg_value_10=89.50; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,ORLA,2026-03-09,17.3317,,,2026-03-12,16.9583,5_day_low,2526,43779.96,-943.28,-0.021546,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:17.3300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=18.1100; filter_ma50=16.6638; filter_avg_value_10=40.22; filter_adr20=6.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,GOLD,2026-03-09,51.0751,,,2026-03-13,47.9952,5_day_low,843,43056.31,-2596.36,-0.060302,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=1.22; raw_entry=open:51.0700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=52.4200; filter_ma50=48.3649; filter_avg_value_10=36.81; filter_adr20=7.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,AEM,2026-03-09,215.5615,,,2026-03-13,212.4288,5_day_low,205,44190.12,-642.22,-0.014533,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:215.5400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=221.0000; filter_ma50=206.4954; filter_avg_value_10=623.63; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,SCCO,2026-03-09,176.3212,,,2026-03-13,174.8481,5_day_low,251,44256.62,-369.75,-0.008355,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=1.86; raw_entry=open:176.3036; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=182.1836; filter_ma50=181.6299; filter_avg_value_10=393.25; filter_adr20=4.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,OII,2026-03-09,33.5434,,,2026-03-16,32.7567,5_day_low,1325,44444.95,-1042.29,-0.023451,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=4.55; raw_entry=open:33.5400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=34.2100; filter_ma50=30.3766; filter_avg_value_10=50.49; filter_adr20=5.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,EQX,2026-03-13,15.7316,,,2026-03-16,14.5285,5_day_low,2776,43670.85,-3339.6,-0.076472,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:15.7300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-12 00:00:00; filter_close=15.9200; filter_ma50=15.7528; filter_avg_value_10=147.47; filter_adr20=5.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,LITE,2026-03-09,578.0578,,,2026-03-17,596.9403,5_day_low,73,42198.22,1378.42,0.032665,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:578.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=558.4400; filter_ma50=481.2698; filter_avg_value_10=4387.73; filter_adr20=9.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,GLW,2026-03-09,121.0121,,,2026-03-17,126.8873,5_day_low,357,43201.32,2097.45,0.048551,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:121.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-06 00:00:00; filter_close=123.2900; filter_ma50=112.4047; filter_avg_value_10=2394.02; filter_adr20=6.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,ERAS,2026-03-16,14.1514,,,2026-03-17,13.4787,5_day_low,3128,44265.62,-2104.4,-0.04754,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.25; raw_entry=open:14.1500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=13.6200; filter_ma50=10.9646; filter_avg_value_10=73.22; filter_adr20=7.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,PVLA,2026-03-16,124.0924,,,2026-03-17,120.6779,5_day_low,355,44052.81,-1212.14,-0.027516,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:124.0800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-13 00:00:00; filter_close=122.0600; filter_ma50=101.2256; filter_avg_value_10=37.84; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_5_day_low_no_stop,RNG,2026-03-17,37.7138,,,2026-03-18,37.1063,5_day_low,1191,44917.1,-723.51,-0.016108,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:37.7100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-16 00:00:00; filter_close=37.3800; filter_ma50=31.1074; filter_avg_value_10=91.88; filter_adr20=6.92; rs_bucket=rs90_100
