strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_trail_1atr,SEI,2025-11-12,50.2235,45.9183,4.3052,2025-11-13,45.9137,stop_loss,205,10295.82,-883.51,-0.085812,-1.0011,-1.8416,0.1584,1,95.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:50.2185; slippage_bps=1.0; decision_date=2025-11-11 00:00:00; filter_close=49.9199; filter_ma50=43.0793; filter_avg_value_10=245.64; filter_adr20=8.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,BMA,2025-11-12,82.2858,82.1413,0.1445,2025-11-13,82.1331,stop_loss,125,10285.73,-19.09,-0.001856,-1.0568,-19.3234,32.1438,1,91.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:82.2776; slippage_bps=1.0; decision_date=2025-11-11 00:00:00; filter_close=82.1413; filter_ma50=55.8206; filter_avg_value_10=56.01; filter_adr20=7.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,SEI,2025-11-13,47.1374,46.6649,0.4726,2025-11-13,46.6602,same_day_stop_loss_red_candle,218,10275.96,-104.03,-0.010124,-1.0099,-10.2472,0.1164,0,92.0,entry=rsi2_next_open; setup_rsi2=0.39; raw_entry=open:47.1327; slippage_bps=1.0; decision_date=2025-11-12 00:00:00; filter_close=47.0730; filter_ma50=43.4856; filter_avg_value_10=241.11; filter_adr20=8.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ATRO,2025-11-10,47.7148,44.91,2.8048,2025-11-14,47.3453,trail_1atr,216,10306.39,-79.81,-0.007744,-0.1317,-0.3868,1.7346,4,91.0,entry=rsi2_next_open; setup_rsi2=1.10; raw_entry=open:47.7100; slippage_bps=1.0; decision_date=2025-11-07 00:00:00; filter_close=46.9800; filter_ma50=44.8784; filter_avg_value_10=30.66; filter_adr20=4.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,DGXX,2025-11-14,3.5904,3.51,0.0804,2025-11-14,3.5096,same_day_stop_loss_red_candle,2864,10282.79,-231.15,-0.02248,-1.0044,-4.9821,1.9866,0,94.0,entry=rsi2_next_open; setup_rsi2=0.41; raw_entry=open:3.5900; slippage_bps=1.0; decision_date=2025-11-13 00:00:00; filter_close=3.6700; filter_ma50=3.5768; filter_avg_value_10=34.95; filter_adr20=18.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,GTX,2025-11-17,16.6745,16.4944,0.1801,2025-11-17,16.4928,same_day_stop_loss_red_candle,617,10288.16,-112.13,-0.010899,-1.0092,-2.2109,0.8164,0,94.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:16.6728; slippage_bps=1.0; decision_date=2025-11-14 00:00:00; filter_close=16.6927; filter_ma50=14.3809; filter_avg_value_10=59.04; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,INTC,2025-11-17,35.4535,34.62,0.8335,2025-11-17,34.6165,same_day_stop_loss_red_candle,290,10281.53,-242.73,-0.023609,-1.0042,-1.4679,0.3317,0,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:35.4500; slippage_bps=1.0; decision_date=2025-11-14 00:00:00; filter_close=35.5200; filter_ma50=34.6332; filter_avg_value_10=2865.33; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,GGAL,2025-11-17,50.5521,49.7256,0.8266,2025-11-17,49.7206,same_day_stop_loss_red_candle,203,10262.08,-168.8,-0.016449,-1.006,-1.421,0.6955,0,91.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:50.5471; slippage_bps=1.0; decision_date=2025-11-14 00:00:00; filter_close=51.0400; filter_ma50=36.8909; filter_avg_value_10=107.85; filter_adr20=6.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,SEI,2025-11-14,42.7771,42.295,0.4821,2025-11-18,42.2908,stop_loss,240,10266.5,-116.71,-0.011368,-1.0088,-3.7876,8.4158,2,92.0,entry=rsi2_next_open; setup_rsi2=0.16; raw_entry=open:42.7728; slippage_bps=1.0; decision_date=2025-11-13 00:00:00; filter_close=44.7338; filter_ma50=43.8549; filter_avg_value_10=253.54; filter_adr20=8.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,LUMN,2025-11-17,7.9908,7.6,0.3908,2025-11-18,7.5992,stop_loss,1287,10284.16,-503.94,-0.049001,-1.0019,-1.3071,1.0215,1,94.0,entry=rsi2_next_open; setup_rsi2=1.02; raw_entry=open:7.9900; slippage_bps=1.0; decision_date=2025-11-14 00:00:00; filter_close=7.9900; filter_ma50=7.4952; filter_avg_value_10=243.93; filter_adr20=10.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,NEGG,2025-11-18,64.8665,64.51,0.3565,2025-11-18,64.5036,same_day_stop_loss_red_candle,158,10248.9,-57.34,-0.005595,-1.0181,-10.1729,5.3116,0,99.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:64.8600; slippage_bps=1.0; decision_date=2025-11-17 00:00:00; filter_close=67.1200; filter_ma50=57.1662; filter_avg_value_10=36.76; filter_adr20=15.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,FORM,2025-11-18,50.7651,48.6,2.1651,2025-11-18,48.5951,same_day_stop_loss_red_candle,202,10254.55,-438.33,-0.042745,-1.0022,-1.3556,0.2286,0,92.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:50.7600; slippage_bps=1.0; decision_date=2025-11-17 00:00:00; filter_close=49.0500; filter_ma50=42.0210; filter_avg_value_10=52.58; filter_adr20=5.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,NEGG,2025-11-19,61.8762,61.24,0.6362,2025-11-19,61.2339,same_day_stop_loss_red_candle,165,10209.57,-105.98,-0.010381,-1.0096,-9.944,2.7096,0,99.0,entry=rsi2_next_open; setup_rsi2=0.85; raw_entry=open:61.8700; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=61.4700; filter_ma50=57.6896; filter_avg_value_10=32.02; filter_adr20=15.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,VIAV,2025-11-19,16.6217,16.33,0.2917,2025-11-19,16.3284,same_day_stop_loss_red_candle,617,10255.57,-180.96,-0.017645,-1.0056,-1.7543,0.7486,0,94.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:16.6200; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=16.5800; filter_ma50=14.0398; filter_avg_value_10=63.35; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ORGO,2025-11-19,5.5206,5.4,0.1206,2025-11-19,5.3995,same_day_stop_loss_red_candle,1859,10262.71,-225.11,-0.021935,-1.0045,-3.5715,0.3272,0,92.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:5.5200; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=5.5200; filter_ma50=4.6004; filter_avg_value_10=28.11; filter_adr20=7.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,GGAL,2025-11-19,49.3342,47.8409,1.4933,2025-11-19,47.8361,same_day_stop_loss_red_candle,208,10261.52,-311.6,-0.030366,-1.0032,-1.1812,0.6568,0,91.0,entry=rsi2_next_open; setup_rsi2=1.24; raw_entry=open:49.3293; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=49.1843; filter_ma50=37.7028; filter_avg_value_10=88.44; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,DDOG,2025-11-19,177.2877,175.0,2.2877,2025-11-19,174.9825,same_day_stop_loss_red_candle,57,10105.4,-131.4,-0.013003,-1.0076,-1.0787,0.967,0,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:177.2700; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=176.4600; filter_ma50=157.2209; filter_avg_value_10=1280.74; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,CIEN,2025-11-19,187.9488,182.89,5.0588,2025-11-20,182.8717,stop_loss,54,10149.23,-274.16,-0.027013,-1.0036,-2.4747,2.8962,1,97.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:187.9300; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=187.0000; filter_ma50=165.9548; filter_avg_value_10=662.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,TER,2025-11-19,164.4034,162.8088,1.5946,2025-11-20,162.7926,stop_loss,62,10193.01,-99.87,-0.009798,-1.0102,-6.1928,5.7838,1,94.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:164.3870; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=163.5280; filter_ma50=147.1400; filter_avg_value_10=610.21; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,LRCX,2025-11-19,146.3681,142.0955,4.2725,2025-11-20,142.0813,stop_loss,70,10245.76,-300.07,-0.029287,-1.0033,-1.9802,1.7703,1,91.0,entry=rsi2_next_open; setup_rsi2=3.63; raw_entry=open:146.3534; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=142.8334; filter_ma50=141.8977; filter_avg_value_10=1747.13; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,BMA,2025-11-19,77.1545,73.8853,3.2692,2025-11-20,74.7353,trail_1atr,133,10261.55,-321.76,-0.031356,-0.74,-0.7856,0.8017,1,91.0,entry=rsi2_next_open; setup_rsi2=3.60; raw_entry=open:77.1468; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=76.5237; filter_ma50=58.6982; filter_avg_value_10=36.77; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,VIAV,2025-11-20,16.7117,16.11,0.6017,2025-11-20,16.1084,same_day_stop_loss_red_candle,612,10227.54,-369.21,-0.036099,-1.0027,-1.4155,0.2632,0,93.0,entry=rsi2_next_open; setup_rsi2=0.79; raw_entry=open:16.7100; slippage_bps=1.0; decision_date=2025-11-19 00:00:00; filter_close=16.1400; filter_ma50=14.1246; filter_avg_value_10=62.58; filter_adr20=4.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,AMD,2025-11-20,232.7233,219.71,13.0133,2025-11-20,219.688,same_day_stop_loss_red_candle,43,10007.1,-560.51,-0.056012,-1.0017,-2.1665,0.1173,0,92.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:232.7000; slippage_bps=1.0; decision_date=2025-11-19 00:00:00; filter_close=223.5500; filter_ma50=212.6000; filter_avg_value_10=13993.89; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,LVS,2025-11-20,63.9488,63.1907,0.7581,2025-11-20,63.1844,same_day_stop_loss_red_candle,160,10231.81,-122.3,-0.011953,-1.0083,-1.6132,1.6485,0,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:63.9424; slippage_bps=1.0; decision_date=2025-11-19 00:00:00; filter_close=63.3490; filter_ma50=55.3627; filter_avg_value_10=380.45; filter_adr20=3.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,HCC,2025-11-20,76.737,75.3518,1.3852,2025-11-20,75.3443,same_day_stop_loss_red_candle,133,10206.02,-185.23,-0.018149,-1.0054,-2.8016,0.3043,0,90.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:76.7293; slippage_bps=1.0; decision_date=2025-11-19 00:00:00; filter_close=75.6113; filter_ma50=67.2286; filter_avg_value_10=88.51; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,MIAX,2025-11-20,45.0845,44.055,1.0295,2025-11-20,44.0506,same_day_stop_loss_red_candle,226,10189.1,-233.66,-0.022933,-1.0043,-2.695,0.5697,0,90.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:45.0800; slippage_bps=1.0; decision_date=2025-11-19 00:00:00; filter_close=44.3600; filter_ma50=43.0308; filter_avg_value_10=27.24; filter_adr20=4.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,FORM,2025-11-19,49.3049,47.83,1.4749,2025-11-21,47.8252,stop_loss,208,10255.43,-307.78,-0.030011,-1.0032,-1.339,2.5459,2,91.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:49.3000; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=48.6800; filter_ma50=42.4060; filter_avg_value_10=46.78; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,VIAV,2025-11-21,16.0016,15.86,0.1416,2025-11-21,15.8584,same_day_stop_loss_red_candle,640,10241.02,-91.64,-0.008948,-1.0112,-3.4717,0.2006,0,93.0,entry=rsi2_next_open; setup_rsi2=0.46; raw_entry=open:16.0000; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=15.9200; filter_ma50=14.1978; filter_avg_value_10=63.97; filter_adr20=4.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,DMRA,2025-11-24,16.3516,16.03,0.3216,2025-11-24,16.0284,same_day_stop_loss_red_candle,630,10301.53,-203.64,-0.019768,-1.005,-1.2176,2.078,0,99.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:16.3500; slippage_bps=1.0; decision_date=2025-11-21 00:00:00; filter_close=16.7700; filter_ma50=9.9004; filter_avg_value_10=130.32; filter_adr20=22.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,NEGG,2025-11-20,60.7761,55.55,5.2261,2025-11-28,70.6579,trail_1atr,168,10210.38,1660.15,0.162594,1.8909,-0.6517,3.6785,6,99.0,entry=rsi2_next_open; setup_rsi2=0.60; raw_entry=open:60.7700; slippage_bps=1.0; decision_date=2025-11-19 00:00:00; filter_close=59.0000; filter_ma50=58.1514; filter_avg_value_10=27.88; filter_adr20=15.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,INCY,2025-11-20,102.5102,100.3,2.2102,2025-11-28,104.5795,trail_1atr,99,10148.51,204.86,0.020186,0.9362,-0.6471,2.3073,6,90.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:102.5000; slippage_bps=1.0; decision_date=2025-11-19 00:00:00; filter_close=101.3200; filter_ma50=91.3564; filter_avg_value_10=230.98; filter_adr20=4.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,W,2025-11-19,96.1296,94.19,1.9396,2025-12-01,108.8091,trail_1atr,106,10189.74,1344.03,0.1319,6.5371,-1.016,9.5588,8,95.0,entry=rsi2_next_open; setup_rsi2=3.27; raw_entry=open:96.1200; slippage_bps=1.0; decision_date=2025-11-18 00:00:00; filter_close=95.8100; filter_ma50=90.6824; filter_avg_value_10=395.01; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,SANM,2025-11-21,144.4644,142.75,1.7144,2025-12-01,151.3627,trail_1atr,70,10112.51,482.88,0.047751,4.0236,-1.0583,9.2074,6,93.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:144.4500; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=144.4500; filter_ma50=135.2508; filter_avg_value_10=119.23; filter_adr20=6.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,FSLR,2025-11-21,244.6645,244.22,0.4445,2025-12-01,264.4621,trail_1atr,41,10031.24,811.7,0.080918,44.543,-8.2447,70.8172,6,91.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:244.6400; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=245.8400; filter_ma50=236.6146; filter_avg_value_10=524.99; filter_adr20=5.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ATI,2025-11-21,94.8095,93.92,0.8895,2025-12-01,98.403,trail_1atr,108,10239.42,388.1,0.037903,4.04,-1.9106,7.8703,6,90.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:94.8000; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=94.8000; filter_ma50=87.7860; filter_avg_value_10=116.00; filter_adr20=3.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,LVS,2025-11-21,63.1773,62.7259,0.4514,2025-12-02,67.9024,trail_1atr,162,10234.71,765.48,0.074792,10.468,-1.4601,14.4036,7,92.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:63.1709; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=62.7852; filter_ma50=55.5405; filter_avg_value_10=372.36; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,CHRW,2025-11-21,147.9448,147.3939,0.5508,2025-12-02,158.1558,trail_1atr,69,10208.19,704.56,0.06902,18.5384,-0.2611,24.7703,7,91.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:147.9300; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=147.4734; filter_ma50=136.6212; filter_avg_value_10=210.55; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,MU,2025-11-21,204.382,199.4356,4.9464,2025-12-03,228.1199,trail_1atr,50,10219.1,1186.89,0.116145,4.799,-2.416,8.0436,8,95.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:204.3616; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=201.2042; filter_ma50=200.1643; filter_avg_value_10=7313.24; filter_adr20=5.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,GTX,2025-11-21,15.4849,15.4734,0.0115,2025-12-04,16.5829,trail_1atr,662,10250.99,726.91,0.070911,95.8068,-7.0542,147.228,9,92.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:15.4833; slippage_bps=1.0; decision_date=2025-11-20 00:00:00; filter_close=15.5032; filter_ma50=14.6184; filter_avg_value_10=45.45; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ABVX,2025-12-04,112.5113,109.0,3.5113,2025-12-04,108.9891,same_day_stop_loss_red_candle,91,10238.52,-320.52,-0.031305,-1.0031,-1.5539,0.0153,0,99.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:112.5000; slippage_bps=1.0; decision_date=2025-12-03 00:00:00; filter_close=110.9300; filter_ma50=100.0527; filter_avg_value_10=183.48; filter_adr20=5.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ADPT,2025-12-04,16.8617,16.5,0.3617,2025-12-05,16.2384,stop_loss,611,10302.49,-380.84,-0.036966,-1.7233,-6.1149,1.986,1,90.0,entry=rsi2_next_open; setup_rsi2=2.79; raw_entry=open:16.8600; slippage_bps=1.0; decision_date=2025-12-03 00:00:00; filter_close=17.1300; filter_ma50=16.1072; filter_avg_value_10=53.88; filter_adr20=7.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,BKD,2025-12-04,10.5911,10.48,0.1111,2025-12-09,10.6861,trail_1atr,972,10294.51,92.35,0.008971,0.8555,-0.5498,3.6822,3,91.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:10.5900; slippage_bps=1.0; decision_date=2025-12-03 00:00:00; filter_close=10.6100; filter_ma50=9.3750; filter_avg_value_10=43.28; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,AUPH,2025-12-04,14.7615,14.7,0.0615,2025-12-09,15.452,trail_1atr,698,10303.51,481.95,0.046776,11.2316,-0.024,20.6343,3,91.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:14.7600; slippage_bps=1.0; decision_date=2025-12-03 00:00:00; filter_close=14.9100; filter_ma50=13.3350; filter_avg_value_10=28.27; filter_adr20=4.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,W,2025-12-04,95.3195,92.335,2.9845,2025-12-09,91.8608,stop_loss,108,10294.51,-373.54,-0.036285,-1.1589,-1.4282,0.945,3,90.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:95.3100; slippage_bps=1.0; decision_date=2025-12-03 00:00:00; filter_close=95.2000; filter_ma50=94.1422; filter_avg_value_10=354.89; filter_adr20=5.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,INSM,2025-12-10,194.8895,193.29,1.5995,2025-12-10,193.2707,same_day_stop_loss_red_candle,52,10134.25,-84.18,-0.008306,-1.0121,-3.3132,1.6383,0,93.0,entry=rsi2_next_open; setup_rsi2=1.55; raw_entry=open:194.8700; slippage_bps=1.0; decision_date=2025-12-09 00:00:00; filter_close=194.1700; filter_ma50=181.4176; filter_avg_value_10=426.93; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,IONS,2025-12-10,79.3879,78.32,1.0679,2025-12-10,78.3122,same_day_stop_loss_red_candle,130,10320.43,-139.85,-0.013551,-1.0073,-1.4963,0.3016,0,92.0,entry=rsi2_next_open; setup_rsi2=1.72; raw_entry=open:79.3800; slippage_bps=1.0; decision_date=2025-12-09 00:00:00; filter_close=78.8600; filter_ma50=73.8632; filter_avg_value_10=168.40; filter_adr20=3.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ABVX,2025-12-05,109.761,107.055,2.706,2025-12-11,125.3475,trail_1atr,93,10207.77,1449.54,0.142004,5.76,-0.2443,10.6169,4,99.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:109.7500; slippage_bps=1.0; decision_date=2025-12-04 00:00:00; filter_close=110.6400; filter_ma50=100.6145; filter_avg_value_10=202.90; filter_adr20=5.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,FSLY,2025-12-08,10.5611,10.202,0.3591,2025-12-11,10.4722,trail_1atr,976,10307.59,-86.69,-0.00841,-0.2474,-0.7688,1.9745,3,90.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:10.5600; slippage_bps=1.0; decision_date=2025-12-05 00:00:00; filter_close=10.5200; filter_ma50=9.6044; filter_avg_value_10=61.35; filter_adr20=7.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,PARR,2025-12-11,42.0242,41.24,0.7842,2025-12-11,41.2359,same_day_stop_loss_red_candle,245,10295.93,-193.14,-0.018759,-1.0053,-1.3698,0.8873,0,91.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:42.0200; slippage_bps=1.0; decision_date=2025-12-10 00:00:00; filter_close=42.9200; filter_ma50=40.3890; filter_avg_value_10=36.31; filter_adr20=5.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,GRAL,2025-12-15,92.2492,90.5,1.7492,2025-12-15,90.4909,same_day_stop_loss_red_candle,111,10239.66,-195.17,-0.01906,-1.0052,-1.3659,1.0552,0,97.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:92.2400; slippage_bps=1.0; decision_date=2025-12-12 00:00:00; filter_close=90.8200; filter_ma50=86.6257; filter_avg_value_10=88.72; filter_adr20=9.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,WGS,2025-12-15,151.7552,149.07,2.6852,2025-12-15,149.0551,same_day_stop_loss_red_candle,68,10319.35,-183.61,-0.017792,-1.0056,-1.1378,1.9261,0,91.0,entry=rsi2_next_open; setup_rsi2=3.31; raw_entry=open:151.7400; slippage_bps=1.0; decision_date=2025-12-12 00:00:00; filter_close=151.5100; filter_ma50=138.3131; filter_avg_value_10=64.30; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ALB,2025-12-05,123.1447,116.9663,6.1784,2025-12-16,130.1722,trail_1atr,83,10221.01,583.28,0.057067,1.1374,-0.1807,2.0424,7,93.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:123.1324; slippage_bps=1.0; decision_date=2025-12-04 00:00:00; filter_close=118.4880; filter_ma50=101.8430; filter_avg_value_10=434.11; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,IONS,2025-12-11,78.6379,77.79,0.8479,2025-12-16,77.7822,stop_loss,131,10301.56,-112.09,-0.010881,-1.0092,-1.743,2.786,3,93.0,entry=rsi2_next_open; setup_rsi2=1.48; raw_entry=open:78.6300; slippage_bps=1.0; decision_date=2025-12-10 00:00:00; filter_close=78.6300; filter_ma50=74.1274; filter_avg_value_10=168.73; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,INSM,2025-12-11,190.259,189.59,0.669,2025-12-16,194.8927,trail_1atr,54,10273.99,250.22,0.024354,6.9259,-0.7309,20.5983,3,92.0,entry=rsi2_next_open; setup_rsi2=0.69; raw_entry=open:190.2400; slippage_bps=1.0; decision_date=2025-12-10 00:00:00; filter_close=189.8500; filter_ma50=182.3344; filter_avg_value_10=428.18; filter_adr20=3.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ARQT,2025-12-15,29.2029,28.3,0.9029,2025-12-16,28.4024,trail_1atr,353,10308.63,-282.59,-0.027413,-0.8866,-0.9225,0.329,1,96.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:29.2000; slippage_bps=1.0; decision_date=2025-12-12 00:00:00; filter_close=29.0200; filter_ma50=25.0490; filter_avg_value_10=58.45; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ARQT,2025-12-16,28.6429,28.45,0.1929,2025-12-16,28.4472,same_day_stop_loss_red_candle,360,10311.43,-70.45,-0.006833,-1.0148,-1.4148,4.0813,0,95.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:28.6400; slippage_bps=1.0; decision_date=2025-12-15 00:00:00; filter_close=28.9500; filter_ma50=25.2296; filter_avg_value_10=60.32; filter_adr20=4.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,WGS,2025-12-16,148.7449,148.7,0.0449,2025-12-16,148.6851,same_day_stop_loss_red_candle,69,10263.4,-4.12,-0.000402,-1.3314,-239.2344,44.6858,0,92.0,entry=rsi2_next_open; setup_rsi2=2.58; raw_entry=open:148.7300; slippage_bps=1.0; decision_date=2025-12-15 00:00:00; filter_close=150.6100; filter_ma50=138.9601; filter_avg_value_10=63.25; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_trail_1atr,ARQT,2025-12-17,28.5829,28.37,0.2129,2025-12-17,28.3672,same_day_stop_loss_red_candle,360,10289.83,-77.65,-0.007546,-1.0133,-2.5034,0.5034,0,95.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:28.5800; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=28.5300; filter_ma50=25.4050; filter_avg_value_10=63.71; filter_adr20=4.63; rs_bucket=rs90_100
