strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ARWR,2026-01-02,66.3,66.0,0.3,2026-01-02,66.0,same_day_stop_loss_red_candle,754,49990.2,-226.2,-0.004525,-1.0,-4.3333,6.4833,0,98.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:66.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=66.0; decision_date=2025-12-31 00:00:00; filter_close=66.3900; filter_ma50=52.4775; filter_avg_value_10=110.77; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,IDR,2026-01-02,40.96,39.47,1.49,2026-01-02,39.47,same_day_stop_loss_red_candle,1220,49971.2,-1817.8,-0.036377,-1.0,-1.8973,0.4094,0,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:40.9600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=39.470001220703125; decision_date=2025-12-31 00:00:00; filter_close=40.3000; filter_ma50=37.2720; filter_avg_value_10=38.82; filter_adr20=7.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,MDB,2026-01-02,422.5,418.69,3.81,2026-01-02,418.69,same_day_stop_loss_red_candle,118,49855.0,-449.58,-0.009018,-1.0,-7.874,0.2625,0,94.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:422.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=418.6900024414063; decision_date=2025-12-31 00:00:00; filter_close=419.6900; filter_ma50=375.8404; filter_avg_value_10=472.61; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ENVA,2026-01-02,158.0,156.41,1.59,2026-01-02,156.41,same_day_stop_loss_red_candle,316,49928.0,-502.44,-0.010063,-1.0,-1.5094,3.0063,0,92.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:158.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=156.41000366210938; decision_date=2025-12-31 00:00:00; filter_close=157.2000; filter_ma50=135.9548; filter_avg_value_10=40.78; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,APP,2026-01-02,683.37,672.28,11.09,2026-01-02,672.28,same_day_stop_loss_red_candle,73,49886.01,-809.57,-0.016228,-1.0,-6.5636,0.0117,0,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:683.3700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=672.280029296875; decision_date=2025-12-31 00:00:00; filter_close=673.8200; filter_ma50=633.6743; filter_avg_value_10=2114.82; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,FROG,2026-01-02,62.98,62.3,0.68,2026-01-02,62.3,same_day_stop_loss_red_candle,792,49880.16,-538.56,-0.010797,-1.0,-8.5294,0.1324,0,90.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:62.9800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=62.29999923706055; decision_date=2025-12-31 00:00:00; filter_close=62.4600; filter_ma50=59.5122; filter_avg_value_10=105.50; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,VIAV,2026-01-02,18.05,17.78,0.27,2026-01-02,17.78,same_day_stop_loss_red_candle,2772,50034.6,-748.44,-0.014958,-1.0,-1.1852,0.4815,0,90.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:18.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.780000686645508; decision_date=2025-12-31 00:00:00; filter_close=17.8200; filter_ma50=17.0820; filter_avg_value_10=40.21; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,VISN,2025-12-18,8.8664,8.5955,0.2708,2026-01-05,9.0908,rsi2_gt_80,5469,48490.15,1227.6,0.025316,0.8288,-0.7568,0.8829,12,95.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:8.8664; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.595542608681695; decision_date=2025-12-17 00:00:00; filter_close=8.6712; filter_ma50=8.4198; filter_avg_value_10=37.38; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PTGX,2025-12-19,86.58,84.11,2.47,2026-01-05,84.11,stop_loss,568,49177.44,-1402.96,-0.028529,-1.0,-1.4818,1.3846,11,90.0,entry=rsi2_next_open; setup_rsi2=4.71; raw_entry=open:86.5800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=84.11000061035156; decision_date=2025-12-18 00:00:00; filter_close=85.7900; filter_ma50=82.9457; filter_avg_value_10=114.33; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,SITM,2026-01-02,365.57,352.42,13.15,2026-01-05,352.42,stop_loss,136,49717.52,-1788.4,-0.035971,-1.0,-2.7681,1.3141,1,94.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:365.5700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=352.4200134277344; decision_date=2025-12-31 00:00:00; filter_close=353.1900; filter_ma50=317.6198; filter_avg_value_10=97.08; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,TER,2026-01-02,199.2067,193.3192,5.8875,2026-01-05,219.4083,rsi2_gt_80,250,49801.68,5050.39,0.10141,3.4312,-0.0051,3.8557,1,93.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:199.2067; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=193.319158673463; decision_date=2025-12-31 00:00:00; filter_close=193.4791; filter_ma50=179.9791; filter_avg_value_10=488.50; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,FORM,2026-01-02,57.85,55.72,2.13,2026-01-05,62.69,rsi2_gt_80,862,49866.7,4172.08,0.083665,2.2723,0.0,2.4648,1,90.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:57.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.720001220703125; decision_date=2025-12-31 00:00:00; filter_close=55.7800; filter_ma50=53.1938; filter_avg_value_10=56.25; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,FN,2026-01-02,464.74,454.17,10.57,2026-01-05,454.17,stop_loss,107,49727.18,-1130.99,-0.022744,-1.0,-2.4437,2.596,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:464.7400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=454.1700134277344; decision_date=2025-12-31 00:00:00; filter_close=455.2800; filter_ma50=449.5932; filter_avg_value_10=220.94; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,WVE,2026-01-05,15.74,15.52,0.22,2026-01-05,15.52,same_day_stop_loss_red_candle,3177,50005.98,-698.94,-0.013977,-1.0,-5.8182,1.1818,0,99.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:15.7400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.520000457763672; decision_date=2026-01-02 00:00:00; filter_close=15.9500; filter_ma50=11.0478; filter_avg_value_10=45.24; filter_adr20=11.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,COGT,2026-01-05,34.59,34.08,0.51,2026-01-05,34.08,same_day_stop_loss_red_candle,1444,49947.96,-736.44,-0.014744,-1.0,-3.2549,0.2941,0,98.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:34.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.08000183105469; decision_date=2026-01-02 00:00:00; filter_close=34.7400; filter_ma50=31.9364; filter_avg_value_10=88.85; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,NUVB,2026-01-05,8.5,8.27,0.23,2026-01-05,8.27,same_day_stop_loss_red_candle,5875,49937.5,-1351.25,-0.027059,-1.0,-2.0217,0.5217,0,98.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:8.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.270000457763672; decision_date=2026-01-02 00:00:00; filter_close=8.5800; filter_ma50=6.9862; filter_avg_value_10=51.49; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,VERA,2026-01-05,48.22,47.94,0.28,2026-01-05,47.94,same_day_stop_loss_red_candle,1034,49859.48,-289.52,-0.005807,-1.0,-7.4642,1.3928,0,96.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:48.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.93999862670898; decision_date=2026-01-02 00:00:00; filter_close=48.6200; filter_ma50=37.3344; filter_avg_value_10=58.66; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,KYMR,2026-01-05,72.59,72.155,0.435,2026-01-05,72.155,same_day_stop_loss_red_candle,686,49796.74,-298.41,-0.005993,-1.0,-5.1494,2.1609,0,93.0,entry=rsi2_next_open; setup_rsi2=0.34; raw_entry=open:72.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.15499877929688; decision_date=2026-01-02 00:00:00; filter_close=72.7600; filter_ma50=70.4174; filter_avg_value_10=60.86; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,LQDA,2026-01-05,31.36,30.76,0.6,2026-01-05,30.76,same_day_stop_loss_red_candle,1588,49799.68,-952.8,-0.019133,-1.0,-1.8,1.9833,0,92.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:31.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.76000022888184; decision_date=2026-01-02 00:00:00; filter_close=31.4000; filter_ma50=30.1040; filter_avg_value_10=37.00; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,NRIX,2026-01-05,18.06,17.86,0.2,2026-01-05,17.86,same_day_stop_loss_red_candle,2755,49755.3,-551.0,-0.011074,-1.0,-5.0,0.0,0,92.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:18.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.860000610351562; decision_date=2026-01-02 00:00:00; filter_close=18.0600; filter_ma50=15.7855; filter_avg_value_10=28.32; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ABVX,2026-01-06,123.51,121.02,2.49,2026-01-06,121.02,same_day_stop_loss_red_candle,404,49898.04,-1005.96,-0.02016,-1.0,-2.9357,0.4297,0,99.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:123.5100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=121.0199966430664; decision_date=2026-01-05 00:00:00; filter_close=123.2300; filter_ma50=115.9527; filter_avg_value_10=241.64; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,VERA,2026-01-06,46.85,46.13,0.72,2026-01-06,46.13,same_day_stop_loss_red_candle,1059,49614.15,-762.48,-0.015368,-1.0,-1.875,0.9917,0,95.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:46.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.130001068115234; decision_date=2026-01-05 00:00:00; filter_close=47.0700; filter_ma50=37.6770; filter_avg_value_10=59.95; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,KYMR,2026-01-06,70.66,70.35,0.31,2026-01-06,70.35,same_day_stop_loss_red_candle,702,49603.32,-217.62,-0.004387,-1.0,-5.0967,10.1772,0,92.0,entry=rsi2_next_open; setup_rsi2=0.30; raw_entry=open:70.6600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=70.3499984741211; decision_date=2026-01-05 00:00:00; filter_close=72.4100; filter_ma50=70.7496; filter_avg_value_10=58.77; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,NRIX,2026-01-06,17.39,17.06,0.33,2026-01-06,17.06,same_day_stop_loss_red_candle,2866,49839.74,-945.78,-0.018976,-1.0,-1.2515,1.1212,0,90.0,entry=rsi2_next_open; setup_rsi2=0.83; raw_entry=open:17.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.059999465942383; decision_date=2026-01-05 00:00:00; filter_close=17.4900; filter_ma50=15.9227; filter_avg_value_10=26.84; filter_adr20=5.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,RIGL,2026-01-05,41.7,40.5,1.2,2026-01-07,47.03,rsi2_gt_80,1192,49706.4,6353.36,0.127818,4.4417,-0.9917,6.1667,2,92.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:41.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=40.5; decision_date=2026-01-02 00:00:00; filter_close=41.8300; filter_ma50=40.5546; filter_avg_value_10=28.11; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,COGT,2026-01-06,34.46,32.93,1.53,2026-01-07,36.27,rsi2_gt_80,1453,50070.38,2629.93,0.052525,1.183,-0.4641,1.6634,1,98.0,entry=rsi2_next_open; setup_rsi2=0.67; raw_entry=open:34.4600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=32.93000030517578; decision_date=2026-01-05 00:00:00; filter_close=34.2600; filter_ma50=32.3246; filter_avg_value_10=88.77; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,RVMD,2026-01-06,78.51,76.28,2.23,2026-01-07,102.71,rsi2_gt_80,631,49539.81,15270.2,0.308241,10.852,-0.3363,11.8789,1,94.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:78.5100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=76.27999877929688; decision_date=2026-01-05 00:00:00; filter_close=78.3300; filter_ma50=71.3730; filter_avg_value_10=163.43; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,WVE,2026-01-06,19.05,14.46,4.59,2026-01-08,14.46,stop_loss,2633,50158.65,-12085.47,-0.240945,-1.0,-1.0261,0.098,2,98.0,entry=rsi2_next_open; setup_rsi2=1.60; raw_entry=open:19.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.460000038146973; decision_date=2026-01-05 00:00:00; filter_close=15.0000; filter_ma50=11.2042; filter_avg_value_10=47.14; filter_adr20=11.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ESTA,2026-01-06,66.43,63.77,2.66,2026-01-08,72.92,rsi2_gt_80,748,49689.64,4854.52,0.097697,2.4398,-0.1391,2.5338,2,91.0,entry=rsi2_next_open; setup_rsi2=0.93; raw_entry=open:66.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=63.77000045776367; decision_date=2026-01-05 00:00:00; filter_close=66.4300; filter_ma50=66.0718; filter_avg_value_10=25.82; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ABVX,2026-01-07,124.86,116.2,8.66,2026-01-08,116.2,stop_loss,408,50942.88,-3533.28,-0.069358,-1.0,-1.8372,0.5425,1,99.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:124.8600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=116.1999969482422; decision_date=2026-01-06 00:00:00; filter_close=119.1000; filter_ma50=116.5253; filter_avg_value_10=236.34; filter_adr20=6.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,NUVB,2026-01-07,8.5,8.4,0.1,2026-01-08,8.4,stop_loss,6010,51085.0,-601.0,-0.011765,-1.0,-1.5,5.95,1,98.0,entry=rsi2_next_open; setup_rsi2=4.35; raw_entry=open:8.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.399999618530273; decision_date=2026-01-06 00:00:00; filter_close=8.4900; filter_ma50=7.1570; filter_avg_value_10=43.82; filter_adr20=5.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,CAPR,2026-01-06,24.73,24.34,0.39,2026-01-09,24.34,stop_loss,2019,49929.87,-787.41,-0.01577,-1.0,-4.0513,5.6667,3,99.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:24.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.34000015258789; decision_date=2026-01-05 00:00:00; filter_close=24.8100; filter_ma50=15.5350; filter_avg_value_10=36.46; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,KOD,2026-01-06,24.35,23.92,0.43,2026-01-09,27.72,rsi2_gt_80,2057,50087.95,6932.09,0.138398,7.8372,-0.9302,8.7442,3,98.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:24.3500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.920000076293945; decision_date=2026-01-05 00:00:00; filter_close=25.0000; filter_ma50=22.5188; filter_avg_value_10=36.96; filter_adr20=8.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,VRDN,2026-01-06,29.69,28.96,0.73,2026-01-09,31.75,rsi2_gt_80,1672,49641.68,3444.32,0.069384,2.8219,-0.0822,3.0137,3,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:29.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=28.959999084472656; decision_date=2026-01-05 00:00:00; filter_close=30.2000; filter_ma50=29.2886; filter_avg_value_10=47.94; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,ASM,2026-01-05,6.13,5.73,0.4,2026-01-12,6.55,rsi2_gt_80,8134,49861.42,3416.28,0.068516,1.05,-0.825,1.45,5,95.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:6.1300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.730000019073486; decision_date=2026-01-02 00:00:00; filter_close=5.9200; filter_ma50=5.3376; filter_avg_value_10=34.50; filter_adr20=6.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,VERA,2026-01-07,47.72,45.5,2.22,2026-01-12,45.5,stop_loss,1072,51155.84,-2379.84,-0.046521,-1.0,-1.2162,1.3829,3,95.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:47.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=45.5; decision_date=2026-01-06 00:00:00; filter_close=46.5200; filter_ma50=38.0434; filter_avg_value_10=54.27; filter_adr20=5.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,INDV,2026-01-14,33.92,33.635,0.285,2026-01-14,33.635,same_day_stop_loss_red_candle,1497,50778.24,-426.64,-0.008402,-1.0,-2.7017,0.3684,0,93.0,entry=rsi2_next_open; setup_rsi2=0.82; raw_entry=open:33.9200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.6349983215332; decision_date=2026-01-13 00:00:00; filter_close=34.0000; filter_ma50=33.9774; filter_avg_value_10=70.29; filter_adr20=2.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,JMIA,2026-01-16,12.95,12.71,0.24,2026-01-16,12.71,same_day_stop_loss_red_candle,3921,50776.95,-941.04,-0.018533,-1.0,-3.1667,0.0,0,95.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:12.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=12.710000038146973; decision_date=2026-01-15 00:00:00; filter_close=12.7800; filter_ma50=12.0056; filter_avg_value_10=40.73; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,PACS,2026-01-21,36.02,35.032,0.988,2026-01-21,35.032,same_day_stop_loss_red_candle,1408,50716.16,-1391.1,-0.027429,-1.0,-1.5891,0.4959,0,98.0,entry=rsi2_next_open; setup_rsi2=1.37; raw_entry=open:36.0200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.03200149536133; decision_date=2026-01-20 00:00:00; filter_close=35.6900; filter_ma50=31.0508; filter_avg_value_10=47.54; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,DRUG,2026-01-21,83.31,82.05,1.26,2026-01-21,82.05,same_day_stop_loss_red_candle,607,50569.17,-764.82,-0.015124,-1.0,-1.2619,2.5318,0,93.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:83.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=82.05000305175781; decision_date=2026-01-20 00:00:00; filter_close=83.0000; filter_ma50=76.0227; filter_avg_value_10=32.97; filter_adr20=9.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,JMIA,2026-01-21,12.57,11.88,0.69,2026-01-23,12.89,rsi2_gt_80,4030,50657.1,1289.6,0.025457,0.4638,-0.6667,0.7536,2,94.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:12.5700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.880000114440918; decision_date=2026-01-20 00:00:00; filter_close=12.4500; filter_ma50=12.0680; filter_avg_value_10=37.85; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,CAPR,2026-01-26,23.03,23.01,0.02,2026-01-26,23.01,same_day_stop_loss_red_candle,2199,50642.97,-43.98,-0.000868,-1.0,-11.4998,33.9991,0,98.0,entry=rsi2_next_open; setup_rsi2=4.57; raw_entry=open:23.0300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.01000022888184; decision_date=2026-01-23 00:00:00; filter_close=23.2000; filter_ma50=20.3298; filter_avg_value_10=34.48; filter_adr20=6.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,CAPR,2026-01-29,21.61,21.4,0.21,2026-01-29,21.4,same_day_stop_loss_red_candle,2345,50675.45,-492.45,-0.009718,-1.0,-2.619,5.1905,0,98.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:21.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=21.399999618530277; decision_date=2026-01-28 00:00:00; filter_close=21.5700; filter_ma50=21.3472; filter_avg_value_10=30.26; filter_adr20=6.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,CRML,2026-02-02,13.85,13.06,0.79,2026-02-02,13.06,same_day_stop_loss_red_candle,3658,50663.3,-2889.82,-0.05704,-1.0,-1.7468,1.3544,0,99.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:13.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.0600004196167; decision_date=2026-01-30 00:00:00; filter_close=13.1700; filter_ma50=10.9804; filter_avg_value_10=543.38; filter_adr20=19.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,HL,2026-02-02,22.3156,22.1257,0.19,2026-02-02,22.1257,same_day_stop_loss_red_candle,2263,50500.25,-429.89,-0.008513,-1.0,-7.2105,3.421,0,98.0,entry=rsi2_next_open; setup_rsi2=1.42; raw_entry=open:22.3156; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.125658242188845; decision_date=2026-01-30 00:00:00; filter_close=22.5156; filter_ma50=20.6006; filter_avg_value_10=1079.70; filter_adr20=8.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,CDE,2026-02-02,20.22,20.02,0.2,2026-02-02,20.02,same_day_stop_loss_red_candle,2497,50489.34,-499.4,-0.009891,-1.0,-2.8,3.65,0,93.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:20.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.020000457763672; decision_date=2026-01-30 00:00:00; filter_close=20.4400; filter_ma50=18.8436; filter_avg_value_10=853.12; filter_adr20=7.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,TXG,2026-02-02,20.2,19.82,0.38,2026-02-02,19.82,same_day_stop_loss_red_candle,2498,50459.6,-949.24,-0.018812,-1.0,-1.5,0.7368,0,92.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:20.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.81999969482422; decision_date=2026-01-30 00:00:00; filter_close=20.2000; filter_ma50=18.5102; filter_avg_value_10=53.65; filter_adr20=6.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,GPCR,2026-01-30,87.15,86.1,1.05,2026-02-03,86.1,stop_loss,580,50547.0,-609.0,-0.012048,-1.0,-4.6476,4.6762,2,99.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:87.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=86.0999984741211; decision_date=2026-01-29 00:00:00; filter_close=87.1500; filter_ma50=62.7442; filter_avg_value_10=99.89; filter_adr20=6.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,UAMY,2026-02-02,7.88,7.21,0.67,2026-02-03,9.65,rsi2_gt_80,6408,50495.04,11342.16,0.224619,2.6418,-0.7164,2.6567,1,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:7.8800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.210000038146973; decision_date=2026-01-30 00:00:00; filter_close=7.3300; filter_ma50=6.8088; filter_avg_value_10=195.21; filter_adr20=15.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80_setup_low_stop,COMP,2026-02-02,12.5,12.171,0.329,2026-02-03,12.171,stop_loss,4033,50412.5,-1326.86,-0.02632,-1.0,-1.8541,0.6383,1,91.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:12.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=12.17099952697754; decision_date=2026-01-30 00:00:00; filter_close=12.5200; filter_ma50=11.2468; filter_avg_value_10=242.46; filter_adr20=5.18; rs_bucket=rs90_100
