strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
breakout,AEI,2024-06-18,1.22,1.11,0.11,2024-06-18,1.11,same_day_stop_loss,8048,9818.56,-885.28,-0.090164,-1.0,-1.090909,0.636363,0,99.0,"buy_stop=pivot_high_1_1:1.1400; entry=max(open,pivot)"
breakout,ATLC,2024-06-18,27.51,26.290001,1.219999,2024-06-18,26.290001,same_day_stop_loss,357,9821.07,-435.54,-0.044347,-1.0,-1.024591,0.163934,0,92.0,"buy_stop=pivot_high_1_1:27.5100; entry=max(open,pivot)"
breakout,AKTX,2024-06-07,92.0,84.800003,7.199997,2024-06-20,113.92,ma10_break,107,9844.0,2345.44,0.238261,3.044446,-0.944445,5.833336,13,98.0,"buy_stop=pivot_high_1_1:92.0000; entry=max(open,pivot)"
breakout,AUID,2024-06-13,8.67,8.01,0.66,2024-06-20,9.211,ma10_break,1136,9849.12,614.58,0.062399,0.819697,-0.60606,5.515153,7,97.0,"buy_stop=pivot_high_1_1:7.9000; entry=max(open,pivot)"
breakout,AEMD,2024-06-14,49.599998,42.400002,7.199997,2024-06-20,48.48,ma10_break,198,9820.8,-221.76,-0.022581,-0.155555,-0.444444,2.000001,6,99.0,"buy_stop=pivot_high_1_1:46.4000; entry=max(open,pivot)"
breakout,AFBI,2024-06-18,19.185143,19.092684,0.09246,2024-06-20,19.178671,ma10_break,512,9822.79,-3.31,-0.000337,-0.07,-0.899991,5.299944,2,96.0,"buy_stop=pivot_high_1_1:19.1851; entry=max(open,pivot)"
breakout,AVTX,2024-06-18,11.68,10.3,1.38,2024-06-20,11.3715,ma10_break,841,9822.88,-259.45,-0.026413,-0.223551,-0.70942,1.144927,2,95.0,"buy_stop=pivot_high_1_1:11.6800; entry=max(open,pivot)"
breakout,AD,2024-06-18,31.167733,29.697612,1.470121,2024-06-20,31.157894,ma10_break,315,9817.84,-3.1,-0.000316,-0.006693,-0.795275,0.287402,2,94.0,"buy_stop=pivot_high_1_1:31.1677; entry=max(open,pivot)"
breakout,AGX,2024-06-18,77.419246,74.776039,2.643207,2024-06-20,74.776039,stop_loss,126,9754.82,-333.04,-0.034141,-1.0,-1.330857,0.0,2,94.0,"buy_stop=pivot_high_1_1:76.9378; entry=max(open,pivot)"
breakout,APWC,2024-06-18,1.68,1.56,0.12,2024-06-20,1.56,stop_loss,5847,9822.96,-701.64,-0.071429,-1.0,-1.083333,0.083334,2,92.0,"buy_stop=pivot_high_1_1:1.6800; entry=max(open,pivot)"
breakout,AMSC,2024-05-30,17.950001,15.43,2.52,2024-06-21,24.035,ma10_break,559,10034.05,3401.51,0.338997,2.414682,-0.539683,3.742062,22,95.0,"buy_stop=pivot_high_1_1:16.3500; entry=max(open,pivot)"
breakout,ARM,2024-06-03,125.980003,116.010002,9.970001,2024-06-21,154.742001,ma10_break,80,10078.4,2300.96,0.228306,2.884854,-0.345035,5.148444,18,93.0,"buy_stop=pivot_high_1_1:125.9800; entry=max(open,pivot)"
breakout,ASTS,2024-06-11,9.6,8.09,1.51,2024-06-21,10.137,ma10_break,1026,9849.6,550.96,0.055937,0.355629,-0.827814,1.887417,10,99.0,"buy_stop=pivot_high_1_1:9.6000; entry=max(open,pivot)"
breakout,ACLS,2024-06-12,130.470001,124.489998,5.980003,2024-06-21,134.927,ma10_break,75,9785.25,334.27,0.034161,0.745317,-0.061872,2.47157,9,94.0,"buy_stop=pivot_high_1_1:128.6300; entry=max(open,pivot)"
breakout,AEHL,2024-06-12,444.0,396.0,48.0,2024-06-21,465.360004,ma10_break,22,9768.0,469.92,0.048108,0.445,-0.9,2.949999,9,93.0,"buy_stop=pivot_high_1_1:444.0000; entry=max(open,pivot)"
breakout,AMAT,2024-06-12,227.877254,221.191487,6.685766,2024-06-21,232.197902,ma10_break,43,9798.72,185.79,0.01896,0.646246,-0.095728,2.649482,9,91.0,"buy_stop=pivot_high_1_1:221.2703; entry=max(open,pivot)"
breakout,AAPL,2024-06-13,212.895807,205.123148,7.772659,2024-06-21,206.718309,ma10_break,46,9793.21,-284.16,-0.029017,-0.794773,-0.973218,0.536989,8,91.0,"buy_stop=pivot_high_1_1:195.2090; entry=max(open,pivot)"
breakout,ADMA,2024-06-18,10.85,10.35,0.5,2024-06-21,10.641,ma10_break,905,9819.25,-189.15,-0.019263,-0.418001,-0.84,0.299999,3,93.0,"buy_stop=pivot_high_1_1:10.8500; entry=max(open,pivot)"
breakout,ADMA,2024-06-21,10.85,10.695,0.155001,2024-06-21,10.695,same_day_stop_loss,901,9775.85,-139.66,-0.014286,-1.0,-1.806448,0.967735,0,92.0,"buy_stop=pivot_high_1_1:10.8500; entry=max(open,pivot)"
breakout,AREN,2024-06-21,0.9,0.84,0.06,2024-06-21,0.84,same_day_stop_loss,10860,9774.0,-651.6,-0.066667,-1.0,-1.333333,0.0,0,92.0,"buy_stop=pivot_high_1_1:0.9000; entry=max(open,pivot)"
breakout,AHCO,2024-06-21,11.405,11.01,0.395,2024-06-21,11.01,same_day_stop_loss,856,9762.68,-338.12,-0.034634,-1.0,-1.0,0.291141,0,92.0,"buy_stop=pivot_high_1_1:11.4050; entry=max(open,pivot)"
breakout,ARKO,2024-06-21,6.011472,5.857824,0.153648,2024-06-21,5.857824,same_day_stop_loss,1626,9774.65,-249.83,-0.025559,-1.0,-1.374999,0.624994,0,90.0,"buy_stop=pivot_high_1_1:6.0115; entry=max(open,pivot)"
breakout,AVGO,2024-06-13,167.576932,144.684555,22.892377,2024-06-24,161.039337,ma10_break,58,9719.46,-379.18,-0.039012,-0.28558,-0.489252,0.606251,11,95.0,"buy_stop=pivot_high_1_1:138.8811; entry=max(open,pivot)"
breakout,ASX,2024-06-18,10.926163,10.588531,0.337633,2024-06-24,10.743279,ma10_break,898,9811.69,-164.23,-0.016738,-0.541666,-0.722218,1.61111,6,92.0,"buy_stop=pivot_high_1_1:10.8418; entry=max(open,pivot)"
breakout,ADAG,2024-06-20,2.959,2.47,0.489,2024-06-24,2.8425,ma10_break,3311,9797.25,-385.73,-0.039371,-0.238242,-0.9591,0.288343,4,95.0,"buy_stop=pivot_high_1_1:2.9590; entry=max(open,pivot)"
breakout,AISP,2024-06-20,4.68,3.98,0.7,2024-06-24,3.98,stop_loss,2095,9804.6,-1466.5,-0.149573,-1.0,-1.514286,1.171429,4,94.0,"buy_stop=pivot_high_1_1:4.6800; entry=max(open,pivot)"
breakout,ASYS,2024-06-21,6.19,5.68,0.51,2024-06-24,5.966,ma10_break,1578,9767.82,-353.47,-0.036187,-0.439216,-0.921569,0.960783,3,97.0,"buy_stop=pivot_high_1_1:6.1900; entry=max(open,pivot)"
breakout,ARAY,2024-06-21,1.92,1.74,0.18,2024-06-24,1.74,stop_loss,5092,9776.64,-916.56,-0.09375,-1.0,-1.222222,0.0,3,96.0,"buy_stop=pivot_high_1_1:1.9200; entry=max(open,pivot)"
breakout,AERT,2024-06-21,1.5,1.44,0.06,2024-06-24,1.44,stop_loss,6515,9772.5,-390.9,-0.04,-1.0,-1.483335,2.500002,3,90.0,"buy_stop=pivot_high_1_1:1.5000; entry=max(open,pivot)"
breakout,AERT,2024-06-24,1.58,1.491,0.089,2024-06-24,1.491,same_day_stop_loss,6217,9822.86,-553.31,-0.056329,-1.0,-1.898877,0.786516,0,94.0,"buy_stop=pivot_high_1_1:1.5000; entry=max(open,pivot)"
breakout,APM,2024-06-24,4.725,4.55,0.175,2024-06-24,4.55,same_day_stop_loss,2077,9813.82,-363.47,-0.037037,-1.0,-1.285716,0.428574,0,94.0,"buy_stop=pivot_high_1_1:4.7250; entry=max(open,pivot)"
breakout,AMKR,2024-06-17,35.028256,32.676334,2.351921,2024-06-25,35.714557,ma10_break,281,9842.94,192.85,0.019593,0.291804,-0.717212,1.737708,8,90.0,"buy_stop=pivot_high_1_1:35.0283; entry=max(open,pivot)"
breakout,AIRG,2024-06-18,5.63,5.4,0.23,2024-06-25,6.014,ma10_break,1742,9807.46,668.93,0.068206,1.669565,-0.043479,7.334781,7,97.0,"buy_stop=pivot_high_1_1:5.4500; entry=max(open,pivot)"
breakout,AKTX,2024-06-21,134.0,110.0,24.0,2024-06-25,110.0,stop_loss,72,9648.0,-1728.0,-0.179104,-1.0,-1.033333,0.983334,4,99.0,"buy_stop=pivot_high_1_1:134.0000; entry=max(open,pivot)"
breakout,ALBT,2024-06-21,7.2,6.105,1.095,2024-06-25,6.822,ma10_break,1355,9756.0,-512.19,-0.0525,-0.345205,-0.767123,0.273973,4,99.0,"buy_stop=pivot_high_1_1:7.2000; entry=max(open,pivot)"
breakout,AEHL,2024-06-21,504.0,456.0,48.0,2024-06-25,494.400003,ma10_break,19,9576.0,-182.4,-0.019048,-0.2,-0.95,2.800001,4,99.0,"buy_stop=pivot_high_1_1:504.0000; entry=max(open,pivot)"
breakout,ARMP,2024-06-21,2.98,2.76,0.22,2024-06-25,2.828,ma10_break,3280,9774.4,-498.56,-0.051007,-0.690909,-0.954546,0.090909,4,92.0,"buy_stop=pivot_high_1_1:2.9800; entry=max(open,pivot)"
breakout,ARBE,2024-06-24,1.99,1.84,0.15,2024-06-25,1.8893,ma10_break,4933,9816.67,-496.75,-0.050603,-0.671333,-0.933333,0.0,1,94.0,"buy_stop=pivot_high_1_1:1.9900; entry=max(open,pivot)"
breakout,ASYS,2024-06-24,6.65,5.72,0.93,2024-06-25,5.981,ma10_break,1475,9808.75,-986.78,-0.100602,-0.719355,-0.827957,0.032258,1,92.0,"buy_stop=pivot_high_1_1:6.1900; entry=max(open,pivot)"
breakout,ATLC,2024-06-24,27.9,26.99,0.91,2024-06-25,26.99,stop_loss,351,9792.9,-319.41,-0.032616,-1.0,-2.362637,0.186813,1,90.0,"buy_stop=pivot_high_1_1:27.8300; entry=max(open,pivot)"
breakout,ALBT,2024-06-25,7.2,6.9,0.3,2024-06-25,6.9,same_day_stop_loss,1359,9784.8,-407.7,-0.041667,-1.0,-2.600002,0.500001,0,99.0,"buy_stop=pivot_high_1_1:7.2000; entry=max(open,pivot)"
breakout,AEHL,2024-06-25,633.599976,528.0,105.599976,2024-06-25,528.0,same_day_stop_loss,15,9504.0,-1584.0,-0.166667,-1.0,-1.340909,0.045455,0,98.0,"buy_stop=pivot_high_1_1:504.0000; entry=max(open,pivot)"
breakout,ADMA,2024-06-24,11.04,10.57,0.47,2024-06-26,10.782,ma10_break,888,9803.52,-229.1,-0.02337,-0.548936,-0.893617,0.478724,2,93.0,"buy_stop=pivot_high_1_1:10.8500; entry=max(open,pivot)"
breakout,ACRS,2024-06-24,1.23,1.11,0.12,2024-06-26,1.11,stop_loss,7971,9804.33,-956.52,-0.097561,-1.0,-1.0,0.5,2,92.0,"buy_stop=pivot_high_1_1:1.2300; entry=max(open,pivot)"
breakout,AEHL,2024-06-26,532.799988,492.0,40.799988,2024-06-26,492.0,same_day_stop_loss,18,9590.4,-734.4,-0.076577,-1.0,-1.058823,1.294118,0,98.0,"buy_stop=pivot_high_1_1:504.0000; entry=max(open,pivot)"
breakout,AI,2024-06-26,28.120001,27.16,0.960001,2024-06-26,27.16,same_day_stop_loss,350,9842.0,-336.0,-0.034139,-1.0,-1.020834,0.041666,0,93.0,"buy_stop=pivot_high_1_1:28.1200; entry=max(open,pivot)"
breakout,APM,2024-06-25,4.8,4.5,0.3,2024-06-27,4.6075,ma10_break,2035,9768.0,-391.74,-0.040104,-0.641667,-0.683334,0.833333,2,94.0,"buy_stop=pivot_high_1_1:4.7250; entry=max(open,pivot)"
breakout,ALBT,2024-06-26,7.5,6.42,1.08,2024-06-27,6.843,ma10_break,1312,9840.0,-861.98,-0.0876,-0.608333,-0.833333,0.0,1,98.0,"buy_stop=pivot_high_1_1:7.5000; entry=max(open,pivot)"
breakout,ACLS,2024-06-26,142.770004,133.960007,8.809998,2024-06-27,138.759999,ma10_break,68,9708.36,-272.68,-0.028087,-0.455165,-0.591374,0.216798,1,96.0,"buy_stop=pivot_high_1_1:142.7700; entry=max(open,pivot)"
breakout,ALBT,2024-06-27,7.5,6.765,0.735,2024-06-27,6.765,same_day_stop_loss,1311,9832.5,-963.59,-0.098,-1.0,-1.22449,0.0,0,98.0,"buy_stop=pivot_high_1_1:7.5000; entry=max(open,pivot)"
breakout,AVTX,2024-06-20,11.68,10.701,0.979,2024-06-28,12.6535,ma10_break,837,9776.16,814.82,0.083348,0.994382,-0.582227,2.369765,8,95.0,"buy_stop=pivot_high_1_1:11.6800; entry=max(open,pivot)"
breakout,ARKO,2024-06-24,6.011472,5.800206,0.211266,2024-06-28,5.963457,ma10_break,1631,9804.71,-78.31,-0.007987,-0.227274,-0.590908,0.681811,4,91.0,"buy_stop=pivot_high_1_1:6.0115; entry=max(open,pivot)"
breakout,ACHR,2024-06-24,3.68,3.12,0.56,2024-06-28,3.429,ma10_break,2665,9807.2,-668.92,-0.068207,-0.448214,-0.625,0.625,4,90.0,"buy_stop=pivot_high_1_1:3.6200; entry=max(open,pivot)"
breakout,AERT,2024-06-25,1.65,1.411,0.239,2024-06-28,1.6138,ma10_break,5919,9766.35,-214.27,-0.021939,-0.151464,-0.627615,1.364017,3,94.0,"buy_stop=pivot_high_1_1:1.5000; entry=max(open,pivot)"
breakout,AAPL,2024-06-26,210.873298,206.818449,4.054849,2024-06-28,209.762935,ma10_break,46,9700.17,-51.08,-0.005266,-0.273836,-0.586796,0.823972,2,92.0,"buy_stop=pivot_high_1_1:210.8733; entry=max(open,pivot)"
breakout,AMSC,2024-06-27,24.889999,23.02,1.869999,2024-06-28,24.358,ma10_break,394,9806.66,-209.61,-0.021374,-0.284492,-0.994652,0.192514,1,98.0,"buy_stop=pivot_high_1_1:24.8900; entry=max(open,pivot)"
breakout,ALHC,2024-06-28,7.89,7.59,0.3,2024-06-28,7.59,same_day_stop_loss,1245,9823.05,-373.5,-0.038023,-1.0,-1.500001,0.466667,0,94.0,"buy_stop=pivot_high_1_1:7.6400; entry=max(open,pivot)"
breakout,ARKO,2024-06-28,6.126707,5.982663,0.144045,2024-06-28,5.982663,same_day_stop_loss,1603,9821.11,-230.9,-0.023511,-1.0,-1.533336,0.199999,0,94.0,"buy_stop=pivot_high_1_1:6.1267; entry=max(open,pivot)"
breakout,AERT,2024-06-28,1.925,1.579,0.346,2024-06-28,1.579,same_day_stop_loss,5100,9817.5,-1764.6,-0.17974,-1.0,-1.228324,0.147399,0,93.0,"buy_stop=pivot_high_1_1:1.5000; entry=max(open,pivot)"
breakout,AGL,2024-06-28,168.75,160.75,8.0,2024-06-28,160.75,same_day_stop_loss,58,9787.5,-464.0,-0.047407,-1.0,-1.125,0.25,0,92.0,"buy_stop=pivot_high_1_1:168.7500; entry=max(open,pivot)"
breakout,AAPL,2024-06-28,213.916953,210.526336,3.390617,2024-06-28,210.526336,same_day_stop_loss,45,9626.26,-152.58,-0.01585,-1.0,-1.599421,0.08772,0,90.0,"buy_stop=pivot_high_1_1:210.8733; entry=max(open,pivot)"
breakout,ADSK,2024-06-18,240.509995,230.600006,9.909988,2024-07-01,243.238997,ma10_break,40,9620.4,109.16,0.011347,0.275379,-0.288598,0.856712,13,90.0,"buy_stop=pivot_high_1_1:218.6400; entry=max(open,pivot)"
breakout,AFBI,2024-06-20,19.370061,19.101931,0.268131,2024-07-01,19.512447,ma10_break,505,9781.88,71.9,0.007351,0.531031,-0.827589,1.482748,11,96.0,"buy_stop=pivot_high_1_1:19.1851; entry=max(open,pivot)"
breakout,AIHS,2024-06-21,10.5,8.7,1.8,2024-07-01,10.135,ma10_break,930,9765.0,-339.45,-0.034762,-0.202778,-0.611111,1.0,10,97.0,"buy_stop=pivot_high_1_1:10.5000; entry=max(open,pivot)"
breakout,APT,2024-06-21,5.58,5.21,0.37,2024-07-01,5.474,ma10_break,1751,9770.58,-185.61,-0.018996,-0.286486,-0.621622,1.027028,10,93.0,"buy_stop=pivot_high_1_1:5.5800; entry=max(open,pivot)"
breakout,AWRE,2024-06-21,1.89,1.82,0.07,2024-07-01,1.94,ma10_break,5166,9763.74,258.3,0.026455,0.714287,-0.571429,2.57143,10,91.0,"buy_stop=pivot_high_1_1:1.8900; entry=max(open,pivot)"
breakout,ALBT,2024-06-28,7.605,6.6,1.005,2024-07-01,6.864,ma10_break,1292,9825.66,-957.37,-0.097436,-0.737313,-0.80597,0.0,3,98.0,"buy_stop=pivot_high_1_1:7.5000; entry=max(open,pivot)"
breakout,AVGO,2024-06-28,159.082266,154.444047,4.638219,2024-07-01,163.196875,ma10_break,61,9704.02,250.99,0.025865,0.88711,-0.682068,0.647951,3,91.0,"buy_stop=pivot_high_1_1:159.0823; entry=max(open,pivot)"
breakout,ASTS,2024-07-01,12.45,11.28,1.17,2024-07-01,11.28,same_day_stop_loss,785,9773.25,-918.45,-0.093976,-1.0,-1.42735,0.128206,0,99.0,"buy_stop=pivot_high_1_1:12.4500; entry=max(open,pivot)"
breakout,ADSK,2024-07-01,248.619995,243.039993,5.580002,2024-07-01,243.039993,same_day_stop_loss,39,9696.18,-217.62,-0.022444,-1.0,-1.1362,0.068101,0,93.0,"buy_stop=pivot_high_1_1:245.7400; entry=max(open,pivot)"
breakout,AGYS,2024-07-01,104.0,102.309998,1.690002,2024-07-01,102.309998,same_day_stop_loss,94,9776.0,-158.86,-0.01625,-1.0,-2.035501,0.497039,0,90.0,"buy_stop=pivot_high_1_1:99.4600; entry=max(open,pivot)"
breakout,ASRT,2024-06-20,16.950001,15.3,1.650001,2024-07-02,17.865,ma10_break,579,9814.05,529.78,0.053982,0.554545,-0.272728,2.545453,12,92.0,"buy_stop=pivot_high_1_1:16.9500; entry=max(open,pivot)"
breakout,AAON,2024-06-25,83.794583,78.215559,5.579024,2024-07-02,82.69863,ma10_break,116,9720.17,-127.13,-0.013079,-0.196442,-0.841637,0.765124,7,91.0,"buy_stop=pivot_high_1_1:83.7946; entry=max(open,pivot)"
breakout,ACLS,2024-06-27,142.770004,137.559998,5.210007,2024-07-02,139.378999,ma10_break,68,9708.36,-230.59,-0.023752,-0.650864,-0.823417,0.562378,5,95.0,"buy_stop=pivot_high_1_1:142.7700; entry=max(open,pivot)"
breakout,AMLX,2024-06-27,1.91,1.81,0.1,2024-07-02,1.81,stop_loss,5157,9849.87,-515.7,-0.052356,-1.0,-1.699999,1.85,5,92.0,"buy_stop=pivot_high_1_1:1.9100; entry=max(open,pivot)"
breakout,AEHL,2024-06-28,638.400024,549.599976,88.800049,2024-07-02,571.439999,ma10_break,15,9576.0,-1004.4,-0.104887,-0.754054,-0.783784,0.351351,4,99.0,"buy_stop=pivot_high_1_1:638.4000; entry=max(open,pivot)"
breakout,AGEN,2024-06-28,15.66,13.75,1.91,2024-07-02,14.727,ma10_break,625,9787.5,-583.12,-0.059579,-0.488482,-0.827225,1.219895,4,92.0,"buy_stop=pivot_high_1_1:15.6600; entry=max(open,pivot)"
breakout,AOMR,2024-06-28,10.155474,9.544558,0.610916,2024-07-02,9.829388,ma10_break,965,9800.03,-314.67,-0.032109,-0.533766,-0.883118,0.668829,4,90.0,"buy_stop=pivot_high_1_1:10.1555; entry=max(open,pivot)"
breakout,AKTX,2024-07-01,124.400002,104.400002,20.0,2024-07-02,121.74,ma10_break,78,9703.2,-207.48,-0.021383,-0.133,-0.52,1.04,1,99.0,"buy_stop=pivot_high_1_1:124.4000; entry=max(open,pivot)"
breakout,AERT,2024-07-01,1.85,1.5,0.35,2024-07-02,1.726,ma10_break,5283,9773.55,-655.09,-0.067027,-0.354286,-0.371429,0.8,1,95.0,"buy_stop=pivot_high_1_1:1.5000; entry=max(open,pivot)"
breakout,AVGO,2024-07-01,159.082266,155.918683,3.163582,2024-07-02,161.568857,ma10_break,61,9704.02,151.68,0.015631,0.786005,-0.766931,1.274707,1,94.0,"buy_stop=pivot_high_1_1:159.0823; entry=max(open,pivot)"
breakout,ARDX,2024-07-01,7.47,6.552,0.918,2024-07-02,6.552,stop_loss,1310,9785.7,-1202.58,-0.122892,-1.0,-2.614379,0.642702,1,90.0,"buy_stop=pivot_high_1_1:6.3150; entry=max(open,pivot)"
breakout,AEHL,2024-07-02,669.599976,576.0,93.599976,2024-07-02,576.0,same_day_stop_loss,14,9374.4,-1310.4,-0.139785,-1.0,-1.076923,0.0,0,99.0,"buy_stop=pivot_high_1_1:669.6000; entry=max(open,pivot)"
breakout,ANVS,2024-07-02,6.18,5.27,0.91,2024-07-02,5.27,same_day_stop_loss,1572,9714.96,-1430.52,-0.147249,-1.0,-1.813187,6.956046,0,97.0,"buy_stop=pivot_high_1_1:6.1800; entry=max(open,pivot)"
breakout,AERT,2024-07-02,2.0,1.73,0.27,2024-07-02,1.73,same_day_stop_loss,4851,9702.0,-1309.77,-0.135,-1.0,-1.037037,0.481482,0,96.0,"buy_stop=pivot_high_1_1:1.5000; entry=max(open,pivot)"
breakout,AEI,2024-06-20,1.15,1.1,0.05,2024-07-03,1.482,ma10_break,8507,9783.05,2824.32,0.288696,6.640007,-0.36,18.000017,13,99.0,"buy_stop=pivot_high_1_1:1.1400; entry=max(open,pivot)"
breakout,ATLN,2024-06-24,4.7,3.25,1.45,2024-07-03,5.5971,ma10_break,2086,9804.2,1871.35,0.190872,0.61869,-0.482759,2.951724,9,99.0,"buy_stop=pivot_high_1_1:4.7000; entry=max(open,pivot)"
breakout,AVPT,2024-06-24,10.0,9.84,0.16,2024-07-03,10.221,ma10_break,981,9810.0,216.8,0.0221,1.381251,0.0,2.937504,9,90.0,"buy_stop=pivot_high_1_1:9.5600; entry=max(open,pivot)"
breakout,ADAG,2024-06-27,3.1,2.792,0.308,2024-07-03,3.0016,ma10_break,3169,9823.9,-311.83,-0.031742,-0.31948,-0.779221,0.259741,6,96.0,"buy_stop=pivot_high_1_1:3.1000; entry=max(open,pivot)"
breakout,AI,2024-06-27,28.120001,27.139999,0.980001,2024-07-03,28.032,ma10_break,350,9842.0,-30.8,-0.003129,-0.089797,-0.795918,1.275508,6,94.0,"buy_stop=pivot_high_1_1:28.1200; entry=max(open,pivot)"
breakout,AOSL,2024-06-18,31.26,29.41,1.85,2024-07-05,36.743,ma10_break,314,9815.64,1721.66,0.1754,2.963783,-0.502703,5.151351,17,93.0,"buy_stop=pivot_high_1_1:31.2600; entry=max(open,pivot)"
breakout,ARGX,2024-06-21,391.559998,379.390015,12.169983,2024-07-05,434.831,ma10_break,24,9397.44,1038.5,0.110509,3.555552,-0.371816,5.350624,14,90.0,"buy_stop=pivot_high_1_1:390.6800; entry=max(open,pivot)"
breakout,AUST,2024-06-26,1.0,0.84,0.16,2024-07-05,1.0276,ma10_break,9838,9838.0,271.53,0.0276,0.1725,-0.0625,1.25,9,95.0,"buy_stop=pivot_high_1_1:0.8500; entry=max(open,pivot)"
breakout,ACNB,2024-06-28,32.735068,31.464355,1.270713,2024-07-05,31.464355,stop_loss,299,9787.79,-379.94,-0.038818,-1.0,-1.42537,1.477611,7,91.0,"buy_stop=pivot_high_1_1:31.9101; entry=max(open,pivot)"
breakout,ADMA,2024-07-01,11.265,10.925,0.34,2024-07-05,11.161,ma10_break,867,9766.76,-90.17,-0.009232,-0.305883,-0.75,1.220588,4,97.0,"buy_stop=pivot_high_1_1:11.2650; entry=max(open,pivot)"
breakout,ANF,2024-07-01,179.699997,173.009995,6.690002,2024-07-05,173.009995,stop_loss,54,9703.8,-361.26,-0.037229,-1.0,-1.233183,1.008968,4,92.0,"buy_stop=pivot_high_1_1:176.6400; entry=max(open,pivot)"
breakout,AORT,2024-07-01,25.48,25.0,0.48,2024-07-05,25.0,stop_loss,384,9784.32,-184.32,-0.018838,-1.0,-2.166667,1.625003,4,90.0,"buy_stop=pivot_high_1_1:23.6300; entry=max(open,pivot)"
breakout,AKTX,2024-07-02,130.800003,114.0,16.800003,2024-07-05,114.0,stop_loss,74,9679.2,-1243.2,-0.12844,-1.0,-1.05,0.309524,3,99.0,"buy_stop=pivot_high_1_1:124.4000; entry=max(open,pivot)"
breakout,AGYS,2024-07-02,102.989998,100.559998,2.43,2024-07-05,100.559998,stop_loss,94,9681.06,-228.42,-0.023595,-1.0,-1.008229,0.637861,3,90.0,"buy_stop=pivot_high_1_1:99.4600; entry=max(open,pivot)"
breakout,AERT,2024-07-03,2.12,1.72,0.4,2024-07-05,1.8095,ma10_break,4587,9724.44,-1424.26,-0.146462,-0.77625,-0.975,0.075001,2,96.0,"buy_stop=pivot_high_1_1:1.5000; entry=max(open,pivot)"
breakout,AMZE,2024-07-03,15.525,11.27,4.254999,2024-07-05,12.9858,ma10_break,626,9718.65,-1589.54,-0.163556,-0.596757,-0.708108,0.340541,2,96.0,"buy_stop=pivot_high_1_1:15.5250; entry=max(open,pivot)"
breakout,AMZE,2024-07-05,15.525,13.685,1.839999,2024-07-05,13.685,same_day_stop_loss,627,9734.17,-1153.68,-0.118518,-1.0,-1.6375,0.787501,0,97.0,"buy_stop=pivot_high_1_1:15.5250; entry=max(open,pivot)"
breakout,AD,2024-06-26,31.590249,30.455823,1.134426,2024-07-08,31.947939,ma10_break,311,9824.57,111.24,0.011323,0.315304,-0.954081,1.683671,12,96.0,"buy_stop=pivot_high_1_1:31.5902; entry=max(open,pivot)"
breakout,ATER,2024-06-28,2.55,2.215,0.335,2024-07-08,2.503,ma10_break,3846,9807.3,-180.76,-0.018431,-0.140298,-0.41791,0.865671,10,90.0,"buy_stop=pivot_high_1_1:2.2640; entry=max(open,pivot)"
breakout,ADSE,2024-07-01,12.59,11.67,0.92,2024-07-08,11.67,stop_loss,777,9782.43,-714.84,-0.073074,-1.0,-1.015217,0.641304,7,90.0,"buy_stop=pivot_high_1_1:11.4900; entry=max(open,pivot)"
breakout,ARQT,2024-07-03,9.74,8.93,0.809999,2024-07-08,9.587,ma10_break,1000,9740.0,-153.0,-0.015708,-0.188889,-0.530864,1.790124,5,92.0,"buy_stop=pivot_high_1_1:9.7400; entry=max(open,pivot)"
breakout,AD,2024-07-08,33.066158,31.949097,1.117061,2024-07-08,31.949097,same_day_stop_loss,297,9820.65,-331.77,-0.033783,-1.0,-1.176168,0.04663,0,91.0,"buy_stop=pivot_high_1_1:33.0662; entry=max(open,pivot)"
breakout,APLD,2024-06-14,4.41,4.06,0.35,2024-07-09,6.371,ma10_break,2233,9847.53,4378.91,0.444671,5.602859,-0.114286,8.057146,25,96.0,"buy_stop=pivot_high_1_1:4.4100; entry=max(open,pivot)"
breakout,ACIW,2024-06-27,38.240002,37.459999,0.780003,2024-07-09,38.881,ma10_break,257,9827.68,164.74,0.016763,0.82179,-0.512821,1.948707,12,90.0,"buy_stop=pivot_high_1_1:36.3900; entry=max(open,pivot)"
breakout,ALHC,2024-07-01,7.83,7.44,0.39,2024-07-09,7.798,ma10_break,1249,9779.67,-39.97,-0.004087,-0.082051,-0.538462,1.333335,8,91.0,"buy_stop=pivot_high_1_1:7.6400; entry=max(open,pivot)"
breakout,ADSK,2024-07-02,245.839996,242.279999,3.559998,2024-07-09,242.279999,stop_loss,39,9587.76,-138.84,-0.014481,-1.0,-1.308991,0.980339,7,94.0,"buy_stop=pivot_high_1_1:245.7400; entry=max(open,pivot)"
breakout,AEHL,2024-07-03,669.599976,568.799988,100.799988,2024-07-09,680.639996,ma10_break,14,9374.4,154.56,0.016487,0.109524,-0.904762,4.666667,6,99.0,"buy_stop=pivot_high_1_1:669.6000; entry=max(open,pivot)"
breakout,AIRG,2024-07-05,6.27,5.75,0.52,2024-07-09,6.026,ma10_break,1551,9724.77,-378.44,-0.038915,-0.469231,-0.884615,0.128846,4,91.0,"buy_stop=pivot_high_1_1:6.2700; entry=max(open,pivot)"
