strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_70,BKD,2025-12-04,10.5911,,,2025-12-16,10.489,rsi2_gt_70,18251,193297.42,-1863.58,-0.009641,,,,8,91.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:10.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-03 00:00:00; filter_close=10.6100; filter_ma50=9.3750; filter_avg_value_10=43.28; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,INSM,2025-12-09,194.5195,,,2025-12-16,200.6499,rsi2_gt_70,995,193546.85,6099.83,0.031516,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=2.37; raw_entry=open:194.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-08 00:00:00; filter_close=196.5500; filter_ma50=180.3672; filter_avg_value_10=706.41; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VICR,2025-12-17,97.0997,,,2025-12-18,98.2802,rsi2_gt_70,1955,189829.92,2307.81,0.012157,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:97.0900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-16 00:00:00; filter_close=93.4500; filter_ma50=83.3782; filter_avg_value_10=31.34; filter_adr20=5.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,GRAL,2025-12-15,92.2492,,,2025-12-19,91.0809,rsi2_gt_70,2106,194276.86,-2460.51,-0.012665,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:92.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=90.8200; filter_ma50=86.6257; filter_avg_value_10=88.72; filter_adr20=9.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,COHR,2025-12-18,178.7679,,,2025-12-19,185.8114,rsi2_gt_70,1049,187527.5,7388.68,0.039401,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:178.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=170.4400; filter_ma50=146.3204; filter_avg_value_10=953.29; filter_adr20=7.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TER,2025-12-18,192.4388,,,2025-12-19,195.0789,rsi2_gt_70,971,186858.06,2563.57,0.013719,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:192.4195; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=185.1326; filter_ma50=169.7500; filter_avg_value_10=591.75; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PRM,2025-12-18,27.9628,,,2025-12-19,28.3072,rsi2_gt_70,6681,186819.43,2300.76,0.012315,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:27.9600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=27.6200; filter_ma50=25.0820; filter_avg_value_10=33.47; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,MU,2025-12-18,256.3444,,,2025-12-19,265.6744,rsi2_gt_70,728,186618.7,6792.3,0.036397,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:256.3187; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=225.3343; filter_ma50=224.6722; filter_avg_value_10=5783.14; filter_adr20=5.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,U,2025-12-18,45.0045,,,2025-12-19,46.4154,rsi2_gt_70,4135,186093.61,5833.89,0.031349,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.06; raw_entry=open:45.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=43.7800; filter_ma50=40.2332; filter_avg_value_10=396.70; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,DDOG,2025-11-19,177.2877,,,2025-12-22,141.8258,rsi2_gt_70,972,172323.67,-34468.99,-0.200025,,,,23,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:177.2700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-11-18 00:00:00; filter_close=176.4600; filter_ma50=157.2209; filter_avg_value_10=1280.74; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FSLY,2025-12-08,10.5611,,,2025-12-22,10.7089,rsi2_gt_70,18330,193584.16,2710.51,0.014002,,,,10,90.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:10.5600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-05 00:00:00; filter_close=10.5200; filter_ma50=9.6044; filter_avg_value_10=61.35; filter_adr20=7.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ARQT,2025-12-15,29.2029,,,2025-12-22,29.897,rsi2_gt_70,6645,194053.41,4612.22,0.023768,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:29.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=29.0200; filter_ma50=25.0490; filter_avg_value_10=58.45; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,RCUS,2025-12-15,21.5122,,,2025-12-22,23.2177,rsi2_gt_70,9013,193889.02,15371.91,0.079282,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:21.5100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=21.5300; filter_ma50=20.1202; filter_avg_value_10=59.44; filter_adr20=6.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SVRA,2025-12-18,6.2406,,,2025-12-22,6.4694,rsi2_gt_70,30186,188379.47,6904.41,0.036652,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:6.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=6.1100; filter_ma50=4.7946; filter_avg_value_10=30.89; filter_adr20=8.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NRIX,2025-12-18,18.2418,,,2025-12-22,19.3381,rsi2_gt_70,10296,187817.82,11286.91,0.060095,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:18.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=18.2100; filter_ma50=14.0115; filter_avg_value_10=45.14; filter_adr20=7.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,GSAT,2025-12-18,58.3458,,,2025-12-22,66.6233,rsi2_gt_70,3209,187231.78,26562.5,0.14187,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.72; raw_entry=open:58.3400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=56.9100; filter_ma50=55.2836; filter_avg_value_10=60.98; filter_adr20=6.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,RVMD,2025-12-19,77.5678,,,2025-12-22,80.5719,rsi2_gt_70,2500,193919.38,7510.48,0.03873,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:77.5600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-18 00:00:00; filter_close=75.9600; filter_ma50=65.5163; filter_avg_value_10=207.66; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AMKR,2025-12-17,40.9057,,,2025-12-23,40.7778,rsi2_gt_70,4641,189843.42,-593.76,-0.003128,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:40.9016; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-16 00:00:00; filter_close=40.2030; filter_ma50=35.0176; filter_avg_value_10=185.76; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PUMP,2025-12-17,9.631,,,2025-12-23,9.3891,rsi2_gt_70,19612,188882.45,-4744.18,-0.025117,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:9.6300; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-16 00:00:00; filter_close=9.5200; filter_ma50=8.8318; filter_avg_value_10=28.38; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PTGX,2025-12-19,86.5887,,,2025-12-23,88.7211,rsi2_gt_70,2243,194218.36,4783.13,0.024628,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.71; raw_entry=open:86.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-18 00:00:00; filter_close=85.7900; filter_ma50=82.9457; filter_avg_value_10=114.33; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SVRA,2025-12-22,5.9806,,,2025-12-23,6.4394,rsi2_gt_70,33739,201779.4,15478.04,0.076708,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:5.9800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-19 00:00:00; filter_close=6.0500; filter_ma50=4.8990; filter_avg_value_10=32.71; filter_adr20=7.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,HLF,2025-12-23,13.6414,,,2025-12-24,14.1786,rsi2_gt_70,14843,202478.77,7973.93,0.039382,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:13.6400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-22 00:00:00; filter_close=13.6500; filter_ma50=10.5522; filter_avg_value_10=38.41; filter_adr20=4.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,JMIA,2025-12-30,11.6112,,,2025-12-31,12.4888,rsi2_gt_70,17351,201465.25,15227.07,0.075582,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:11.6100; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-29 00:00:00; filter_close=11.6200; filter_ma50=11.3968; filter_avg_value_10=39.70; filter_adr20=6.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PARR,2025-12-11,42.0242,,,2026-01-02,35.8164,rsi2_gt_70,4641,195034.32,-28810.33,-0.147719,,,,16,91.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:42.0200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-10 00:00:00; filter_close=42.9200; filter_ma50=40.3890; filter_avg_value_10=36.31; filter_adr20=5.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,WGS,2025-12-15,151.7552,,,2026-01-02,132.2868,rsi2_gt_70,1280,194246.63,-24919.56,-0.128288,,,,14,91.0,entry=rsi2_next_open; setup_rsi2=3.31; raw_entry=open:151.7400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-12 00:00:00; filter_close=151.5100; filter_ma50=138.3131; filter_avg_value_10=64.30; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SLI,2025-12-29,4.6205,,,2026-01-02,4.7795,rsi2_gt_70,43772,202246.86,6962.39,0.034425,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:4.6200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-26 00:00:00; filter_close=4.5500; filter_ma50=4.1668; filter_avg_value_10=25.48; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,LMND,2025-12-30,71.3071,,,2026-01-02,75.9524,rsi2_gt_70,2840,202512.26,13192.57,0.065145,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:71.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-29 00:00:00; filter_close=71.3200; filter_ma50=70.5044; filter_avg_value_10=175.51; filter_adr20=7.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,KSS,2025-12-31,20.1516,,,2026-01-02,21.1277,rsi2_gt_70,10116,203853.2,9874.43,0.048439,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:20.1495; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-30 00:00:00; filter_close=20.1495; filter_ma50=19.2323; filter_avg_value_10=80.94; filter_adr20=4.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VISN,2025-12-18,8.8673,,,2026-01-05,9.0899,rsi2_gt_70,21130,187365.03,4705.0,0.025111,,,,12,95.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:8.8664; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-17 00:00:00; filter_close=8.6712; filter_ma50=8.4198; filter_avg_value_10=37.38; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,IDR,2026-01-02,40.9641,,,2026-01-05,45.2555,rsi2_gt_70,4984,204165.05,21388.22,0.104759,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:40.9600; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=40.3000; filter_ma50=37.2720; filter_avg_value_10=38.82; filter_adr20=7.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TER,2026-01-02,199.2266,,,2026-01-05,219.3863,rsi2_gt_70,1020,203211.16,20562.89,0.10119,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:199.2067; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=193.4791; filter_ma50=179.9791; filter_avg_value_10=488.50; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ENVA,2026-01-02,158.0158,,,2026-01-05,162.3438,rsi2_gt_70,1292,204156.41,5591.73,0.027389,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:158.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=157.2000; filter_ma50=135.9548; filter_avg_value_10=40.78; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FORM,2026-01-02,57.8558,,,2026-01-05,62.6837,rsi2_gt_70,3486,201685.26,16830.22,0.083448,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:57.8500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=55.7800; filter_ma50=53.1938; filter_avg_value_10=56.25; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ARWR,2026-01-02,66.3066,,,2026-01-06,70.8029,rsi2_gt_70,3072,203693.98,13812.58,0.06781,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:66.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=66.3900; filter_ma50=52.4775; filter_avg_value_10=110.77; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,MDB,2026-01-02,422.5422,,,2026-01-06,435.8164,rsi2_gt_70,483,204087.91,6411.41,0.031415,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:422.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=419.6900; filter_ma50=375.8404; filter_avg_value_10=472.61; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VIAV,2026-01-02,18.0518,,,2026-01-06,18.5781,rsi2_gt_70,11234,202793.97,5912.88,0.029157,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:18.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=17.8200; filter_ma50=17.0820; filter_avg_value_10=40.21; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ASM,2026-01-05,6.1306,,,2026-01-06,6.4194,rsi2_gt_70,32930,201881.09,9508.37,0.047099,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:6.1300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=5.9200; filter_ma50=5.3376; filter_avg_value_10=34.50; filter_adr20=6.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,RIGL,2026-01-05,41.7042,,,2026-01-06,43.2757,rsi2_gt_70,4816,200847.29,7568.34,0.037682,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:41.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=41.8300; filter_ma50=40.5546; filter_avg_value_10=28.11; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,OLMA,2025-12-29,26.0026,,,2026-01-07,27.0673,rsi2_gt_70,7788,202508.25,8291.83,0.040946,,,,7,99.0,entry=rsi2_next_open; setup_rsi2=2.69; raw_entry=open:26.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-26 00:00:00; filter_close=26.2300; filter_ma50=18.8900; filter_avg_value_10=83.04; filter_adr20=8.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,COGT,2025-12-31,35.7536,,,2026-01-07,36.2664,rsi2_gt_70,5664,202508.25,2904.49,0.014343,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:35.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-30 00:00:00; filter_close=37.1200; filter_ma50=31.1728; filter_avg_value_10=87.09; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,KYMR,2025-12-31,77.6978,,,2026-01-07,76.6823,rsi2_gt_70,2604,202325.0,-2644.2,-0.013069,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:77.6900; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-30 00:00:00; filter_close=78.1200; filter_ma50=69.7824; filter_avg_value_10=65.11; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,RIVN,2025-12-31,19.622,,,2026-01-07,20.058,rsi2_gt_70,10392,203911.44,4531.23,0.022222,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:19.6200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-30 00:00:00; filter_close=19.5900; filter_ma50=16.4622; filter_avg_value_10=863.62; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FROG,2026-01-02,62.9863,,,2026-01-07,62.9537,rsi2_gt_70,3219,202752.89,-104.92,-0.000517,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:62.9800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=62.4600; filter_ma50=59.5122; filter_avg_value_10=105.50; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NUVB,2026-01-05,8.5008,,,2026-01-07,8.8391,rsi2_gt_70,23780,202150.21,8043.97,0.039792,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:8.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=8.5800; filter_ma50=6.9862; filter_avg_value_10=51.49; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NRIX,2026-01-05,18.0618,,,2026-01-07,18.4882,rsi2_gt_70,11156,201497.5,4756.31,0.023605,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:18.0600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=18.0600; filter_ma50=15.7855; filter_avg_value_10=28.32; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,KOD,2026-01-06,24.3524,,,2026-01-07,27.0673,rsi2_gt_70,8539,207945.45,23182.17,0.111482,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:24.3500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-05 00:00:00; filter_close=25.0000; filter_ma50=22.5188; filter_avg_value_10=36.96; filter_adr20=8.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,RVMD,2026-01-06,78.5179,,,2026-01-07,102.6997,rsi2_gt_70,2656,208543.42,64227.06,0.307979,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:78.5100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-05 00:00:00; filter_close=78.3300; filter_ma50=71.3730; filter_avg_value_10=163.43; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,RIGL,2026-01-06,41.5042,,,2026-01-07,47.0253,rsi2_gt_70,5050,209595.96,27881.79,0.133026,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:41.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-05 00:00:00; filter_close=41.1900; filter_ma50=40.7646; filter_avg_value_10=27.79; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ESTA,2026-01-05,68.6669,,,2026-01-08,72.9127,rsi2_gt_70,2936,201605.93,12465.78,0.061832,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:68.6600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=68.8400; filter_ma50=65.7402; filter_avg_value_10=25.43; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,APP,2026-01-02,683.4383,,,2026-01-09,647.6552,rsi2_gt_70,299,204348.06,-10699.16,-0.052358,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:683.3700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=673.8200; filter_ma50=633.6743; filter_avg_value_10=2114.82; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,LQDA,2026-01-05,31.3631,,,2026-01-09,35.8564,rsi2_gt_70,6408,200974.98,28792.93,0.143266,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:31.3600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=31.4000; filter_ma50=30.1040; filter_avg_value_10=37.00; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VRDN,2026-01-06,29.693,,,2026-01-09,31.7468,rsi2_gt_70,7035,208890.04,14448.87,0.06917,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:29.6900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-05 00:00:00; filter_close=30.2000; filter_ma50=29.2886; filter_avg_value_10=47.94; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SYRE,2025-12-31,31.7832,,,2026-01-12,32.7967,rsi2_gt_70,6368,202395.28,6454.23,0.031889,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:31.7800; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-30 00:00:00; filter_close=31.8800; filter_ma50=27.8748; filter_avg_value_10=29.02; filter_adr20=5.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ORKA,2025-12-31,29.1229,,,2026-01-12,30.6869,rsi2_gt_70,6971,203015.83,10902.77,0.053704,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:29.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-30 00:00:00; filter_close=29.1200; filter_ma50=28.9356; filter_avg_value_10=29.52; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SITM,2026-01-02,365.6066,,,2026-01-13,350.5949,rsi2_gt_70,555,202911.64,-8331.45,-0.041059,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:365.5700; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=353.1900; filter_ma50=317.6198; filter_avg_value_10=97.08; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FN,2026-01-02,464.7865,,,2026-01-13,488.9511,rsi2_gt_70,434,201717.33,10487.45,0.051991,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:464.7400; slippage_bps=1.0; initial_stop=disabled; decision_date=2025-12-31 00:00:00; filter_close=455.2800; filter_ma50=449.5932; filter_avg_value_10=220.94; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,WVE,2026-01-05,15.7416,,,2026-01-14,14.5085,rsi2_gt_70,12903,203113.53,-15909.72,-0.078329,,,,7,99.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:15.7400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=15.9500; filter_ma50=11.0478; filter_avg_value_10=45.24; filter_adr20=11.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ABVX,2026-01-06,123.5224,,,2026-01-14,124.9975,rsi2_gt_70,1680,207517.55,2478.25,0.011942,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:123.5100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-05 00:00:00; filter_close=123.2300; filter_ma50=115.9527; filter_avg_value_10=241.64; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AA,2026-01-20,59.6383,,,2026-01-21,63.7592,rsi2_gt_70,3820,227818.31,15741.8,0.069098,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:59.6323; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-16 00:00:00; filter_close=59.9718; filter_ma50=47.6941; filter_avg_value_10=643.81; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VERA,2026-01-05,48.2248,,,2026-01-22,48.7101,rsi2_gt_70,4196,202351.36,2036.34,0.010063,,,,13,96.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:48.2200; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-02 00:00:00; filter_close=48.6200; filter_ma50=37.3344; filter_avg_value_10=58.66; filter_adr20=5.95; rs_bucket=rs90_100
