strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low,DJT,2024-05-21,48.1848,47.84,0.3448,2024-05-21,47.8352,same_day_stop_loss_red_candle,207,9974.26,-72.37,-0.007255,-1.0139,-17.3274,0.595,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,IAG,2024-11-05,5.3305,5.27,0.0605,2024-11-06,4.9895,stop_loss,1897,10112.02,-646.94,-0.063977,-5.6338,-5.6256,1.478,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PCT,2024-11-05,12.5913,12.13,0.4613,2024-11-07,12.1288,stop_loss,802,10098.19,-370.9,-0.03673,-1.0026,-1.4986,3.7045,2,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:12.5900; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=12.5100; filter_ma50=9.2122; filter_avg_value_10=56.40; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,EVGO,2024-11-07,6.6907,6.44,0.2507,2024-11-07,6.4394,same_day_stop_loss_red_candle,1525,10203.27,-383.25,-0.037562,-1.0026,-3.6728,0.9348,0,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=1.0; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SE,2024-11-01,94.4895,92.5,1.9895,2024-11-08,93.7406,3_day_low,106,10015.88,-79.38,-0.007925,-0.3764,-0.6481,1.1966,5,93.0,entry=rsi2_next_open; setup_rsi2=2.14; raw_entry=open:94.4800; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=94.0500; filter_ma50=89.7818; filter_avg_value_10=248.79; filter_adr20=2.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,EVGO,2024-11-08,6.1806,5.77,0.4106,2024-11-08,5.7694,same_day_stop_loss_red_candle,1655,10228.92,-680.53,-0.06653,-1.0014,-1.6819,0.0228,0,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.1800; slippage_bps=1.0; decision_date=2024-11-07 00:00:00; filter_close=6.1300; filter_ma50=6.0045; filter_avg_value_10=41.11; filter_adr20=8.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CORZ,2024-11-05,12.7313,12.51,0.2213,2024-11-13,16.0384,3_day_low,794,10108.63,2625.86,0.259764,14.9459,-0.5029,23.9466,6,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TPG,2024-11-05,58.5752,55.7799,2.7953,2024-11-13,61.5586,3_day_low,172,10074.94,513.14,0.050933,1.0673,-0.8225,2.7103,6,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,JANX,2024-11-13,52.9253,51.995,0.9303,2024-11-13,51.9898,same_day_stop_loss_red_candle,193,10214.58,-180.55,-0.017676,-1.0056,-1.0699,0.8435,0,91.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:52.9200; slippage_bps=1.0; decision_date=2024-11-12 00:00:00; filter_close=52.8400; filter_ma50=49.3124; filter_avg_value_10=39.00; filter_adr20=5.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PLTR,2024-11-01,41.9342,40.9,1.0342,2024-11-14,58.5641,3_day_low,240,10064.21,3991.19,0.396573,16.0801,-0.8724,20.7464,9,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CRMD,2024-11-05,9.581,9.4,0.181,2024-11-14,11.2689,3_day_low,1054,10098.33,1779.06,0.176174,9.3276,-0.0053,15.5784,7,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VRT,2024-11-05,107.2901,104.3751,2.915,2024-11-14,121.0003,3_day_low,94,10085.27,1288.76,0.127786,4.7033,-0.1543,7.806,7,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:107.2794; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=106.0019; filter_ma50=97.1892; filter_avg_value_10=777.03; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,NVDA,2024-11-01,134.6601,132.0576,2.6024,2024-11-15,144.7981,3_day_low,74,9964.85,750.21,0.075286,3.8956,-0.0551,5.7833,10,92.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:134.6466; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=132.7074; filter_ma50=125.1682; filter_avg_value_10=29533.93; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,NNE,2024-11-05,17.4717,16.58,0.8917,2024-11-15,21.4978,3_day_low,578,10098.67,2327.09,0.230435,4.5149,-0.6972,10.4382,8,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VST,2024-11-05,115.3434,110.5623,4.7811,2024-11-15,136.0752,3_day_low,87,10034.88,1803.67,0.17974,4.3362,-0.0895,6.9434,8,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,COMP,2024-11-18,6.3206,6.31,0.0106,2024-11-18,6.3094,same_day_stop_loss_red_candle,1615,10207.82,-18.19,-0.001782,-1.0593,-21.6918,-0.0594,0,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:6.3200; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=6.3200; filter_ma50=6.1276; filter_avg_value_10=31.79; filter_adr20=5.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RVMD,2024-11-18,55.3155,54.89,0.4255,2024-11-18,54.8845,same_day_stop_loss_red_candle,184,10178.06,-79.31,-0.007792,-1.0129,-3.82,1.491,0,90.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:55.3100; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=55.1300; filter_ma50=49.1404; filter_avg_value_10=101.91; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LEU,2024-11-18,72.0072,68.65,3.3572,2024-11-19,68.6431,stop_loss,141,10153.02,-474.33,-0.046718,-1.002,-2.2183,2.1931,1,92.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:72.0000; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=70.1600; filter_ma50=69.2742; filter_avg_value_10=201.07; filter_adr20=12.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,EXEL,2024-11-18,34.1534,34.06,0.0934,2024-11-19,34.0566,stop_loss,298,10177.72,-28.85,-0.002835,-1.0365,-3.5692,5.1018,1,92.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:34.1500; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=34.4500; filter_ma50=29.0432; filter_avg_value_10=82.15; filter_adr20=2.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,POWL,2024-11-18,95.5164,89.3206,6.1958,2024-11-20,89.1355,stop_loss,106,10124.74,-676.37,-0.066804,-1.0299,-1.9175,1.3039,2,96.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:95.5069; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=92.2895; filter_ma50=82.1559; filter_avg_value_10=147.11; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,HRI,2024-11-20,210.1601,208.2415,1.9185,2024-11-20,208.2207,same_day_stop_loss_red_candle,48,10087.68,-93.09,-0.009228,-1.0109,-2.1463,0.2173,0,92.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:210.1391; slippage_bps=1.0; decision_date=2024-11-19 00:00:00; filter_close=209.7498; filter_ma50=177.8770; filter_avg_value_10=90.08; filter_adr20=3.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LBRDK,2024-11-20,81.0943,80.927,0.1673,2024-11-21,80.9189,stop_loss,126,10217.88,-22.1,-0.002163,-1.0484,-2.0634,8.1233,1,90.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:81.0861; slippage_bps=1.0; decision_date=2024-11-19 00:00:00; filter_close=81.1049; filter_ma50=74.5180; filter_avg_value_10=205.23; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,EWTX,2024-11-19,30.373,29.821,0.552,2024-11-26,31.5568,3_day_low,337,10235.71,398.94,0.038976,2.1444,-0.7482,4.7587,5,91.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:30.3700; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=30.7900; filter_ma50=29.7803; filter_avg_value_10=29.34; filter_adr20=5.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LUMN,2024-11-20,7.7508,7.35,0.4008,2024-11-26,7.5192,3_day_low,1321,10238.77,-305.85,-0.029871,-0.5777,-0.9002,1.3455,4,98.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:7.7500; slippage_bps=1.0; decision_date=2024-11-19 00:00:00; filter_close=7.7400; filter_ma50=7.0304; filter_avg_value_10=193.83; filter_adr20=8.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,AGX,2024-11-18,135.9912,125.6091,10.3821,2024-11-27,153.3354,3_day_low,74,10063.35,1283.47,0.127539,1.6706,-0.2338,2.6565,7,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:135.9776; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=135.1762; filter_ma50=116.1938; filter_avg_value_10=49.19; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CRDO,2024-11-18,40.154,39.18,0.974,2024-11-27,45.7954,3_day_low,254,10199.12,1432.92,0.140494,5.7919,-0.2095,8.7226,7,93.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:40.1500; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=39.7600; filter_ma50=35.6163; filter_avg_value_10=119.13; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ADMA,2024-11-18,19.0419,19.02,0.0219,2024-11-29,20.9779,3_day_low,535,10187.42,1035.76,0.10167,88.3837,-6.4784,143.7194,9,96.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:19.0400; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=19.0400; filter_ma50=18.5429; filter_avg_value_10=90.70; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CORT,2024-11-18,52.0052,51.51,0.4952,2024-12-02,57.2943,3_day_low,196,10193.02,1036.66,0.101703,10.6806,-0.6365,15.2156,10,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:52.0000; slippage_bps=1.0; decision_date=2024-11-15 00:00:00; filter_close=51.8300; filter_ma50=46.4612; filter_avg_value_10=63.52; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LUMN,2024-12-02,7.3007,7.29,0.0107,2024-12-02,7.2893,same_day_stop_loss_red_candle,1412,10308.63,-16.18,-0.00157,-1.0679,-29.8903,3.6598,0,97.0,entry=rsi2_next_open; setup_rsi2=4.84; raw_entry=open:7.3000; slippage_bps=1.0; decision_date=2024-11-29 00:00:00; filter_close=7.3400; filter_ma50=7.2354; filter_avg_value_10=96.15; filter_adr20=8.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ROOT,2024-12-04,92.7293,91.98,0.7493,2024-12-04,91.9708,same_day_stop_loss_red_candle,111,10292.95,-84.19,-0.008179,-1.0123,-4.9639,2.6569,0,97.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:92.7200; slippage_bps=1.0; decision_date=2024-12-03 00:00:00; filter_close=92.8600; filter_ma50=62.1932; filter_avg_value_10=52.01; filter_adr20=11.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PTON,2024-11-19,7.4307,7.36,0.0707,2024-12-05,9.3591,3_day_low,1376,10224.7,2653.37,0.259506,27.2582,-1.7068,41.9726,12,97.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:7.4300; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=7.5800; filter_ma50=5.8656; filter_avg_value_10=154.40; filter_adr20=8.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,COMP,2024-11-19,6.1306,6.09,0.0406,2024-12-05,6.9393,3_day_low,1670,10238.12,1350.52,0.131911,19.9122,-1.4925,38.3963,12,90.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:6.1300; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=6.1900; filter_ma50=6.1334; filter_avg_value_10=28.97; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TVTX,2024-11-19,17.3917,16.86,0.5317,2024-12-09,19.0681,3_day_low,588,10226.34,985.7,0.096388,3.1526,-0.7837,4.8864,14,96.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:17.3900; slippage_bps=1.0; decision_date=2024-11-18 00:00:00; filter_close=17.3900; filter_ma50=16.3605; filter_avg_value_10=28.73; filter_adr20=6.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LB,2024-12-09,63.7901,62.7421,1.0479,2024-12-09,62.7359,same_day_stop_loss_red_candle,161,10270.2,-169.73,-0.016526,-1.006,-2.5619,1.4422,0,96.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:63.7837; slippage_bps=1.0; decision_date=2024-12-06 00:00:00; filter_close=63.5952; filter_ma50=58.5249; filter_avg_value_10=44.88; filter_adr20=10.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,IESC,2024-12-09,268.1968,264.11,4.0868,2024-12-09,264.0836,same_day_stop_loss_red_candle,38,10191.48,-156.3,-0.015337,-1.0065,-4.1442,-0.0066,0,92.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:268.1700; slippage_bps=1.0; decision_date=2024-12-06 00:00:00; filter_close=268.1700; filter_ma50=244.1556; filter_avg_value_10=64.69; filter_adr20=7.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ROOT,2024-12-05,91.2691,89.01,2.2591,2024-12-10,89.0011,stop_loss,112,10222.14,-254.02,-0.02485,-1.0039,-4.01,6.0735,3,96.0,entry=rsi2_next_open; setup_rsi2=2.08; raw_entry=open:91.2600; slippage_bps=1.0; decision_date=2024-12-04 00:00:00; filter_close=90.4500; filter_ma50=63.2132; filter_avg_value_10=49.26; filter_adr20=10.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,IESC,2024-12-10,253.2953,251.26,2.0353,2024-12-10,251.2349,same_day_stop_loss_red_candle,40,10131.81,-82.42,-0.008135,-1.0123,-2.6017,1.8202,0,90.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:253.2700; slippage_bps=1.0; decision_date=2024-12-09 00:00:00; filter_close=252.3500; filter_ma50=245.2086; filter_avg_value_10=70.63; filter_adr20=7.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SEZL,2024-12-11,54.8388,54.1667,0.6721,2024-12-11,54.1613,same_day_stop_loss_red_candle,188,10309.7,-127.38,-0.012356,-1.0081,-4.8831,0.9837,0,98.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:54.8333; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=54.2083; filter_ma50=47.4273; filter_avg_value_10=38.85; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TPL,2024-12-11,436.2732,428.0162,8.257,2024-12-11,427.9734,same_day_stop_loss_red_candle,23,10034.28,-190.89,-0.019024,-1.0052,-4.9284,-0.0053,0,91.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:436.2296; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=428.8997; filter_ma50=411.8887; filter_avg_value_10=347.55; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CRS,2024-12-10,183.7668,178.5937,5.1731,2024-12-12,178.5758,stop_loss,56,10290.94,-290.69,-0.028247,-1.0035,-1.4694,0.3215,2,90.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:183.7484; slippage_bps=1.0; decision_date=2024-12-09 00:00:00; filter_close=183.2906; filter_ma50=169.8786; filter_avg_value_10=118.39; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,IESC,2024-12-11,257.2057,248.0,9.2057,2024-12-12,247.9752,stop_loss,40,10288.23,-369.22,-0.035888,-1.0027,-1.0174,0.8727,1,90.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:257.1800; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=252.1800; filter_ma50=246.2598; filter_avg_value_10=69.57; filter_adr20=7.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,HNST,2024-12-12,7.1407,7.04,0.1007,2024-12-12,7.0393,same_day_stop_loss_red_candle,1442,10296.91,-146.24,-0.014203,-1.007,-2.8369,1.6809,0,96.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:7.1400; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=7.1400; filter_ma50=5.3764; filter_avg_value_10=25.80; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SEZL,2024-12-12,53.2903,51.5567,1.7337,2024-12-13,51.5515,stop_loss,193,10285.03,-335.59,-0.032629,-1.003,-1.1269,0.8295,1,98.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:53.2850; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=53.3433; filter_ma50=47.9484; filter_avg_value_10=36.86; filter_adr20=9.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LLYVK,2024-12-12,70.7471,70.37,0.3771,2024-12-13,70.363,stop_loss,145,10258.33,-55.7,-0.005429,-1.0187,-1.2917,2.925,1,93.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:70.7400; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=70.8400; filter_ma50=62.2805; filter_avg_value_10=27.96; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SEZL,2024-12-13,52.5036,52.0,0.5036,2024-12-13,51.9948,same_day_stop_loss_red_candle,196,10290.7,-99.72,-0.00969,-1.0103,-2.3172,4.4178,0,98.0,entry=rsi2_next_open; setup_rsi2=1.29; raw_entry=open:52.4983; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=52.6450; filter_ma50=48.4601; filter_avg_value_10=35.97; filter_adr20=9.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,INOD,2024-12-13,35.2035,34.41,0.7935,2024-12-13,34.4066,same_day_stop_loss_red_candle,293,10314.63,-233.51,-0.022639,-1.0043,-1.252,2.2765,0,96.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:35.2000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=35.0300; filter_ma50=29.9906; filter_avg_value_10=92.66; filter_adr20=10.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,DUOL,2024-12-13,340.534,336.21,4.3241,2024-12-13,336.1764,same_day_stop_loss_red_candle,30,10216.02,-130.73,-0.012797,-1.0078,-1.5192,1.0051,0,90.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:340.5000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=339.5200; filter_ma50=314.9831; filter_avg_value_10=193.41; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TOST,2024-12-06,37.9338,37.2,0.7338,2024-12-16,37.6762,3_day_low,272,10317.99,-70.06,-0.00679,-0.351,-0.9864,2.6114,6,92.0,entry=rsi2_next_open; setup_rsi2=1.76; raw_entry=open:37.9300; slippage_bps=1.0; decision_date=2024-12-05 00:00:00; filter_close=38.0200; filter_ma50=33.7940; filter_avg_value_10=405.02; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VST,2024-12-11,144.7272,138.1286,6.5986,2024-12-16,142.2195,3_day_low,71,10275.63,-178.04,-0.017327,-0.38,-0.4019,0.5102,3,92.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:144.7127; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=140.3299; filter_ma50=137.0090; filter_avg_value_10=726.12; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ROOT,2024-12-13,77.4977,75.078,2.4197,2024-12-16,75.0705,stop_loss,133,10307.2,-322.82,-0.03132,-1.0031,-1.1918,0.6514,1,94.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:77.4900; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=76.2600; filter_ma50=69.1246; filter_avg_value_10=33.13; filter_adr20=10.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,VSCO,2024-11-22,34.6935,34.5,0.1935,2024-12-17,45.4954,3_day_low,296,10269.27,3197.39,0.311355,55.8335,-0.0179,72.5524,17,92.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:34.6900; slippage_bps=1.0; decision_date=2024-11-21 00:00:00; filter_close=34.9700; filter_ma50=28.9778; filter_avg_value_10=64.86; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,AGX,2024-12-09,147.3106,135.0475,12.263,2024-12-17,140.564,3_day_low,70,10311.74,-472.26,-0.045798,-0.5502,-0.8152,0.6023,6,94.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:147.2959; slippage_bps=1.0; decision_date=2024-12-06 00:00:00; filter_close=145.5545; filter_ma50=132.6805; filter_avg_value_10=49.46; filter_adr20=6.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ROOT,2024-12-16,75.5576,75.1,0.4576,2024-12-17,75.0925,stop_loss,137,10351.39,-63.71,-0.006155,-1.0164,-7.2506,8.048,1,94.0,entry=rsi2_next_open; setup_rsi2=3.78; raw_entry=open:75.5500; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=76.2900; filter_ma50=69.8692; filter_avg_value_10=33.88; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CVNA,2024-12-11,47.8048,46.882,0.9228,2024-12-18,46.8773,stop_loss,215,10278.03,-199.41,-0.019401,-1.0051,-1.4747,4.219,5,94.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:47.8000; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=47.3040; filter_ma50=44.5595; filter_avg_value_10=510.67; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,HNST,2024-12-13,6.8707,6.855,0.0157,2024-12-18,6.8543,stop_loss,1501,10312.9,-24.57,-0.002383,-1.0437,-30.0052,39.4797,3,96.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.8700; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=6.9500; filter_ma50=5.4452; filter_avg_value_10=25.67; filter_adr20=7.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SEZL,2024-12-16,51.7118,51.3367,0.3752,2024-12-18,51.3315,stop_loss,200,10342.37,-76.06,-0.007354,-1.0137,-37.8807,11.3134,2,97.0,entry=rsi2_next_open; setup_rsi2=0.64; raw_entry=open:51.7067; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=51.5017; filter_ma50=48.9948; filter_avg_value_10=35.54; filter_adr20=9.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,INOD,2024-12-16,34.8735,34.21,0.6635,2024-12-18,34.2066,stop_loss,296,10322.55,-197.4,-0.019124,-1.0052,-2.2057,7.5458,2,96.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:34.8700; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=34.5000; filter_ma50=30.3670; filter_avg_value_10=94.62; filter_adr20=10.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SFM,2024-12-18,138.2538,137.76,0.4938,2024-12-18,137.7462,same_day_stop_loss_red_candle,74,10230.78,-37.56,-0.003672,-1.0279,-8.4316,1.6325,0,90.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:138.2400; slippage_bps=1.0; decision_date=2024-12-17 00:00:00; filter_close=138.6000; filter_ma50=135.4394; filter_avg_value_10=175.11; filter_adr20=2.58; rs_bucket=rs90_100
