strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,INTA,2024-12-19,65.44,,,2024-12-24,66.06,rsi2_gt_70,861,56343.84,533.82,0.009474,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:65.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-18 00:00:00; filter_close=64.4300; filter_ma50=57.3374; filter_avg_value_10=44.71; filter_adr20=3.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,HIMS,2024-12-20,26.04,,,2024-12-24,28.15,rsi2_gt_70,2217,57730.68,4677.87,0.081029,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:26.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=26.3600; filter_ma50=25.3838; filter_avg_value_10=412.02; filter_adr20=10.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,SITM,2024-12-20,211.52,,,2024-12-24,227.17,rsi2_gt_70,273,57744.96,4272.45,0.073988,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.05; raw_entry=open:211.5200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=216.0900; filter_ma50=205.1135; filter_avg_value_10=70.44; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,UPWK,2024-12-20,16.01,,,2024-12-24,16.74,rsi2_gt_70,3612,57828.12,2636.76,0.045596,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:16.0100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=16.2400; filter_ma50=14.6408; filter_avg_value_10=28.88; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,IESC,2024-12-09,268.17,,,2024-12-26,217.99,rsi2_gt_70,211,56583.87,-10587.98,-0.18712,,,,13,92.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:268.1700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-06 00:00:00; filter_close=268.1700; filter_ma50=244.1556; filter_avg_value_10=64.69; filter_adr20=7.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,ROOT,2024-12-13,77.49,,,2024-12-26,76.08,rsi2_gt_70,725,56180.25,-1022.25,-0.018196,,,,9,94.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:77.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-12 00:00:00; filter_close=76.2600; filter_ma50=69.1246; filter_avg_value_10=33.13; filter_adr20=10.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,UPST,2024-12-20,66.0,,,2024-12-26,72.03,rsi2_gt_70,873,57618.0,5264.19,0.091364,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:66.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=67.2300; filter_ma50=64.7157; filter_avg_value_10=536.95; filter_adr20=8.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,UNFI,2024-12-24,25.85,,,2024-12-26,27.26,rsi2_gt_70,2260,58421.0,3186.6,0.054545,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:25.8500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-23 00:00:00; filter_close=25.6500; filter_ma50=23.1588; filter_avg_value_10=34.45; filter_adr20=4.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,SEZL,2024-12-16,51.7067,,,2025-01-02,45.465,rsi2_gt_70,1114,57601.23,-6953.22,-0.120713,,,,13,97.0,entry=rsi2_next_open; setup_rsi2=0.64; raw_entry=open:51.7067; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-13 00:00:00; filter_close=51.5017; filter_ma50=48.9948; filter_avg_value_10=35.54; filter_adr20=9.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,SFM,2024-12-18,138.24,,,2025-01-02,132.96,rsi2_gt_70,401,55434.24,-2117.28,-0.038194,,,,11,90.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:138.2400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-17 00:00:00; filter_close=138.6000; filter_ma50=135.4394; filter_avg_value_10=175.11; filter_adr20=2.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,MSTR,2024-12-20,319.37,,,2025-01-03,339.66,rsi2_gt_70,179,57167.23,3631.91,0.063531,,,,10,96.0,entry=rsi2_next_open; setup_rsi2=3.41; raw_entry=open:319.3700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=326.4600; filter_ma50=314.1056; filter_avg_value_10=9309.38; filter_adr20=12.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,CAN,2024-12-24,2.188,,,2025-01-03,2.32,rsi2_gt_70,26664,58340.83,3519.65,0.060329,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:2.1880; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-23 00:00:00; filter_close=2.0600; filter_ma50=1.7627; filter_avg_value_10=60.23; filter_adr20=15.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,DOCS,2024-12-31,53.79,,,2025-01-03,55.22,rsi2_gt_70,1075,57824.25,1537.25,0.026585,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:53.7900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-30 00:00:00; filter_close=53.4600; filter_ma50=50.3018; filter_avg_value_10=147.00; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,BE,2025-01-02,22.51,,,2025-01-03,24.32,rsi2_gt_70,2595,58413.45,4696.95,0.080409,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:22.5100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=22.2100; filter_ma50=19.5120; filter_avg_value_10=112.33; filter_adr20=7.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,ARQT,2025-01-02,14.2,,,2025-01-03,14.62,rsi2_gt_70,4120,58504.0,1730.4,0.029577,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:14.2000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=13.9300; filter_ma50=11.3077; filter_avg_value_10=34.51; filter_adr20=7.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,RBRK,2025-01-02,65.72,,,2025-01-06,68.5,rsi2_gt_70,888,58359.36,2468.64,0.042301,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.49; raw_entry=open:65.7200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=65.3600; filter_ma50=53.1002; filter_avg_value_10=245.90; filter_adr20=6.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,DXYZ,2025-01-03,56.265,,,2025-01-06,61.78,rsi2_gt_70,1055,59359.57,5818.32,0.098018,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:56.2650; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=57.1600; filter_ma50=41.6466; filter_avg_value_10=88.80; filter_adr20=14.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,UAL,2025-01-03,95.4,,,2025-01-06,98.57,rsi2_gt_70,625,59625.0,1981.25,0.033228,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.02; raw_entry=open:95.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=95.4300; filter_ma50=91.1548; filter_avg_value_10=452.87; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,JANX,2024-12-19,54.55,,,2025-01-07,57.81,rsi2_gt_70,1032,56295.6,3364.32,0.059762,,,,13,91.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:54.5500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-18 00:00:00; filter_close=55.1300; filter_ma50=53.5433; filter_avg_value_10=83.06; filter_adr20=8.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,ALK,2025-01-03,64.3,,,2025-01-07,65.52,rsi2_gt_70,931,59863.3,1135.81,0.018973,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:64.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=64.3000; filter_ma50=55.3154; filter_avg_value_10=197.10; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,TSLA,2025-01-03,381.48,,,2025-01-13,403.31,rsi2_gt_70,156,59510.88,3405.48,0.057224,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:381.4800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=379.2800; filter_ma50=349.3916; filter_avg_value_10=40205.61; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,AXON,2025-01-02,604.07,,,2025-01-14,579.8,rsi2_gt_70,96,57990.72,-2329.92,-0.040177,,,,8,92.0,entry=rsi2_next_open; setup_rsi2=4.03; raw_entry=open:604.0700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=594.3200; filter_ma50=576.9822; filter_avg_value_10=900.79; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,CIEN,2025-01-03,83.64,,,2025-01-14,83.48,rsi2_gt_70,715,59802.6,-114.4,-0.001913,,,,7,91.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:83.6400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=83.2400; filter_ma50=73.6926; filter_avg_value_10=149.64; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,AISP,2025-01-10,4.54,,,2025-01-15,5.13,rsi2_gt_70,13172,59800.88,7771.48,0.129956,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:4.5400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=4.5500; filter_ma50=3.4971; filter_avg_value_10=26.72; filter_adr20=20.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,AIRE,2025-01-10,42.4,,,2025-01-15,45.0,rsi2_gt_70,1411,59826.4,3668.6,0.061321,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:42.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=44.7500; filter_ma50=34.0005; filter_avg_value_10=51.19; filter_adr20=22.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,GRRR,2025-01-13,13.46,,,2025-01-15,15.82,rsi2_gt_70,4359,58672.14,10287.24,0.175334,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.59; raw_entry=open:13.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-10 00:00:00; filter_close=11.6500; filter_ma50=8.9679; filter_avg_value_10=103.14; filter_adr20=22.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,GDYN,2025-01-13,19.97,,,2025-01-15,21.06,rsi2_gt_70,2922,58352.34,3184.98,0.054582,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:19.9700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-10 00:00:00; filter_close=20.3400; filter_ma50=18.9382; filter_avg_value_10=53.04; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,DOCS,2025-01-13,51.39,,,2025-01-15,52.97,rsi2_gt_70,1137,58430.43,1796.46,0.030745,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:51.3900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-10 00:00:00; filter_close=52.1000; filter_ma50=52.0448; filter_avg_value_10=90.46; filter_adr20=3.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,EOSE,2025-01-14,4.87,,,2025-01-15,5.2,rsi2_gt_70,12175,59292.25,4017.75,0.067762,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:4.8700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=4.7400; filter_ma50=3.5440; filter_avg_value_10=49.52; filter_adr20=10.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,DXYZ,2025-01-14,53.06,,,2025-01-15,55.28,rsi2_gt_70,1114,59108.84,2473.08,0.041839,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.56; raw_entry=open:53.0600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=48.4900; filter_ma50=47.1696; filter_avg_value_10=70.63; filter_adr20=10.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,REAL,2025-01-14,8.33,,,2025-01-15,9.01,rsi2_gt_70,7073,58918.09,4809.64,0.081633,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:8.3300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=8.1500; filter_ma50=6.7674; filter_avg_value_10=40.23; filter_adr20=9.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,BTDR,2025-01-14,18.31,,,2025-01-15,20.84,rsi2_gt_70,3214,58848.34,8131.42,0.138176,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:18.3100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=17.1100; filter_ma50=15.9497; filter_avg_value_10=179.04; filter_adr20=15.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,DAVE,2025-01-14,83.51,,,2025-01-15,86.79,rsi2_gt_70,706,58958.06,2315.68,0.039277,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:83.5100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=81.8700; filter_ma50=80.1200; filter_avg_value_10=39.44; filter_adr20=8.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,BBAI,2025-01-14,3.17,,,2025-01-15,3.39,rsi2_gt_70,18585,58914.45,4088.7,0.069401,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:3.1700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=2.9800; filter_ma50=2.7426; filter_avg_value_10=195.70; filter_adr20=18.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,UMAC,2025-01-10,12.84,,,2025-01-16,13.47,rsi2_gt_70,4672,59988.48,2943.36,0.049065,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:12.8400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=12.3800; filter_ma50=8.6020; filter_avg_value_10=63.73; filter_adr20=19.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,KC,2025-01-14,9.61,,,2025-01-16,9.91,rsi2_gt_70,6134,58947.74,1840.2,0.031218,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:9.6100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=9.1500; filter_ma50=7.4436; filter_avg_value_10=37.62; filter_adr20=6.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,ACHR,2025-01-14,8.68,,,2025-01-16,9.09,rsi2_gt_70,6798,59006.64,2787.18,0.047235,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:8.6800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=8.2300; filter_ma50=7.2306; filter_avg_value_10=398.19; filter_adr20=12.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,LUNR,2025-01-15,17.65,,,2025-01-16,19.06,rsi2_gt_70,3544,62551.6,4997.04,0.079887,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:17.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=16.8100; filter_ma50=13.8064; filter_avg_value_10=292.67; filter_adr20=12.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,EOSE,2025-01-15,4.68,,,2025-01-16,6.16,rsi2_gt_70,13424,62824.32,19867.52,0.316239,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:4.6800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=4.6000; filter_ma50=3.5672; filter_avg_value_10=46.38; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,RUM,2025-01-15,10.89,,,2025-01-16,12.25,rsi2_gt_70,5805,63216.45,7894.8,0.124885,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:10.8900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=10.2100; filter_ma50=8.5670; filter_avg_value_10=65.58; filter_adr20=14.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_no_stop,BE,2025-01-15,23.25,,,2025-01-16,23.56,rsi2_gt_70,2718,63193.5,842.58,0.013333,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:23.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=22.3000; filter_ma50=21.7880; filter_avg_value_10=123.01; filter_adr20=7.19; rs_bucket=rs90_100
