strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SIDU,2022-07-01,344.344,,,2022-07-06,361.638,rsi2_gt_60,160,55095.04,2767.04,0.050223,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.72; raw_entry=open:344.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-30 00:00:00; filter_close=330.0000; filter_ma50=253.7400; filter_avg_value_10=97.39; filter_adr20=23.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CRK,2022-06-14,17.6498,,,2022-07-07,11.5536,rsi2_gt_60,5455,96279.72,-33254.69,-0.345397,,,,17,99.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:17.6322; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-13 00:00:00; filter_close=17.3383; filter_ma50=16.1668; filter_avg_value_10=58.69; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VIPS,2022-07-01,8.9151,,,2022-07-07,9.4923,rsi2_gt_60,6246,55683.81,3604.84,0.064738,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.53; raw_entry=open:8.9062; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-30 00:00:00; filter_close=8.9243; filter_ma50=8.0383; filter_avg_value_10=65.71; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,EVH,2022-07-13,28.8889,,,2022-07-14,31.5684,rsi2_gt_60,1949,56304.39,5222.42,0.092753,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:28.8600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-12 00:00:00; filter_close=29.3700; filter_ma50=29.3466; filter_avg_value_10=39.07; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AGIG,2022-06-24,50.5505,,,2022-07-15,39.0609,rsi2_gt_60,920,46506.46,-10570.43,-0.22729,,,,15,99.0,entry=rsi2_next_open; setup_rsi2=0.46; raw_entry=open:50.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-23 00:00:00; filter_close=47.9000; filter_ma50=43.3660; filter_avg_value_10=75.75; filter_adr20=21.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,JAZZ,2022-07-13,152.7826,,,2022-07-15,157.2826,rsi2_gt_60,370,56529.57,1664.97,0.029453,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:152.6300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-12 00:00:00; filter_close=154.5000; filter_ma50=150.7946; filter_avg_value_10=70.05; filter_adr20=2.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CHEF,2022-07-15,36.7567,,,2022-07-18,38.2717,rsi2_gt_60,1535,56421.57,2325.48,0.041216,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:36.7200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=36.5000; filter_ma50=36.1010; filter_avg_value_10=27.24; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CI,2022-07-15,251.6918,,,2022-07-19,256.399,rsi2_gt_60,225,56630.65,1059.13,0.018702,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:251.4403; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=247.5989; filter_ma50=244.2885; filter_avg_value_10=617.45; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NRSN,2022-07-13,2.4024,,,2022-07-25,1.9381,rsi2_gt_60,23453,56343.49,-10890.17,-0.193282,,,,8,99.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:2.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-12 00:00:00; filter_close=2.4300; filter_ma50=1.7685; filter_avg_value_10=41.24; filter_adr20=12.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,LEGN,2022-07-19,50.6506,,,2022-07-25,50.4495,rsi2_gt_60,1116,56526.07,-224.43,-0.00397,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=1.33; raw_entry=open:50.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-18 00:00:00; filter_close=50.0600; filter_ma50=46.0946; filter_avg_value_10=35.22; filter_adr20=5.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,UTHR,2022-07-21,226.3661,,,2022-07-25,227.752,rsi2_gt_60,247,55912.44,342.31,0.006122,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:226.1400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-20 00:00:00; filter_close=226.1300; filter_ma50=221.4050; filter_avg_value_10=106.30; filter_adr20=3.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VRTX,2022-07-15,286.3661,,,2022-07-26,287.9318,rsi2_gt_60,196,56127.75,306.88,0.005468,,,,7,96.0,entry=rsi2_next_open; setup_rsi2=4.03; raw_entry=open:286.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=286.1500; filter_ma50=268.4374; filter_avg_value_10=442.96; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ALKS,2022-07-15,30.2602,,,2022-07-26,29.3606,rsi2_gt_60,1874,56707.67,-1685.89,-0.029729,,,,7,93.0,entry=rsi2_next_open; setup_rsi2=3.44; raw_entry=open:30.2300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=29.6800; filter_ma50=29.0486; filter_avg_value_10=43.83; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,UTHR,2022-07-25,226.6764,,,2022-07-26,231.2086,rsi2_gt_60,245,55535.73,1110.37,0.019994,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:226.4500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-22 00:00:00; filter_close=225.4500; filter_ma50=223.2842; filter_avg_value_10=100.84; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DQ,2022-07-25,59.6496,,,2022-07-27,64.3656,rsi2_gt_60,932,55593.42,4395.29,0.079061,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=1.75; raw_entry=open:59.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-22 00:00:00; filter_close=59.7200; filter_ma50=59.0046; filter_avg_value_10=107.69; filter_adr20=7.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DLTR,2022-07-27,158.0179,,,2022-07-29,165.1946,rsi2_gt_60,355,56096.34,2547.76,0.045418,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:157.8600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-26 00:00:00; filter_close=157.8200; filter_ma50=157.7916; filter_avg_value_10=373.03; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,OLLI,2022-07-26,61.101,,,2022-08-01,61.2187,rsi2_gt_60,909,55540.85,106.97,0.001926,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.90; raw_entry=open:61.0400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-25 00:00:00; filter_close=63.5900; filter_ma50=56.4880; filter_avg_value_10=89.86; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PLRX,2022-07-26,17.6376,,,2022-08-02,17.2727,rsi2_gt_60,3150,55558.51,-1149.47,-0.020689,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:17.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-25 00:00:00; filter_close=17.1100; filter_ma50=9.4830; filter_avg_value_10=45.34; filter_adr20=11.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,HRMY,2022-07-27,50.7307,,,2022-08-02,55.3646,rsi2_gt_60,1105,56057.4,5120.46,0.091343,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:50.6800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-26 00:00:00; filter_close=50.6000; filter_ma50=47.4839; filter_avg_value_10=26.40; filter_adr20=5.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VERU,2022-07-25,145.8457,,,2022-08-03,122.9769,rsi2_gt_60,384,56004.75,-8781.62,-0.156801,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:145.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-22 00:00:00; filter_close=140.9000; filter_ma50=134.9840; filter_avg_value_10=164.25; filter_adr20=11.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AXSM,2022-07-27,37.7077,,,2022-08-03,38.0419,rsi2_gt_60,1484,55958.18,496.03,0.008864,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:37.6700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-26 00:00:00; filter_close=37.4400; filter_ma50=32.5530; filter_avg_value_10=35.69; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CNR,2022-08-04,55.8876,,,2022-08-05,57.001,rsi2_gt_60,1013,56614.09,1127.95,0.019923,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:55.8317; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-03 00:00:00; filter_close=53.0839; filter_ma50=49.5859; filter_avg_value_10=32.35; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TPL,2022-08-05,176.2199,,,2022-08-08,182.8086,rsi2_gt_60,324,57095.25,2134.73,0.037389,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=0.94; raw_entry=open:176.0439; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-04 00:00:00; filter_close=175.5700; filter_ma50=173.7420; filter_avg_value_10=49.30; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VET,2022-08-05,19.6042,,,2022-08-09,21.616,rsi2_gt_60,2894,56734.69,5821.9,0.102616,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:19.5847; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-04 00:00:00; filter_close=20.0298; filter_ma50=19.5545; filter_avg_value_10=44.17; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SQM,2022-08-08,82.4137,,,2022-08-09,83.9988,rsi2_gt_60,695,57277.49,1101.67,0.019234,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:82.3313; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-05 00:00:00; filter_close=80.0621; filter_ma50=79.9069; filter_avg_value_10=107.16; filter_adr20=4.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,IRTC,2022-08-10,145.6855,,,2022-08-11,151.6482,rsi2_gt_60,395,57545.79,2355.25,0.040928,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:145.5400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-09 00:00:00; filter_close=141.6500; filter_ma50=134.4115; filter_avg_value_10=58.86; filter_adr20=5.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ALNY,2022-08-22,216.236,,,2022-08-24,220.779,rsi2_gt_60,269,58167.49,1222.06,0.021009,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:216.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=215.9700; filter_ma50=164.1600; filter_avg_value_10=205.56; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BE,2022-08-22,24.4745,,,2022-08-24,25.6443,rsi2_gt_60,2382,58298.14,2786.65,0.0478,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:24.4500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=25.5400; filter_ma50=19.8312; filter_avg_value_10=179.07; filter_adr20=7.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ALLO,2022-08-22,14.4845,,,2022-08-24,15.2847,rsi2_gt_60,4025,58299.99,3220.93,0.055247,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:14.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=14.8100; filter_ma50=12.9000; filter_avg_value_10=28.79; filter_adr20=7.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BFLY,2022-08-22,5.3654,,,2022-08-24,5.7343,rsi2_gt_60,10860,58267.81,4006.25,0.068756,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:5.3600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=5.5800; filter_ma50=4.4852; filter_avg_value_10=35.94; filter_adr20=11.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,LNTH,2022-08-23,80.8207,,,2022-08-24,82.7971,rsi2_gt_60,716,57867.65,1415.09,0.024454,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:80.7400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=80.7400; filter_ma50=70.8120; filter_avg_value_10=76.52; filter_adr20=5.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PLUG,2022-08-23,26.5866,,,2022-08-24,27.4925,rsi2_gt_60,2178,57905.53,1973.1,0.034074,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:26.5600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=26.3800; filter_ma50=20.2264; filter_avg_value_10=727.47; filter_adr20=6.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,CYTK,2022-08-23,48.6586,,,2022-08-24,53.2067,rsi2_gt_60,1188,57806.43,5403.18,0.09347,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:48.6100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=48.6600; filter_ma50=44.6100; filter_avg_value_10=56.89; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BNGO,2022-08-22,1525.524,,,2022-08-25,1714.284,rsi2_gt_60,38,57969.91,7172.88,0.123735,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.89; raw_entry=open:1524.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=1596.0000; filter_ma50=1162.8000; filter_avg_value_10=66.16; filter_adr20=12.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,WING,2022-08-22,121.9174,,,2022-08-25,122.8924,rsi2_gt_60,476,58032.68,464.11,0.007997,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:121.7956; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=124.1664; filter_ma50=99.6114; filter_avg_value_10=69.83; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,RBC,2022-08-23,247.7831,,,2022-08-25,252.4245,rsi2_gt_60,234,57981.25,1086.08,0.018732,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:247.5356; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=246.9066; filter_ma50=213.7072; filter_avg_value_10=38.78; filter_adr20=3.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,KNSL,2022-08-23,265.4939,,,2022-08-25,267.3465,rsi2_gt_60,219,58143.17,405.71,0.006978,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:265.2287; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=267.9024; filter_ma50=236.3487; filter_avg_value_10=39.74; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,RGEN,2022-08-23,224.3842,,,2022-08-25,237.4123,rsi2_gt_60,259,58115.5,3374.3,0.058062,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=1.60; raw_entry=open:224.1600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=225.7300; filter_ma50=193.2234; filter_avg_value_10=132.77; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BE,2022-08-24,24.6146,,,2022-08-25,27.3326,rsi2_gt_60,2442,60108.83,6637.48,0.110424,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.38; raw_entry=open:24.5900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-23 00:00:00; filter_close=24.1000; filter_ma50=20.1092; filter_avg_value_10=183.76; filter_adr20=6.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PLUG,2022-08-24,26.5866,,,2022-08-25,29.97,rsi2_gt_60,2270,60351.49,7680.41,0.127261,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:26.5600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-23 00:00:00; filter_close=26.1200; filter_ma50=20.4296; filter_avg_value_10=706.08; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,APLS,2022-08-29,54.3143,,,2022-08-31,60.4495,rsi2_gt_60,1110,60288.83,6810.11,0.112958,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:54.2600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-26 00:00:00; filter_close=55.8300; filter_ma50=54.4132; filter_avg_value_10=79.91; filter_adr20=5.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,LNG,2022-08-31,153.4705,,,2022-09-02,156.2826,rsi2_gt_60,402,61695.15,1130.46,0.018323,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:153.3172; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-30 00:00:00; filter_close=155.4562; filter_ma50=138.1644; filter_avg_value_10=418.61; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,AMR,2022-08-31,142.9146,,,2022-09-06,146.3372,rsi2_gt_60,423,60452.86,1447.76,0.023949,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:142.7718; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-30 00:00:00; filter_close=145.3701; filter_ma50=132.4977; filter_avg_value_10=80.19; filter_adr20=6.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BTU,2022-08-31,22.6936,,,2022-09-06,24.0912,rsi2_gt_60,2690,61045.65,3759.65,0.061588,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.75; raw_entry=open:22.6709; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-30 00:00:00; filter_close=23.3118; filter_ma50=21.3349; filter_avg_value_10=160.54; filter_adr20=6.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NFE,2022-09-02,49.8715,,,2022-09-06,51.4264,rsi2_gt_60,1205,60095.12,1873.64,0.031178,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=1.13; raw_entry=open:49.8216; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-09-01 00:00:00; filter_close=48.4826; filter_ma50=43.8925; filter_avg_value_10=53.44; filter_adr20=4.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DDS,2022-09-02,238.0711,,,2022-09-06,239.1613,rsi2_gt_60,249,59279.7,271.46,0.004579,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:237.8333; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-09-01 00:00:00; filter_close=234.9258; filter_ma50=205.0707; filter_avg_value_10=38.87; filter_adr20=4.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DK,2022-09-02,23.5285,,,2022-09-06,24.7855,rsi2_gt_60,2521,59315.27,3168.99,0.053426,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.49; raw_entry=open:23.5050; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-09-01 00:00:00; filter_close=22.7149; filter_ma50=22.2243; filter_avg_value_10=31.46; filter_adr20=4.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ALB,2022-09-02,250.2815,,,2022-09-06,253.4496,rsi2_gt_60,237,59316.72,750.84,0.012658,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:250.0315; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-09-01 00:00:00; filter_close=244.4380; filter_ma50=227.4664; filter_avg_value_10=334.61; filter_adr20=3.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,XPEL,2022-08-22,74.084,,,2022-09-07,68.4415,rsi2_gt_60,787,58304.12,-4440.66,-0.076164,,,,12,95.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:74.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=74.9900; filter_ma50=58.2074; filter_avg_value_10=28.21; filter_adr20=4.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PCTY,2022-08-23,248.7385,,,2022-09-07,246.3434,rsi2_gt_60,234,58204.81,-560.45,-0.009629,,,,11,94.0,entry=rsi2_next_open; setup_rsi2=2.62; raw_entry=open:248.4900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=248.4200; filter_ma50=203.7584; filter_avg_value_10=108.50; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,KNSL,2022-08-25,263.1559,,,2022-09-07,256.4985,rsi2_gt_60,234,61578.47,-1557.83,-0.025298,,,,9,90.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:262.8930; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-24 00:00:00; filter_close=263.8372; filter_ma50=238.1361; filter_avg_value_10=37.46; filter_adr20=3.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,VRDN,2022-08-31,21.5715,,,2022-09-07,22.4675,rsi2_gt_60,2795,60292.48,2504.21,0.041534,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:21.5500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-30 00:00:00; filter_close=21.7000; filter_ma50=15.3088; filter_avg_value_10=25.05; filter_adr20=9.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,HRB,2022-08-31,40.1142,,,2022-09-07,40.2346,rsi2_gt_60,1508,60492.29,181.44,0.002999,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:40.0742; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-30 00:00:00; filter_close=39.9584; filter_ma50=35.7161; filter_avg_value_10=76.13; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PBF,2022-08-31,29.4003,,,2022-09-07,30.416,rsi2_gt_60,2067,60770.46,2099.47,0.034548,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.99; raw_entry=open:29.3709; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-30 00:00:00; filter_close=30.3120; filter_ma50=28.3915; filter_avg_value_10=62.93; filter_adr20=5.56; rs_bucket=rs90_100
