strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,TARS,2025-12-19,77.59,77.135,0.455,2025-12-30,80.763,ma10_break,129,10009.11,409.32,0.040895,6.9737,0.0,14.2419,7,90.0,setup_rsi2=3.30; next_open_entry; avg_value_10=47.5042M; adr20=4.0743; close_gt_ma50=True
rsi2,OLMA,2025-12-30,25.49,25.39,0.1,2025-12-30,25.39,same_day_stop_loss,393,10017.57,-39.3,-0.003923,-1.0,-5.2,5.0,0,99.0,setup_rsi2=1.62; next_open_entry; avg_value_10=63.2430M; adr20=8.3493; close_gt_ma50=True
rsi2,LMND,2025-12-30,71.3,71.12,0.18,2025-12-30,71.12,same_day_stop_loss,140,9982.0,-25.2,-0.002525,-1.0,-8.9444,10.5555,0,91.0,setup_rsi2=4.54; next_open_entry; avg_value_10=173.1220M; adr20=6.9793; close_gt_ma50=True
rsi2,JMIA,2025-12-30,11.61,11.48,0.13,2025-12-31,12.16,ma10_break,864,10031.04,475.2,0.047373,4.2308,-0.4615,9.1538,1,96.0,setup_rsi2=3.93; next_open_entry; avg_value_10=39.4592M; adr20=6.5495; close_gt_ma50=True
rsi2,OLMA,2025-12-31,25.06,24.97,0.09,2025-12-31,24.97,same_day_stop_loss,400,10024.0,-36.0,-0.003591,-1.0,-2.1111,7.7778,0,99.0,setup_rsi2=0.92; next_open_entry; avg_value_10=55.3227M; adr20=8.1294; close_gt_ma50=True
rsi2,KSS,2025-12-31,20.1495,20.0505,0.099,2025-12-31,20.0505,same_day_stop_loss,499,10054.62,-49.41,-0.004914,-1.0,-1.8,2.6,0,91.0,setup_rsi2=3.48; next_open_entry; avg_value_10=74.0025M; adr20=4.6627; close_gt_ma50=True
rsi2,ORKA,2025-12-31,29.12,28.15,0.97,2026-01-02,28.15,stop_loss,344,10017.28,-333.68,-0.03331,-1.0,-1.6495,1.7423,2,95.0,setup_rsi2=4.67; next_open_entry; avg_value_10=29.7144M; adr20=6.6733; close_gt_ma50=True
rsi2,SYRE,2025-12-31,31.78,31.5,0.28,2026-01-02,31.5,stop_loss,316,10042.48,-88.48,-0.008811,-1.0,-5.9643,5.4643,2,95.0,setup_rsi2=2.84; next_open_entry; avg_value_10=29.0497M; adr20=4.9854; close_gt_ma50=True
rsi2,KYMR,2025-12-31,77.69,77.28,0.41,2026-01-02,77.28,stop_loss,129,10022.01,-52.89,-0.005277,-1.0,-13.4999,2.7561,2,95.0,setup_rsi2=2.41; next_open_entry; avg_value_10=63.6980M; adr20=5.3162; close_gt_ma50=True
rsi2,RIVN,2025-12-31,19.62,19.28,0.34,2026-01-02,19.28,stop_loss,513,10065.06,-174.42,-0.017329,-1.0,-2.1176,3.2059,2,92.0,setup_rsi2=4.06; next_open_entry; avg_value_10=823.4305M; adr20=6.3138; close_gt_ma50=True
rsi2,OLMA,2026-01-02,25.04,24.87,0.17,2026-01-02,24.87,same_day_stop_loss,401,10041.04,-68.17,-0.006789,-1.0,-3.4706,3.5294,0,99.0,setup_rsi2=0.83; next_open_entry; avg_value_10=46.5079M; adr20=8.1417; close_gt_ma50=True
rsi2,COGT,2026-01-02,35.64,34.182,1.458,2026-01-02,34.182,same_day_stop_loss,282,10050.48,-411.16,-0.040909,-1.0,-1.07,0.1715,0,98.0,setup_rsi2=1.63; next_open_entry; avg_value_10=88.8483M; adr20=5.3051; close_gt_ma50=True
rsi2,ARWR,2026-01-02,66.3,66.0,0.3,2026-01-02,66.0,same_day_stop_loss,151,10011.3,-45.3,-0.004525,-1.0,-4.3333,6.4833,0,98.0,setup_rsi2=3.67; next_open_entry; avg_value_10=104.2913M; adr20=5.3657; close_gt_ma50=True
rsi2,IDR,2026-01-02,40.96,39.47,1.49,2026-01-02,39.47,same_day_stop_loss,245,10035.2,-365.05,-0.036377,-1.0,-1.8973,0.4094,0,96.0,setup_rsi2=4.91; next_open_entry; avg_value_10=42.6756M; adr20=8.0680; close_gt_ma50=True
rsi2,ENVA,2026-01-02,158.0,156.41,1.59,2026-01-02,156.41,same_day_stop_loss,63,9954.0,-100.17,-0.010063,-1.0,-1.5094,3.0063,0,92.0,setup_rsi2=3.19; next_open_entry; avg_value_10=38.2184M; adr20=3.2627; close_gt_ma50=True
rsi2,VIAV,2026-01-02,18.05,17.78,0.27,2026-01-02,17.78,same_day_stop_loss,557,10053.85,-150.39,-0.014958,-1.0,-1.1852,0.4815,0,90.0,setup_rsi2=4.20; next_open_entry; avg_value_10=39.8438M; adr20=3.6118; close_gt_ma50=True
rsi2,FN,2026-01-02,464.74,454.17,10.57,2026-01-05,454.17,stop_loss,21,9759.54,-221.97,-0.022744,-1.0,-2.4437,2.596,1,92.0,setup_rsi2=3.52; next_open_entry; avg_value_10=201.8401M; adr20=4.7368; close_gt_ma50=True
rsi2,COGT,2026-01-05,34.59,34.08,0.51,2026-01-05,34.08,same_day_stop_loss,291,10065.69,-148.41,-0.014744,-1.0,-3.2549,0.2941,0,98.0,setup_rsi2=0.99; next_open_entry; avg_value_10=88.7741M; adr20=5.3642; close_gt_ma50=True
rsi2,WVE,2026-01-05,15.74,15.52,0.22,2026-01-05,15.52,same_day_stop_loss,639,10057.86,-140.58,-0.013977,-1.0,-5.8182,1.1818,0,98.0,setup_rsi2=3.79; next_open_entry; avg_value_10=47.1352M; adr20=11.1669; close_gt_ma50=True
rsi2,NUVB,2026-01-05,8.5,8.27,0.23,2026-01-05,8.27,same_day_stop_loss,1184,10064.0,-272.32,-0.027059,-1.0,-2.0217,0.5217,0,98.0,setup_rsi2=3.98; next_open_entry; avg_value_10=48.1719M; adr20=5.6843; close_gt_ma50=True
rsi2,VERA,2026-01-05,48.22,47.94,0.28,2026-01-05,47.94,same_day_stop_loss,208,10029.76,-58.24,-0.005807,-1.0,-7.4642,1.3928,0,95.0,setup_rsi2=3.11; next_open_entry; avg_value_10=59.9481M; adr20=5.7758; close_gt_ma50=True
rsi2,KYMR,2026-01-05,72.59,72.155,0.435,2026-01-05,72.155,same_day_stop_loss,138,10017.42,-60.03,-0.005993,-1.0,-5.1494,2.1609,0,92.0,setup_rsi2=0.34; next_open_entry; avg_value_10=58.7727M; adr20=5.4888; close_gt_ma50=True
rsi2,LQDA,2026-01-05,31.36,30.76,0.6,2026-01-05,30.76,same_day_stop_loss,320,10035.2,-192.0,-0.019133,-1.0,-1.8,1.9833,0,91.0,setup_rsi2=3.08; next_open_entry; avg_value_10=40.0494M; adr20=4.8223; close_gt_ma50=True
rsi2,NRIX,2026-01-05,18.06,17.86,0.2,2026-01-05,17.86,same_day_stop_loss,557,10059.42,-111.4,-0.011074,-1.0,-5.0,0.0,0,90.0,setup_rsi2=1.74; next_open_entry; avg_value_10=26.8392M; adr20=5.4713; close_gt_ma50=True
rsi2,TPC,2026-01-02,67.8534,66.7144,1.1391,2026-01-06,69.1514,ma10_break,148,10042.31,192.09,0.019128,1.1395,-0.2632,4.2105,2,91.0,setup_rsi2=4.14; next_open_entry; avg_value_10=26.8654M; adr20=3.4347; close_gt_ma50=True
rsi2,ASM,2026-01-05,6.13,5.73,0.4,2026-01-06,6.16,ma10_break,1641,10059.33,49.23,0.004894,0.075,-0.225,0.85,1,95.0,setup_rsi2=2.32; next_open_entry; avg_value_10=34.6580M; adr20=6.4431; close_gt_ma50=True
rsi2,MDB,2026-01-05,404.01,392.5,11.51,2026-01-06,420.52,ma10_break,24,9696.24,396.24,0.040865,1.4344,-0.2737,2.8158,1,91.0,setup_rsi2=0.61; next_open_entry; avg_value_10=506.0642M; adr20=3.0796; close_gt_ma50=True
rsi2,RIGL,2026-01-05,41.7,40.5,1.2,2026-01-06,41.5,ma10_break,241,10049.7,-48.2,-0.004796,-0.1667,-0.9917,1.4667,1,90.0,setup_rsi2=3.35; next_open_entry; avg_value_10=27.7919M; adr20=5.4865; close_gt_ma50=True
rsi2,ABVX,2026-01-06,123.51,121.02,2.49,2026-01-06,121.02,same_day_stop_loss,81,10004.31,-201.69,-0.02016,-1.0,-2.9357,0.4297,0,99.0,setup_rsi2=1.64; next_open_entry; avg_value_10=236.3419M; adr20=6.1835; close_gt_ma50=True
rsi2,VERA,2026-01-06,46.85,46.13,0.72,2026-01-06,46.13,same_day_stop_loss,214,10025.9,-154.08,-0.015368,-1.0,-1.875,0.9917,0,95.0,setup_rsi2=1.52; next_open_entry; avg_value_10=54.2730M; adr20=5.6761; close_gt_ma50=True
rsi2,KYMR,2026-01-06,70.66,70.35,0.31,2026-01-06,70.35,same_day_stop_loss,142,10033.72,-44.02,-0.004387,-1.0,-5.0967,10.1772,0,93.0,setup_rsi2=0.30; next_open_entry; avg_value_10=53.9491M; adr20=5.6649; close_gt_ma50=True
rsi2,AEIS,2026-01-02,215.5849,208.9269,6.658,2026-01-07,219.5717,ma10_break,46,9916.9,183.39,0.018493,0.5988,0.0,2.455,3,91.0,setup_rsi2=2.84; next_open_entry; avg_value_10=60.9481M; adr20=3.3778; close_gt_ma50=True
rsi2,RHLD,2026-01-06,185.0,181.0,4.0,2026-01-07,201.5,ma10_break,54,9990.0,891.0,0.089189,4.125,-0.5505,6.2,1,99.0,setup_rsi2=1.82; next_open_entry; avg_value_10=25.0012M; adr20=6.5043; close_gt_ma50=True
rsi2,CAPR,2026-01-06,24.73,24.34,0.39,2026-01-07,26.08,ma10_break,406,10040.38,548.1,0.05459,3.4615,-0.1795,5.6667,1,99.0,setup_rsi2=1.11; next_open_entry; avg_value_10=34.1978M; adr20=6.9738; close_gt_ma50=True
rsi2,COGT,2026-01-06,34.46,32.93,1.53,2026-01-07,35.22,ma10_break,292,10062.32,221.92,0.022055,0.4967,-0.4641,1.6634,1,98.0,setup_rsi2=0.67; next_open_entry; avg_value_10=77.0253M; adr20=5.3335; close_gt_ma50=True
rsi2,KOD,2026-01-06,24.35,23.92,0.43,2026-01-07,26.22,ma10_break,413,10056.55,772.31,0.076797,4.3488,-0.9302,8.7442,1,98.0,setup_rsi2=3.11; next_open_entry; avg_value_10=31.1252M; adr20=8.7745; close_gt_ma50=True
rsi2,WVE,2026-01-06,19.05,14.46,4.59,2026-01-07,14.83,ma10_break,528,10058.4,-2228.16,-0.221522,-0.9194,-0.9194,0.098,1,98.0,setup_rsi2=1.60; next_open_entry; avg_value_10=63.4895M; adr20=12.3988; close_gt_ma50=True
rsi2,RVMD,2026-01-06,78.51,76.28,2.23,2026-01-07,80.95,ma10_break,127,9970.77,309.88,0.031079,1.0942,-0.3363,11.8789,1,94.0,setup_rsi2=2.30; next_open_entry; avg_value_10=131.4489M; adr20=3.0679; close_gt_ma50=True
rsi2,VRDN,2026-01-06,29.69,28.96,0.73,2026-01-07,31.212,ma10_break,338,10035.22,514.44,0.051263,2.0849,0.0,2.4383,1,92.0,setup_rsi2=3.67; next_open_entry; avg_value_10=39.3890M; adr20=3.4377; close_gt_ma50=True
rsi2,ABVX,2026-01-07,124.86,116.2,8.66,2026-01-08,116.2,stop_loss,80,9988.8,-692.8,-0.069358,-1.0,-1.8372,0.5425,1,99.0,setup_rsi2=0.99; next_open_entry; avg_value_10=198.1550M; adr20=6.2265; close_gt_ma50=True
rsi2,NUVB,2026-01-07,8.5,8.4,0.1,2026-01-08,8.4,stop_loss,1183,10055.5,-118.3,-0.011765,-1.0,-1.5,5.95,1,98.0,setup_rsi2=4.35; next_open_entry; avg_value_10=43.8047M; adr20=5.5662; close_gt_ma50=True
rsi2,VERA,2026-01-07,47.72,45.5,2.22,2026-01-08,48.44,ma10_break,210,10021.2,151.2,0.015088,0.3243,-0.1982,1.3829,1,96.0,setup_rsi2=1.11; next_open_entry; avg_value_10=52.1337M; adr20=5.6267; close_gt_ma50=True
rsi2,FLYX,2026-01-08,6.08,3.08,3.0,2026-01-13,4.598,ma10_break,1651,10038.08,-2446.78,-0.24375,-0.494,-0.863,0.9333,3,99.0,setup_rsi2=1.36; next_open_entry; avg_value_10=83.5699M; adr20=13.6674; close_gt_ma50=True
rsi2,MU,2025-12-18,256.3187,221.5074,34.8113,2026-01-14,328.404,ma10_break,38,9740.11,2739.24,0.281233,2.0707,-0.3309,2.7222,19,95.0,setup_rsi2=4.15; next_open_entry; avg_value_10=6865.0308M; adr20=5.8199; close_gt_ma50=True
rsi2,AXSM,2025-12-31,158.49,148.135,10.355,2026-01-14,173.66,ma10_break,63,9984.87,955.71,0.095716,1.465,0.0,2.5017,10,94.0,setup_rsi2=4.89; next_open_entry; avg_value_10=124.5960M; adr20=3.4805; close_gt_ma50=True
rsi2,STOK,2026-01-13,29.01,25.21,3.8,2026-01-14,30.49,ma10_break,346,10037.46,512.08,0.051017,0.3895,-0.1947,0.5592,1,93.0,setup_rsi2=4.92; next_open_entry; avg_value_10=27.5149M; adr20=6.4514; close_gt_ma50=True
rsi2,JMIA,2026-01-16,12.95,12.71,0.24,2026-01-16,12.71,same_day_stop_loss,778,10075.1,-186.72,-0.018533,-1.0,-3.1667,0.0,0,93.0,setup_rsi2=2.66; next_open_entry; avg_value_10=42.5034M; adr20=5.2368; close_gt_ma50=True
rsi2,TER,2026-01-02,199.2067,193.3192,5.8875,2026-01-20,220.3279,ma10_break,50,9960.34,1056.06,0.106026,3.5874,-0.0051,6.7283,12,94.0,setup_rsi2=4.42; next_open_entry; avg_value_10=489.1647M; adr20=2.9753; close_gt_ma50=True
rsi2,PACS,2026-01-21,36.02,35.032,0.988,2026-01-21,35.032,same_day_stop_loss,280,10085.6,-276.64,-0.027429,-1.0,-1.5891,0.4959,0,98.0,setup_rsi2=1.37; next_open_entry; avg_value_10=44.0481M; adr20=4.8202; close_gt_ma50=True
rsi2,JMIA,2026-01-21,12.57,11.88,0.69,2026-01-22,12.77,ma10_break,803,10093.71,160.6,0.015911,0.2899,-0.6667,0.7319,1,93.0,setup_rsi2=1.41; next_open_entry; avg_value_10=33.9825M; adr20=5.2602; close_gt_ma50=True
rsi2,FORM,2026-01-02,57.85,55.72,2.13,2026-01-23,75.695,ma10_break,173,10008.05,3087.19,0.30847,8.3779,0.0,12.9765,15,92.0,setup_rsi2=2.54; next_open_entry; avg_value_10=47.0010M; adr20=3.2195; close_gt_ma50=True
rsi2,SPHR,2026-01-22,96.49,90.76,5.73,2026-01-23,96.201,ma10_break,104,10034.96,-30.06,-0.002995,-0.0504,-0.2059,0.651,1,93.0,setup_rsi2=4.87; next_open_entry; avg_value_10=79.7249M; adr20=3.7510; close_gt_ma50=True
rsi2,WULF,2026-01-23,12.85,12.5,0.35,2026-01-23,12.5,same_day_stop_loss,784,10074.4,-274.4,-0.027237,-1.0,-1.6571,3.8,0,94.0,setup_rsi2=3.45; next_open_entry; avg_value_10=318.0664M; adr20=7.1503; close_gt_ma50=True
rsi2,ALMS,2026-01-06,22.2,7.85,14.35,2026-01-26,24.3,ma10_break,454,10078.8,953.4,0.094595,0.1463,-0.4829,0.3484,14,99.0,setup_rsi2=0.26; next_open_entry; avg_value_10=113.6452M; adr20=8.9872; close_gt_ma50=True
rsi2,CAPR,2026-01-26,23.03,23.01,0.02,2026-01-26,23.01,same_day_stop_loss,441,10156.23,-8.82,-0.000868,-1.0,-11.4998,33.9991,0,98.0,setup_rsi2=4.57; next_open_entry; avg_value_10=30.5330M; adr20=6.0415; close_gt_ma50=True
rsi2,LEU,2026-01-27,282.0,279.09,2.91,2026-01-27,279.09,same_day_stop_loss,35,9870.0,-101.85,-0.010319,-1.0,-2.4055,12.1821,0,90.0,setup_rsi2=4.13; next_open_entry; avg_value_10=420.2332M; adr20=9.4573; close_gt_ma50=True
rsi2,RVMD,2026-01-27,98.135,92.5,5.635,2026-01-28,99.04,ma10_break,103,10107.91,93.21,0.009222,0.1606,-0.2511,0.6735,1,96.0,setup_rsi2=2.60; next_open_entry; avg_value_10=495.6026M; adr20=5.9835; close_gt_ma50=True
rsi2,MBAI,2026-01-26,1.63,1.45,0.18,2026-01-29,1.929,ma10_break,6178,10070.14,1847.22,0.183436,1.6611,-0.3333,12.7222,3,99.0,setup_rsi2=0.75; next_open_entry; avg_value_10=45.1293M; adr20=13.1640; close_gt_ma50=True
rsi2,CAPR,2026-01-29,21.61,21.4,0.21,2026-01-29,21.4,same_day_stop_loss,466,10070.26,-97.86,-0.009718,-1.0,-2.619,5.1905,0,98.0,setup_rsi2=4.96; next_open_entry; avg_value_10=30.1083M; adr20=6.4884; close_gt_ma50=True
rsi2,GPCR,2026-01-30,87.15,86.1,1.05,2026-02-02,87.58,ma10_break,115,10022.25,49.45,0.004934,0.4095,-0.4619,4.6762,1,99.0,setup_rsi2=3.55; next_open_entry; avg_value_10=98.1708M; adr20=6.5714; close_gt_ma50=True
rsi2,CRML,2026-02-02,13.85,13.06,0.79,2026-02-02,13.06,same_day_stop_loss,728,10082.8,-575.12,-0.05704,-1.0,-1.7468,1.3544,0,99.0,setup_rsi2=4.08; next_open_entry; avg_value_10=535.5907M; adr20=19.4394; close_gt_ma50=True
rsi2,HL,2026-02-02,22.3156,22.1257,0.19,2026-02-02,22.1257,same_day_stop_loss,451,10064.35,-85.67,-0.008513,-1.0,-7.2105,3.421,0,97.0,setup_rsi2=1.42; next_open_entry; avg_value_10=1068.3036M; adr20=8.7394; close_gt_ma50=True
rsi2,PACS,2026-02-02,33.61,33.48,0.13,2026-02-02,33.48,same_day_stop_loss,299,10049.39,-38.87,-0.003868,-1.0,-2.0,18.6152,0,96.0,setup_rsi2=1.09; next_open_entry; avg_value_10=34.6458M; adr20=4.8754; close_gt_ma50=True
rsi2,CDE,2026-02-02,20.22,20.02,0.2,2026-02-02,20.02,same_day_stop_loss,498,10069.56,-99.6,-0.009891,-1.0,-2.8,3.65,0,93.0,setup_rsi2=1.92; next_open_entry; avg_value_10=839.8916M; adr20=7.5720; close_gt_ma50=True
rsi2,TXG,2026-02-02,20.2,19.82,0.38,2026-02-02,19.82,same_day_stop_loss,499,10079.8,-189.62,-0.018812,-1.0,-1.5,0.7368,0,92.0,setup_rsi2=2.61; next_open_entry; avg_value_10=54.6448M; adr20=6.5356; close_gt_ma50=True
rsi2,UAMY,2026-02-02,7.88,7.21,0.67,2026-02-03,8.2,ma10_break,1279,10078.52,409.28,0.040609,0.4776,-0.7164,2.6567,1,97.0,setup_rsi2=4.91; next_open_entry; avg_value_10=197.1662M; adr20=15.3282; close_gt_ma50=True
rsi2,CALY,2026-02-02,14.35,14.06,0.29,2026-02-03,14.35,ma10_break,702,10073.7,0.0,0.0,0.0,-0.4483,1.1379,1,92.0,setup_rsi2=2.83; next_open_entry; avg_value_10=51.4642M; adr20=4.2984; close_gt_ma50=True
rsi2,COMP,2026-02-02,12.5,12.171,0.329,2026-02-03,12.171,stop_loss,806,10075.0,-265.17,-0.02632,-1.0,-1.8541,0.6383,1,90.0,setup_rsi2=3.64; next_open_entry; avg_value_10=234.1159M; adr20=5.1837; close_gt_ma50=True
rsi2,CALY,2026-02-03,14.35,14.26,0.09,2026-02-03,14.26,same_day_stop_loss,704,10102.4,-63.36,-0.006272,-1.0,-1.4444,3.6667,0,92.0,setup_rsi2=2.60; next_open_entry; avg_value_10=52.5312M; adr20=3.9426; close_gt_ma50=True
rsi2,CRML,2026-02-03,13.45,12.47,0.98,2026-02-04,14.78,ma10_break,749,10074.05,996.17,0.098885,1.3571,-0.8469,1.9898,1,99.0,setup_rsi2=2.93; next_open_entry; avg_value_10=515.1608M; adr20=19.5261; close_gt_ma50=True
rsi2,USAS,2026-02-03,7.72,6.88,0.84,2026-02-04,7.88,ma10_break,1307,10090.04,209.12,0.020725,0.1905,-0.8571,0.25,1,98.0,setup_rsi2=3.97; next_open_entry; avg_value_10=89.3062M; adr20=9.5787; close_gt_ma50=True
rsi2,PL,2026-02-03,23.98,22.465,1.515,2026-02-04,22.465,stop_loss,420,10071.6,-636.3,-0.063178,-1.0,-2.2376,0.0132,1,98.0,setup_rsi2=4.48; next_open_entry; avg_value_10=362.5728M; adr20=8.6431; close_gt_ma50=True
rsi2,HL,2026-02-03,23.5454,20.9459,2.5995,2026-02-04,24.2052,ma10_break,428,10077.42,282.42,0.028025,0.2538,-0.6846,0.3269,1,98.0,setup_rsi2=1.02; next_open_entry; avg_value_10=1042.8237M; adr20=8.7364; close_gt_ma50=True
rsi2,TMQ,2026-02-03,5.22,4.93,0.29,2026-02-04,5.914,ma10_break,1933,10090.26,1341.5,0.13295,2.3931,-0.931,2.4138,1,98.0,setup_rsi2=5.00; next_open_entry; avg_value_10=57.5392M; adr20=9.5514; close_gt_ma50=True
rsi2,AG,2026-02-03,22.1843,19.8649,2.3194,2026-02-04,22.8241,ma10_break,455,10093.85,291.13,0.028842,0.2759,-0.5,0.3233,1,97.0,setup_rsi2=3.71; next_open_entry; avg_value_10=866.8746M; adr20=7.8344; close_gt_ma50=True
rsi2,SIDU,2026-02-03,2.77,2.56,0.21,2026-02-04,2.56,stop_loss,3646,10099.42,-765.66,-0.075812,-1.0,-2.4762,0.4286,1,97.0,setup_rsi2=4.08; next_open_entry; avg_value_10=82.0575M; adr20=18.5537; close_gt_ma50=True
rsi2,AREC,2026-02-03,3.175,2.9,0.275,2026-02-04,2.9,stop_loss,3181,10099.67,-874.77,-0.086614,-1.0,-1.1273,0.9818,1,96.0,setup_rsi2=4.42; next_open_entry; avg_value_10=29.9976M; adr20=13.1384; close_gt_ma50=True
rsi2,SVM,2026-02-03,10.86,9.68,1.18,2026-02-04,11.08,ma10_break,930,10099.8,204.6,0.020258,0.1864,-0.6695,0.2034,1,96.0,setup_rsi2=2.05; next_open_entry; avg_value_10=111.8247M; adr20=6.8016; close_gt_ma50=True
rsi2,ALB,2026-02-03,172.7919,163.7444,9.0476,2026-02-04,163.7444,stop_loss,58,10021.93,-524.76,-0.052361,-1.0,-1.14,0.2591,1,96.0,setup_rsi2=3.14; next_open_entry; avg_value_10=677.8972M; adr20=4.8760; close_gt_ma50=True
rsi2,EXK,2026-02-03,11.78,10.45,1.33,2026-02-04,11.91,ma10_break,857,10095.46,111.41,0.011036,0.0977,-0.5714,0.2105,1,95.0,setup_rsi2=1.71; next_open_entry; avg_value_10=245.9910M; adr20=7.8578; close_gt_ma50=True
rsi2,KTOS,2026-02-03,98.6,94.77,3.83,2026-02-04,94.77,stop_loss,102,10057.2,-390.66,-0.038844,-1.0,-3.0496,1.2768,1,95.0,setup_rsi2=3.88; next_open_entry; avg_value_10=442.5725M; adr20=7.3950; close_gt_ma50=True
rsi2,CDE,2026-02-03,21.99,19.66,2.33,2026-02-04,22.03,ma10_break,459,10093.41,18.36,0.001819,0.0172,-0.9828,0.0601,1,94.0,setup_rsi2=1.83; next_open_entry; avg_value_10=837.3027M; adr20=7.5182; close_gt_ma50=True
rsi2,SQM,2026-02-03,77.469,74.1567,3.3123,2026-02-04,74.1567,stop_loss,130,10070.97,-430.6,-0.042757,-1.0,-1.6388,0.2866,1,94.0,setup_rsi2=1.62; next_open_entry; avg_value_10=130.6714M; adr20=3.4964; close_gt_ma50=True
rsi2,KGC,2026-02-03,33.5091,30.7924,2.7167,2026-02-04,34.0284,ma10_break,301,10086.23,156.33,0.015499,0.1912,-0.7574,0.2169,1,93.0,setup_rsi2=3.08; next_open_entry; avg_value_10=558.3616M; adr20=4.6619; close_gt_ma50=True
rsi2,PAAS,2026-02-03,57.3593,52.4422,4.9171,2026-02-04,58.1373,ma10_break,176,10095.24,136.92,0.013563,0.1582,-0.5497,0.2434,1,93.0,setup_rsi2=4.71; next_open_entry; avg_value_10=801.1302M; adr20=5.2324; close_gt_ma50=True
rsi2,EGO,2026-02-03,41.232,36.34,4.8919,2026-02-04,40.3634,ma10_break,245,10101.83,-212.8,-0.021065,-0.1776,-0.5633,0.1143,1,92.0,setup_rsi2=3.98; next_open_entry; avg_value_10=152.2573M; adr20=4.8283; close_gt_ma50=True
rsi2,NVMI,2026-02-05,415.45,405.15,10.3,2026-02-06,430.86,ma10_break,24,9970.8,369.84,0.037092,1.4961,-0.1932,4.8534,1,93.0,setup_rsi2=2.98; next_open_entry; avg_value_10=216.6350M; adr20=4.7926; close_gt_ma50=True
rsi2,CAMT,2026-02-05,134.5,128.92,5.58,2026-02-06,142.01,ma10_break,74,9953.0,555.74,0.055836,1.3459,-0.0735,2.8692,1,91.0,setup_rsi2=4.29; next_open_entry; avg_value_10=70.4230M; adr20=6.0619; close_gt_ma50=True
rsi2,COMP,2026-02-05,11.91,11.465,0.445,2026-02-06,12.11,ma10_break,846,10075.86,169.2,0.016793,0.4494,-0.2921,1.1124,1,90.0,setup_rsi2=0.73; next_open_entry; avg_value_10=226.2222M; adr20=4.9043; close_gt_ma50=True
rsi2,ONTO,2026-02-05,186.65,180.18,6.47,2026-02-06,195.0,ma10_break,54,10079.1,450.9,0.044736,1.2906,-0.2133,3.4807,1,90.0,setup_rsi2=2.02; next_open_entry; avg_value_10=176.2461M; adr20=5.1306; close_gt_ma50=True
rsi2,GPCR,2026-02-06,75.5,72.1,3.4,2026-02-09,75.2,ma10_break,133,10041.5,-39.9,-0.003974,-0.0882,-0.95,1.1618,1,99.0,setup_rsi2=2.31; next_open_entry; avg_value_10=79.8584M; adr20=6.5964; close_gt_ma50=True
rsi2,SKYT,2026-02-06,28.6,28.13,0.47,2026-02-09,29.96,ma10_break,352,10067.2,478.72,0.047552,2.8936,-0.1596,4.8298,1,98.0,setup_rsi2=4.55; next_open_entry; avg_value_10=139.0442M; adr20=8.3569; close_gt_ma50=True
rsi2,DNTH,2026-02-06,47.57,46.03,1.54,2026-02-09,50.83,ma10_break,212,10084.84,691.12,0.068531,2.1169,-0.1364,3.7403,1,96.0,setup_rsi2=2.49; next_open_entry; avg_value_10=48.5053M; adr20=7.3873; close_gt_ma50=True
rsi2,VSAT,2026-02-06,41.29,36.71,4.58,2026-02-09,41.98,ma10_break,244,10074.76,168.36,0.016711,0.1507,-0.5131,1.3384,1,95.0,setup_rsi2=2.69; next_open_entry; avg_value_10=90.4923M; adr20=6.9332; close_gt_ma50=True
rsi2,SPHR,2026-02-06,88.99,87.602,1.388,2026-02-09,92.24,ma10_break,113,10055.87,367.25,0.036521,2.3415,0.0,4.6758,1,92.0,setup_rsi2=3.20; next_open_entry; avg_value_10=55.5045M; adr20=4.5124; close_gt_ma50=True
rsi2,CIB,2026-02-06,75.6519,74.8463,0.8056,2026-02-09,76.6737,ma10_break,133,10061.7,135.9,0.013507,1.2683,-0.8537,4.7683,1,91.0,setup_rsi2=4.74; next_open_entry; avg_value_10=38.3281M; adr20=3.3084; close_gt_ma50=True
rsi2,HII,2026-02-06,373.7222,350.5346,23.1876,2026-02-09,399.7508,ma10_break,27,10090.5,702.77,0.069647,1.1225,-0.0004,1.7012,1,90.0,setup_rsi2=4.60; next_open_entry; avg_value_10=268.2327M; adr20=4.0371; close_gt_ma50=True
rsi2,TEVA,2026-02-13,33.92,33.72,0.2,2026-02-13,33.72,same_day_stop_loss,298,10108.16,-59.6,-0.005896,-1.0,-1.1,1.65,0,92.0,setup_rsi2=2.66; next_open_entry; avg_value_10=354.6361M; adr20=3.0701; close_gt_ma50=True
rsi2,CSTM,2026-02-17,22.83,22.34,0.49,2026-02-17,22.34,same_day_stop_loss,443,10113.69,-217.07,-0.021463,-1.0,-1.0408,1.6122,0,92.0,setup_rsi2=4.89; next_open_entry; avg_value_10=50.6808M; adr20=4.4457; close_gt_ma50=True
rsi2,DFTX,2026-02-17,15.88,15.615,0.265,2026-02-18,16.76,ma10_break,637,10115.56,560.56,0.055416,3.3208,0.0,7.1698,1,94.0,setup_rsi2=4.81; next_open_entry; avg_value_10=25.2540M; adr20=7.3752; close_gt_ma50=True
