strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_5d_close,ROOT,2024-12-05,91.2691,89.01,2.2591,2024-12-10,89.0011,stop_loss,113,10313.41,-256.29,-0.02485,-1.0039,-4.01,6.0735,3,96.0,entry=rsi2_next_open; setup_rsi2=2.08; raw_entry=open:91.2600; slippage_bps=1.0; decision_date=2024-12-04 00:00:00; filter_close=90.4500; filter_ma50=63.2132; filter_avg_value_10=49.26; filter_adr20=10.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,IESC,2024-12-10,253.2953,251.26,2.0353,2024-12-10,251.2349,same_day_stop_loss_red_candle,40,10131.81,-82.42,-0.008135,-1.0123,-2.6017,1.8202,0,90.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:253.2700; slippage_bps=1.0; decision_date=2024-12-09 00:00:00; filter_close=252.3500; filter_ma50=245.2086; filter_avg_value_10=70.63; filter_adr20=7.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SEZL,2024-12-11,54.8388,54.1667,0.6721,2024-12-11,54.1613,same_day_stop_loss_red_candle,188,10309.7,-127.38,-0.012356,-1.0081,-4.8831,0.9837,0,98.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:54.8333; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=54.2083; filter_ma50=47.4273; filter_avg_value_10=38.85; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TPL,2024-12-11,436.2732,428.0162,8.257,2024-12-11,427.9734,same_day_stop_loss_red_candle,23,10034.28,-190.89,-0.019024,-1.0052,-4.9284,-0.0053,0,91.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:436.2296; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=428.8997; filter_ma50=411.8887; filter_avg_value_10=347.55; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,CRS,2024-12-10,183.7668,178.5937,5.1731,2024-12-12,178.5758,stop_loss,56,10290.94,-290.69,-0.028247,-1.0035,-1.4694,0.3215,2,90.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:183.7484; slippage_bps=1.0; decision_date=2024-12-09 00:00:00; filter_close=183.2906; filter_ma50=169.8786; filter_avg_value_10=118.39; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,IESC,2024-12-11,257.2057,248.0,9.2057,2024-12-12,247.9752,stop_loss,40,10288.23,-369.22,-0.035888,-1.0027,-1.0174,0.8727,1,90.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:257.1800; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=252.1800; filter_ma50=246.2598; filter_avg_value_10=69.57; filter_adr20=7.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,HNST,2024-12-12,7.1407,7.04,0.1007,2024-12-12,7.0393,same_day_stop_loss_red_candle,1446,10325.47,-146.65,-0.014203,-1.007,-2.8369,1.6809,0,96.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:7.1400; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=7.1400; filter_ma50=5.3764; filter_avg_value_10=25.80; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TOST,2024-12-06,37.9338,37.2,0.7338,2024-12-13,38.1262,hold_5d_close,272,10317.99,52.33,0.005072,0.2622,-0.7683,2.6114,5,92.0,entry=rsi2_next_open; setup_rsi2=1.76; raw_entry=open:37.9300; slippage_bps=1.0; decision_date=2024-12-05 00:00:00; filter_close=38.0200; filter_ma50=33.7940; filter_avg_value_10=405.02; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SEZL,2024-12-12,53.2903,51.5567,1.7337,2024-12-13,51.5515,stop_loss,193,10285.03,-335.59,-0.032629,-1.003,-1.1269,0.8295,1,98.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:53.2850; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=53.3433; filter_ma50=47.9484; filter_avg_value_10=36.86; filter_adr20=9.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,LLYVK,2024-12-12,70.7471,70.37,0.3771,2024-12-13,70.363,stop_loss,145,10258.33,-55.7,-0.005429,-1.0187,-1.2917,2.925,1,93.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:70.7400; slippage_bps=1.0; decision_date=2024-12-11 00:00:00; filter_close=70.8400; filter_ma50=62.2805; filter_avg_value_10=27.96; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SEZL,2024-12-13,52.5036,52.0,0.5036,2024-12-13,51.9948,same_day_stop_loss_red_candle,196,10290.7,-99.72,-0.00969,-1.0103,-2.3172,4.4178,0,98.0,entry=rsi2_next_open; setup_rsi2=1.29; raw_entry=open:52.4983; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=52.6450; filter_ma50=48.4601; filter_avg_value_10=35.97; filter_adr20=9.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,INOD,2024-12-13,35.2035,34.41,0.7935,2024-12-13,34.4066,same_day_stop_loss_red_candle,293,10314.63,-233.51,-0.022639,-1.0043,-1.252,2.2765,0,96.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:35.2000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=35.0300; filter_ma50=29.9906; filter_avg_value_10=92.66; filter_adr20=10.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DUOL,2024-12-13,340.534,336.21,4.3241,2024-12-13,336.1764,same_day_stop_loss_red_candle,30,10216.02,-130.73,-0.012797,-1.0078,-1.5192,1.0051,0,90.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:340.5000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=339.5200; filter_ma50=314.9831; filter_avg_value_10=193.41; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,AGX,2024-12-09,147.3106,135.0475,12.263,2024-12-16,145.1542,hold_5d_close,70,10311.74,-150.95,-0.014638,-0.1758,-0.8152,0.6023,5,94.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:147.2959; slippage_bps=1.0; decision_date=2024-12-06 00:00:00; filter_close=145.5545; filter_ma50=132.6805; filter_avg_value_10=49.46; filter_adr20=6.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ROOT,2024-12-13,77.4977,75.078,2.4197,2024-12-16,75.0705,stop_loss,133,10307.2,-322.82,-0.03132,-1.0031,-1.1918,0.6514,1,94.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:77.4900; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=76.2600; filter_ma50=69.1246; filter_avg_value_10=33.13; filter_adr20=10.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,VST,2024-12-11,144.7272,138.1286,6.5986,2024-12-17,138.1147,stop_loss,71,10275.63,-469.48,-0.045689,-1.0021,-1.4809,0.5102,4,92.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:144.7127; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=140.3299; filter_ma50=137.0090; filter_avg_value_10=726.12; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ROOT,2024-12-16,75.5576,75.1,0.4576,2024-12-17,75.0925,stop_loss,137,10351.39,-63.71,-0.006155,-1.0164,-7.2506,8.048,1,94.0,entry=rsi2_next_open; setup_rsi2=3.78; raw_entry=open:75.5500; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=76.2900; filter_ma50=69.8692; filter_avg_value_10=33.88; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,CVNA,2024-12-11,47.8048,46.882,0.9228,2024-12-18,46.8773,stop_loss,216,10325.83,-200.33,-0.019401,-1.0051,-1.4747,4.219,5,94.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:47.8000; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=47.3040; filter_ma50=44.5595; filter_avg_value_10=510.67; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TPR,2024-12-11,60.6127,59.9588,0.6538,2024-12-18,60.9244,hold_5d_close,170,10304.15,52.99,0.005143,0.4768,-0.6097,5.2746,5,90.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:60.6066; slippage_bps=1.0; decision_date=2024-12-10 00:00:00; filter_close=60.2533; filter_ma50=50.7036; filter_avg_value_10=410.16; filter_adr20=2.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,HNST,2024-12-13,6.8707,6.855,0.0157,2024-12-18,6.8543,stop_loss,1504,10333.51,-24.62,-0.002383,-1.0437,-30.0052,39.4797,3,96.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.8700; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=6.9500; filter_ma50=5.4452; filter_avg_value_10=25.67; filter_adr20=7.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SEZL,2024-12-16,51.7118,51.3367,0.3752,2024-12-18,51.3315,stop_loss,200,10342.37,-76.06,-0.007354,-1.0137,-37.8807,11.3134,2,97.0,entry=rsi2_next_open; setup_rsi2=0.64; raw_entry=open:51.7067; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=51.5017; filter_ma50=48.9948; filter_avg_value_10=35.54; filter_adr20=9.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,INOD,2024-12-16,34.8735,34.21,0.6635,2024-12-18,34.2066,stop_loss,297,10357.43,-198.07,-0.019124,-1.0052,-2.2057,7.5458,2,96.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:34.8700; slippage_bps=1.0; decision_date=2024-12-13 00:00:00; filter_close=34.5000; filter_ma50=30.3670; filter_avg_value_10=94.62; filter_adr20=10.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SFM,2024-12-18,138.2538,137.76,0.4938,2024-12-18,137.7462,same_day_stop_loss_red_candle,74,10230.78,-37.56,-0.003672,-1.0279,-8.4316,1.6325,0,90.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:138.2400; slippage_bps=1.0; decision_date=2024-12-17 00:00:00; filter_close=138.6000; filter_ma50=135.4394; filter_avg_value_10=175.11; filter_adr20=2.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TWLO,2024-12-19,106.4106,104.85,1.5606,2024-12-19,104.8395,same_day_stop_loss_red_candle,97,10321.83,-152.4,-0.014765,-1.0067,-1.0641,0.6339,0,94.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:106.4000; slippage_bps=1.0; decision_date=2024-12-18 00:00:00; filter_close=105.4600; filter_ma50=91.5268; filter_avg_value_10=294.79; filter_adr20=3.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,GSAT,2024-12-19,28.5028,27.45,1.0528,2024-12-19,27.4473,same_day_stop_loss_red_candle,362,10318.03,-382.13,-0.037035,-1.0026,-1.1425,0.9946,0,90.0,entry=rsi2_next_open; setup_rsi2=3.44; raw_entry=open:28.5000; slippage_bps=1.0; decision_date=2024-12-18 00:00:00; filter_close=27.7500; filter_ma50=24.6600; filter_avg_value_10=57.48; filter_adr20=9.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,RCAT,2024-12-13,7.2007,6.71,0.4907,2024-12-20,10.7489,hold_5d_close,1433,10318.63,5084.58,0.492757,7.2306,-0.083,8.4147,5,99.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:7.2000; slippage_bps=1.0; decision_date=2024-12-12 00:00:00; filter_close=7.1900; filter_ma50=5.0565; filter_avg_value_10=66.91; filter_adr20=16.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,INTA,2024-12-19,65.4465,63.61,1.8365,2024-12-20,63.1037,stop_loss,157,10275.11,-367.83,-0.035798,-1.2757,-1.2723,0.5573,1,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:65.4400; slippage_bps=1.0; decision_date=2024-12-18 00:00:00; filter_close=64.4300; filter_ma50=57.3374; filter_avg_value_10=44.71; filter_adr20=3.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,QTWO,2024-12-19,104.4104,101.37,3.0404,2024-12-20,100.5299,stop_loss,98,10232.22,-380.29,-0.037166,-1.2763,-1.6019,0.5228,1,92.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:104.4000; slippage_bps=1.0; decision_date=2024-12-18 00:00:00; filter_close=102.3400; filter_ma50=95.5912; filter_avg_value_10=66.14; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UAL,2024-12-19,92.7593,90.17,2.5893,2024-12-26,100.8599,hold_5d_close,111,10296.28,899.17,0.08733,3.1285,-0.0113,3.2946,5,93.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:92.7500; slippage_bps=1.0; decision_date=2024-12-18 00:00:00; filter_close=91.4700; filter_ma50=85.5090; filter_avg_value_10=465.64; filter_adr20=3.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,HIMS,2024-12-20,26.0426,24.62,1.4226,2024-12-27,26.5573,hold_5d_close,397,10338.91,204.35,0.019765,0.3618,-0.515,2.9435,5,92.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:26.0400; slippage_bps=1.0; decision_date=2024-12-19 00:00:00; filter_close=26.3600; filter_ma50=25.3838; filter_avg_value_10=412.02; filter_adr20=10.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,CAN,2024-12-24,2.1882,2.01,0.1782,2024-12-31,2.0498,hold_5d_close,4733,10356.84,-655.16,-0.063259,-0.7767,-0.9719,1.1322,5,95.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:2.1880; slippage_bps=1.0; decision_date=2024-12-23 00:00:00; filter_close=2.0600; filter_ma50=1.7627; filter_avg_value_10=60.23; filter_adr20=15.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UNFI,2024-12-24,25.8526,25.55,0.3026,2024-12-31,27.3073,hold_5d_close,400,10341.03,581.87,0.056268,4.8075,-0.967,6.7994,5,93.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:25.8500; slippage_bps=1.0; decision_date=2024-12-23 00:00:00; filter_close=25.6500; filter_ma50=23.1588; filter_avg_value_10=34.45; filter_adr20=4.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DOCS,2024-12-31,53.7954,53.355,0.4404,2024-12-31,53.3497,same_day_stop_loss_red_candle,192,10328.71,-85.58,-0.008285,-1.0121,-1.6018,0.9188,0,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:53.7900; slippage_bps=1.0; decision_date=2024-12-30 00:00:00; filter_close=53.4600; filter_ma50=50.3018; filter_avg_value_10=147.00; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,AXON,2025-01-02,604.1304,592.28,11.8504,2025-01-02,592.2208,same_day_stop_loss_red_candle,17,10270.22,-202.46,-0.019714,-1.005,-1.3451,0.6852,0,92.0,entry=rsi2_next_open; setup_rsi2=4.03; raw_entry=open:604.0700; slippage_bps=1.0; decision_date=2024-12-31 00:00:00; filter_close=594.3200; filter_ma50=576.9822; filter_avg_value_10=900.79; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DOCS,2025-01-02,53.9054,53.09,0.8154,2025-01-02,53.0847,same_day_stop_loss_red_candle,192,10349.84,-157.57,-0.015225,-1.0065,-1.6009,0.116,0,92.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:53.9000; slippage_bps=1.0; decision_date=2024-12-31 00:00:00; filter_close=53.3900; filter_ma50=50.4996; filter_avg_value_10=147.22; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ALK,2025-01-03,64.3064,63.8,0.5064,2025-01-03,63.7936,same_day_stop_loss_red_candle,161,10353.34,-82.56,-0.007975,-1.0126,-2.9351,0.3822,0,92.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:64.3000; slippage_bps=1.0; decision_date=2025-01-02 00:00:00; filter_close=64.3000; filter_ma50=55.3154; filter_avg_value_10=197.10; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,RBRK,2025-01-02,65.7266,65.05,0.6766,2025-01-07,65.0435,stop_loss,157,10319.07,-107.24,-0.010393,-1.0096,-3.1432,7.1736,3,96.0,entry=rsi2_next_open; setup_rsi2=4.49; raw_entry=open:65.7200; slippage_bps=1.0; decision_date=2024-12-31 00:00:00; filter_close=65.3600; filter_ma50=53.1002; filter_avg_value_10=245.90; filter_adr20=6.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,CIEN,2025-01-03,83.6484,82.01,1.6384,2025-01-07,82.0018,stop_loss,124,10372.4,-204.17,-0.019684,-1.005,-1.3357,1.0508,2,91.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:83.6400; slippage_bps=1.0; decision_date=2025-01-02 00:00:00; filter_close=83.2400; filter_ma50=73.6926; filter_avg_value_10=149.64; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DXYZ,2025-01-03,56.2706,55.19,1.0806,2025-01-08,55.1845,stop_loss,184,10353.8,-199.85,-0.019302,-1.0051,-1.9254,9.9288,3,99.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:56.2650; slippage_bps=1.0; decision_date=2025-01-02 00:00:00; filter_close=57.1600; filter_ma50=41.6466; filter_avg_value_10=88.80; filter_adr20=14.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,BE,2025-01-02,22.5123,22.07,0.4423,2025-01-10,23.5776,hold_5d_close,459,10333.12,489.01,0.047325,2.409,-0.3217,8.429,6,94.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:22.5100; slippage_bps=1.0; decision_date=2024-12-31 00:00:00; filter_close=22.2100; filter_ma50=19.5120; filter_avg_value_10=112.33; filter_adr20=7.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ARQT,2025-01-02,14.2014,13.79,0.4114,2025-01-10,13.7886,stop_loss,728,10338.63,-300.52,-0.029067,-1.0034,-1.2163,4.8578,6,92.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:14.2000; slippage_bps=1.0; decision_date=2024-12-31 00:00:00; filter_close=13.9300; filter_ma50=11.3077; filter_avg_value_10=34.51; filter_adr20=7.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UAL,2025-01-03,95.4095,94.45,0.9595,2025-01-10,107.0993,hold_5d_close,108,10304.23,1262.49,0.122522,12.1826,-3.7826,16.1644,5,93.0,entry=rsi2_next_open; setup_rsi2=4.02; raw_entry=open:95.4000; slippage_bps=1.0; decision_date=2025-01-02 00:00:00; filter_close=95.4300; filter_ma50=91.1548; filter_avg_value_10=452.87; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TSLA,2025-01-03,381.5182,373.04,8.4782,2025-01-10,394.7005,hold_5d_close,27,10300.99,355.92,0.034552,1.5549,-0.4987,5.2974,5,93.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:381.4800; slippage_bps=1.0; decision_date=2025-01-02 00:00:00; filter_close=379.2800; filter_ma50=349.3916; filter_avg_value_10=40205.61; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ALK,2025-01-06,64.5065,62.82,1.6865,2025-01-13,66.4634,hold_5d_close,161,10385.54,315.06,0.030337,1.1604,-0.1224,2.7238,5,91.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:64.5000; slippage_bps=1.0; decision_date=2025-01-03 00:00:00; filter_close=63.9800; filter_ma50=55.6754; filter_avg_value_10=191.69; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UMAC,2025-01-10,12.8413,11.85,0.9913,2025-01-13,11.8488,stop_loss,807,10362.92,-800.92,-0.077287,-1.0012,-2.0582,1.1417,1,99.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:12.8400; slippage_bps=1.0; decision_date=2025-01-08 00:00:00; filter_close=12.3800; filter_ma50=8.6020; filter_avg_value_10=63.73; filter_adr20=19.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,AISP,2025-01-10,4.5405,4.24,0.3005,2025-01-13,4.1396,stop_loss,2282,10361.32,-914.78,-0.088288,-1.3342,-2.2648,0.8971,1,94.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:4.5400; slippage_bps=1.0; decision_date=2025-01-08 00:00:00; filter_close=4.5500; filter_ma50=3.4971; filter_avg_value_10=26.72; filter_adr20=20.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,GRRR,2025-01-13,13.4613,11.564,1.8973,2025-01-13,11.5628,same_day_stop_loss_red_candle,768,10338.31,-1458.05,-0.141034,-1.0006,-1.3763,0.2839,0,98.0,entry=rsi2_next_open; setup_rsi2=3.59; raw_entry=open:13.4600; slippage_bps=1.0; decision_date=2025-01-10 00:00:00; filter_close=11.6500; filter_ma50=8.9679; filter_avg_value_10=103.14; filter_adr20=22.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SOUN,2025-01-13,13.4513,13.3,0.1513,2025-01-13,13.2987,same_day_stop_loss_red_candle,767,10317.18,-117.1,-0.01135,-1.0088,-4.9645,1.3126,0,97.0,entry=rsi2_next_open; setup_rsi2=1.54; raw_entry=open:13.4500; slippage_bps=1.0; decision_date=2025-01-10 00:00:00; filter_close=14.0900; filter_ma50=12.4623; filter_avg_value_10=1555.03; filter_adr20=17.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NVCR,2025-01-13,27.4527,27.16,0.2927,2025-01-13,27.1573,same_day_stop_loss_red_candle,376,10322.23,-111.09,-0.010763,-1.0093,-3.4936,2.3135,0,92.0,entry=rsi2_next_open; setup_rsi2=1.18; raw_entry=open:27.4500; slippage_bps=1.0; decision_date=2025-01-10 00:00:00; filter_close=27.4500; filter_ma50=24.2271; filter_avg_value_10=26.42; filter_adr20=5.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DOCS,2025-01-13,51.3951,51.325,0.0701,2025-01-13,51.3199,same_day_stop_loss_red_candle,200,10279.03,-15.05,-0.001465,-1.0732,-34.0066,1.7089,0,90.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:51.3900; slippage_bps=1.0; decision_date=2025-01-10 00:00:00; filter_close=52.1000; filter_ma50=52.0448; filter_avg_value_10=90.46; filter_adr20=3.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,RKLB,2025-01-14,24.4524,23.61,0.8424,2025-01-14,23.6076,same_day_stop_loss_red_candle,422,10318.93,-356.51,-0.034549,-1.0028,-1.2255,0.4838,0,98.0,entry=rsi2_next_open; setup_rsi2=3.44; raw_entry=open:24.4500; slippage_bps=1.0; decision_date=2025-01-13 00:00:00; filter_close=23.9100; filter_ma50=21.9149; filter_avg_value_10=463.37; filter_adr20=9.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,EOSE,2025-01-14,4.8705,4.495,0.3755,2025-01-14,4.4946,same_day_stop_loss_red_candle,2119,10320.56,-796.61,-0.077187,-1.0012,-1.0932,0.2118,0,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:4.8700; slippage_bps=1.0; decision_date=2025-01-13 00:00:00; filter_close=4.7400; filter_ma50=3.5440; filter_avg_value_10=49.52; filter_adr20=10.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SOUN,2025-01-14,13.5614,12.7,0.8614,2025-01-14,12.6987,same_day_stop_loss_red_candle,760,10306.63,-655.6,-0.063609,-1.0015,-1.3367,0.9852,0,97.0,entry=rsi2_next_open; setup_rsi2=0.84; raw_entry=open:13.5600; slippage_bps=1.0; decision_date=2025-01-13 00:00:00; filter_close=12.8200; filter_ma50=12.5985; filter_avg_value_10=1307.12; filter_adr20=17.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ACHR,2025-01-14,8.6809,8.06,0.6209,2025-01-14,8.0592,same_day_stop_loss_red_candle,1186,10295.51,-737.31,-0.071614,-1.0013,-1.0966,0.3513,0,97.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:8.6800; slippage_bps=1.0; decision_date=2025-01-13 00:00:00; filter_close=8.2300; filter_ma50=7.2306; filter_avg_value_10=398.19; filter_adr20=12.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DAVE,2025-01-14,83.5184,80.86,2.6584,2025-01-14,80.8519,same_day_stop_loss_red_candle,123,10272.76,-327.97,-0.031926,-1.003,-1.2408,0.2827,0,96.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:83.5100; slippage_bps=1.0; decision_date=2025-01-13 00:00:00; filter_close=81.8700; filter_ma50=80.1200; filter_avg_value_10=39.44; filter_adr20=8.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NVCR,2025-01-14,27.2227,26.43,0.7927,2025-01-14,26.4274,same_day_stop_loss_red_candle,378,10290.19,-300.65,-0.029217,-1.0033,-1.3545,0.4696,0,93.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:27.2200; slippage_bps=1.0; decision_date=2025-01-13 00:00:00; filter_close=27.3750; filter_ma50=24.4368; filter_avg_value_10=29.20; filter_adr20=5.48; rs_bucket=rs90_100
